vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,28526,43.359908,93.891265,10,60.874555,7.101594,12,622080,2023-11-22 07:00:02.707,2023-11-22 07:10:57.489,1,2023-11-22 07:11:11.312,2023-11-22 07:12:30.880,1,10750.198267316076,754.4895013080169,11504.687768624093
Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,5779,42.071824,88.792299,20,34.533245,4.450483,12,622080,2023-11-22 07:36:20.038,2023-11-22 07:43:07.610,1,2023-11-22 07:43:21.850,2023-11-22 07:44:09.702,1,6309.024733163172,391.76163757192984,6700.786370735102
Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,1441,39.375113,75.654096,30,25.918182,3.240561,12,622080,2023-11-22 08:06:25.707,2023-11-22 08:11:33.716,1,2023-11-22 08:11:47.965,2023-11-22 08:12:19.355,1,4404.743027250283,249.37643624293779,4654.119463493221
Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,397,34.941943,53.152604,40,22.617863,2.560819,12,622080,2023-11-22 08:33:48.446,2023-11-22 08:38:13.543,1,2023-11-22 08:38:27.444,2023-11-22 08:38:48.611,1,3425.335047174142,169.96984839634152,3595.3048955704835
Gaming_2160P-34a1_downsample_1080p,Gaming,1080,1920,1080,yuv420p,60.0,5971994,172,30.101605,21.151417,50,28.124525,2.435408,12,622080,2023-11-22 08:58:50.019,2023-11-22 09:03:20.841,1,2023-11-22 09:03:34.878,2023-11-22 09:03:49.882,1,3109.456633837892,134.9966145,3244.4532483378916
Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,14147,39.019620,81.724902,10,36.846352,5.677903,12,276480,2023-11-22 09:08:44.465,2023-11-22 09:16:08.416,1,2023-11-22 09:16:22.255,2023-11-22 09:17:27.372,1,5641.341384075575,489.77810901432275,6131.119493089897
Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,3142,38.311174,74.667321,20,24.737192,3.240889,12,276480,2023-11-22 09:21:32.909,2023-11-22 09:26:17.632,1,2023-11-22 09:26:31.643,2023-11-22 09:27:07.158,1,3461.41591817533,259.8709921964285,3721.2869103717585
Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,801,36.467715,59.566216,30,16.511341,2.118306,12,276480,2023-11-22 09:32:04.225,2023-11-22 09:35:33.197,1,2023-11-22 09:35:47.366,2023-11-22 09:36:08.820,1,2407.680015882075,157.99794142248066,2565.677957304556
Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,210,32.870215,36.506739,40,13.234546,1.487614,12,276480,2023-11-22 09:40:13.895,2023-11-22 09:43:09.270,1,2023-11-22 09:43:23.370,2023-11-22 09:43:36.709,1,1868.4849653366289,100.66996820679013,1969.154933543419
Gaming_2160P-34a1_downsample_720p,Gaming,720,1280,720,yuv420p,60.0,5971994,91,28.552552,7.959159,50,13.774369,1.239495,12,276480,2023-11-22 09:48:09.669,2023-11-22 09:51:05.861,1,2023-11-22 09:51:20.113,2023-11-22 09:51:28.765,1,1669.8386693107984,67.6121355,1737.4508048107984
