vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Animation_2160P-41dc_downsample_1080p,Animation,1080,1920,1080,yuv420p,15.0,1492998,76499,31.959274,91.846972,10,39.16178,11.976611,12,622080,2023-11-21 19:09:59.057,2023-11-21 19:17:00.255,1,2023-11-21 19:17:14.038,2023-11-21 19:18:02.194,1,6828.461098504165,576.3079208641972,7404.769019368363
Animation_2160P-41dc_downsample_1080p,Animation,1080,1920,1080,yuv420p,15.0,1492998,28136,31.275912,86.690164,20,25.715301,3.116201,12,622080,2023-11-21 19:18:29.137,2023-11-21 19:23:37.536,1,2023-11-21 19:23:51.369,2023-11-21 19:24:22.291,1,4998.920113457992,337.18695403225814,5336.107067490249
Animation_2160P-41dc_downsample_1080p,Animation,1080,1920,1080,yuv420p,15.0,1492998,7490,29.387139,70.430703,30,16.507499,1.89793,12,622080,2023-11-21 19:24:48.608,2023-11-21 19:28:10.746,1,2023-11-21 19:28:24.204,2023-11-21 19:28:41.490,1,3133.180821655174,169.01266458333333,3302.1934862385074
Animation_2160P-41dc_downsample_1080p,Animation,1080,1920,1080,yuv420p,15.0,1492998,1831,25.927272,43.027369,40,10.03254,1.204009,12,622080,2023-11-21 19:29:46.649,2023-11-21 19:31:48.765,1,2023-11-21 19:32:02.110,2023-11-21 19:32:15.686,1,1765.8638975641018,116.91298746153844,1882.7768850256402
Animation_2160P-41dc_downsample_1080p,Animation,1080,1920,1080,yuv420p,15.0,1492998,225,21.786368,23.530741,50,6.733441,0.833897,12,622080,2023-11-21 19:33:28.007,2023-11-21 19:34:50.668,1,2023-11-21 19:35:04.402,2023-11-21 19:35:10.797,1,1003.2302140247469,52.77904928030302,1056.00926330505
Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,33836,27.549110,79.331506,10,21.677281,3.050261,12,276480,2023-11-21 19:35:39.980,2023-11-21 19:40:04.856,1,2023-11-21 19:40:18.440,2023-11-21 19:40:51.515,1,3638.7468334320292,326.66693988970593,3965.4137733217353
Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,12219,27.287023,71.493010,20,16.525328,2.07167,12,276480,2023-11-21 19:41:08.806,2023-11-21 19:44:21.736,1,2023-11-21 19:44:35.301,2023-11-21 19:44:56.336,1,2594.960906863753,187.92848368217054,2782.8893905459236
Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,3438,26.444529,55.097976,30,11.15753,1.339087,12,276480,2023-11-21 19:45:13.343,2023-11-21 19:47:22.842,1,2023-11-21 19:47:36.306,2023-11-21 19:47:48.793,1,1647.7109775329716,101.39379964102564,1749.1047771739973
Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,841,24.423665,33.977802,40,6.215942,0.907742,12,276480,2023-11-21 19:48:05.593,2023-11-21 19:49:20.791,1,2023-11-21 19:49:34.277,2023-11-21 19:49:42.434,1,913.6043049844961,60.50318799999999,974.1074929844962
Animation_2160P-41dc_downsample_720p,Animation,720,1280,720,yuv420p,15.0,1492998,77,21.516936,21.283762,50,4.233393,0.479475,12,276480,2023-11-21 19:49:59.584,2023-11-21 19:50:55.703,1,2023-11-21 19:51:09.064,2023-11-21 19:51:12.764,1,536.3207471003236,26.821916666666667,563.1426637669903
