vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
HDR_2160P-06ae_downsample_1080p,HDR,1080,1920,1080,yuv420p10le,24.0,4767631,66989,38.134153,94.215484,10,64.890984,39.951796,12,1244160,2023-11-25 22:47:20.448,2023-11-25 22:54:59.581,1,2023-11-25 22:55:13.593,2023-11-25 22:56:43.893,1,7827.360476968923,908.9360193370167,8736.296496305938
HDR_2160P-06ae_downsample_1080p,HDR,1080,1920,1080,yuv420p10le,24.0,4767631,22121,36.320780,85.837761,20,25.508171,5.669854,12,1244160,2023-11-25 23:09:30.105,2023-11-25 23:14:49.841,1,2023-11-25 23:15:03.406,2023-11-25 23:16:06.763,1,5014.083755327627,590.5004393749997,5604.5841947026265
HDR_2160P-06ae_downsample_1080p,HDR,1080,1920,1080,yuv420p10le,24.0,4767631,4566,32.840671,62.679531,30,16.415305,3.164837,12,1244160,2023-11-25 23:26:08.591,2023-11-25 23:29:35.970,1,2023-11-25 23:29:49.747,2023-11-25 23:30:22.918,1,2940.793142795754,292.36668104545464,3233.159823841209
HDR_2160P-06ae_downsample_1080p,HDR,1080,1920,1080,yuv420p10le,24.0,4767631,698,28.786729,26.006888,40,12.190797,2.104902,12,1244160,2023-11-25 23:44:07.982,2023-11-25 23:46:29.614,1,2023-11-25 23:46:43.792,2023-11-25 23:47:00.324,1,1952.8382189639951,150.77421528735627,2103.6124342513513
HDR_2160P-06ae_downsample_1080p,HDR,1080,1920,1080,yuv420p10le,24.0,4767631,119,25.313963,0.637746,50,11.497188,2.099745,12,1244160,2023-11-25 23:57:30.255,2023-11-26 00:00:00.600,1,2023-11-26 00:00:14.506,2023-11-26 00:00:26.051,1,1770.6736879838718,106.19933968253969,1876.8730276664114
HDR_2160P-06ae_downsample_720p,HDR,720,1280,720,yuv420p10le,24.0,4767631,32170,33.834301,80.134044,10,24.693088,5.785776,12,552960,2023-11-26 00:03:38.280,2023-11-26 00:08:46.948,1,2023-11-26 00:09:01.061,2023-11-26 00:10:05.030,1,4118.939029199072,566.6045973846149,4685.543626583687
HDR_2160P-06ae_downsample_720p,HDR,720,1280,720,yuv420p10le,24.0,4767631,10234,32.961973,68.945654,20,17.655409,4.176666,12,552960,2023-11-26 00:12:21.334,2023-11-26 00:16:00.514,1,2023-11-26 00:16:14.322,2023-11-26 00:16:59.481,1,2662.6331040359896,345.24500729577454,3007.878111331764
HDR_2160P-06ae_downsample_720p,HDR,720,1280,720,yuv420p10le,24.0,4767631,2234,30.760597,43.596194,30,10.588151,2.385916,12,552960,2023-11-26 00:22:38.599,2023-11-26 00:24:48.765,1,2023-11-26 00:25:06.362,2023-11-26 00:25:34.759,1,1517.1068805225848,204.26295330102047,1721.3698338236052
HDR_2160P-06ae_downsample_720p,HDR,720,1280,720,yuv420p10le,24.0,4767631,342,27.520528,12.294233,40,6.204786,1.347699,12,552960,2023-11-26 00:28:52.034,2023-11-26 00:30:07.846,1,2023-11-26 00:30:27.267,2023-11-26 00:30:41.132,1,931.858276164444,102.4584986111111,1034.3167747755551
HDR_2160P-06ae_downsample_720p,HDR,720,1280,720,yuv420p10le,24.0,4767631,60,24.388497,0.051899,50,6.523113,0.967866,12,552960,2023-11-26 00:34:25.060,2023-11-26 00:35:46.366,1,2023-11-26 00:36:01.115,2023-11-26 00:36:11.338,1,845.8602370674845,74.91055698245616,920.7707940499406
