vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,54099,32.417735,88.046318,10,46.009776,6.016971,12,622080,2023-11-26 03:01:00.818,2023-11-26 03:09:59.152,1,2023-11-26 03:10:14.024,2023-11-26 03:11:05.022,1,8705.781299803142,571.4552832847896,9277.236583087932
Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,10494,31.987326,82.752003,20,27.616214,2.29486,12,622080,2023-11-26 03:14:15.730,2023-11-26 03:19:43.109,1,2023-11-26 03:19:57.223,2023-11-26 03:20:20.204,1,5281.557812498645,227.25641973404254,5508.814232232688
Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,1815,31.359586,73.188431,30,16.183122,1.527105,12,622080,2023-11-26 03:25:09.607,2023-11-26 03:28:36.247,1,2023-11-26 03:28:50.472,2023-11-26 03:29:04.195,1,2983.0689982729787,118.41500461111109,3101.48400288409
Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,428,29.581234,52.832141,40,10.94198,1.178312,12,622080,2023-11-26 03:32:17.023,2023-11-26 03:34:40.426,1,2023-11-26 03:34:55.682,2023-11-26 03:35:06.435,1,1872.1672951412672,83.13165384313726,1955.2989489844044
Vlog_2160P-030a_downsample_1080p,Vlog,1080,1920,1080,yuv420p,23.97602398,2386411,107,25.901191,23.244484,50,10.480115,1.0934,12,622080,2023-11-26 03:39:06.629,2023-11-26 03:41:19.787,1,2023-11-26 03:41:33.834,2023-11-26 03:41:39.981,1,1506.9121798629621,56.477270000000004,1563.3894498629622
Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,23384,26.891788,71.337923,10,31.125044,3.524437,12,276480,2023-11-26 03:42:01.876,2023-11-26 03:47:52.384,1,2023-11-26 03:48:06.219,2023-11-26 03:48:44.856,1,4690.008370592256,349.90326729435475,5039.911637886611
Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,3573,26.807894,66.703418,20,16.068195,1.813472,12,276480,2023-11-26 03:49:08.551,2023-11-26 03:52:30.828,1,2023-11-26 03:52:44.822,2023-11-26 03:53:02.278,1,2523.8605033781314,131.5461587586207,2655.406662136752
Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,586,26.692338,57.503703,30,9.337904,1.063543,12,276480,2023-11-26 03:53:22.291,2023-11-26 03:55:18.763,1,2023-11-26 03:55:33.359,2023-11-26 03:55:43.058,1,1349.059188456621,70.94033342857142,1419.9995218851925
Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,146,26.304525,38.012791,40,6.772779,0.768556,12,276480,2023-11-26 03:56:02.729,2023-11-26 03:57:32.715,1,2023-11-26 03:57:46.471,2023-11-26 03:57:54.641,1,938.3103571884918,59.1374451923077,997.4478023807995
Vlog_2160P-030a_downsample_720p,Vlog,720,1280,720,yuv420p,23.97602398,2386411,46,25.366460,16.243750,50,6.445288,0.608057,12,276480,2023-11-26 03:58:18.486,2023-11-26 03:59:36.128,1,2023-11-26 03:59:50.085,2023-11-26 03:59:52.081,1,751.80942705,15.154713166666667,766.9641402166666
