vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Sports_2160P-0455_downsample_1080p,Sports,1080,1920,1080,yuv420p,29.97002997,2983014,106841,35.795163,95.479789,10,54.203198,10.151702,12,622080,2023-11-26 01:08:23.647,2023-11-26 01:18:31.409,1,2023-11-26 01:18:44.939,2023-11-26 01:20:19.290,1,9804.105018652865,1029.0970123041889,10833.202030957054
Sports_2160P-0455_downsample_1080p,Sports,1080,1920,1080,yuv420p,29.97002997,2983014,38121,34.194708,83.249898,20,37.914162,5.52176,12,622080,2023-11-26 01:33:48.955,2023-11-26 01:41:17.569,1,2023-11-26 01:41:31.846,2023-11-26 01:42:35.423,1,7118.622322630657,635.1047487298389,7753.727071360497
Sports_2160P-0455_downsample_1080p,Sports,1080,1920,1080,yuv420p,29.97002997,2983014,8291,30.407277,51.392211,30,25.239393,3.726675,12,622080,2023-11-26 01:49:14.717,2023-11-26 01:54:09.146,1,2023-11-26 01:54:23.309,2023-11-26 01:55:02.070,1,4242.30354217599,328.9003068077778,4571.203848983768
Sports_2160P-0455_downsample_1080p,Sports,1080,1920,1080,yuv420p,29.97002997,2983014,609,27.117916,24.801989,40,13.514613,1.711373,12,622080,2023-11-26 02:00:01.035,2023-11-26 02:02:45.320,1,2023-11-26 02:02:59.303,2023-11-26 02:03:16.593,1,2071.8934468281436,141.0142382638889,2212.9076850920324
Sports_2160P-0455_downsample_1080p,Sports,1080,1920,1080,yuv420p,29.97002997,2983014,94,25.298891,8.606999,50,13.957871,1.331513,12,622080,2023-11-26 02:09:39.594,2023-11-26 02:12:36.193,1,2023-11-26 02:12:50.172,2023-11-26 02:13:00.169,1,1825.170596468719,86.11270010416668,1911.2832965728855
Sports_2160P-0455_downsample_720p,Sports,720,1280,720,yuv420p,29.97002997,2983014,54442,31.428404,75.090138,10,33.097376,6.585329,12,276480,2023-11-26 02:13:25.412,2023-11-26 02:20:19.446,1,2023-11-26 02:20:33.277,2023-11-26 02:21:47.006,1,5483.064029375592,691.0845733072916,6174.148602682884
Sports_2160P-0455_downsample_720p,Sports,720,1280,720,yuv420p,29.97002997,2983014,18456,30.686935,60.351050,20,27.061361,4.963664,12,276480,2023-11-26 02:22:13.459,2023-11-26 02:27:48.773,1,2023-11-26 02:28:02.793,2023-11-26 02:28:56.701,1,4082.5571250700777,431.58076173643417,4514.137886806512
Sports_2160P-0455_downsample_720p,Sports,720,1280,720,yuv420p,29.97002997,2983014,3415,28.515372,32.134664,30,17.686337,2.748621,12,276480,2023-11-26 02:29:21.565,2023-11-26 02:33:01.525,1,2023-11-26 02:33:15.582,2023-11-26 02:33:44.820,1,2371.394990140449,210.51263673255815,2581.9076268730073
Sports_2160P-0455_downsample_720p,Sports,720,1280,720,yuv420p,29.97002997,2983014,236,26.463989,15.858964,40,7.358411,1.197684,12,276480,2023-11-26 02:35:00.023,2023-11-26 02:36:33.131,1,2023-11-26 02:36:49.220,2023-11-26 02:37:03.194,1,995.1892139298243,101.61135875000001,1096.8005726798242
Sports_2160P-0455_downsample_720p,Sports,720,1280,720,yuv420p,29.97002997,2983014,47,24.823725,4.390635,50,8.558309,0.783684,12,276480,2023-11-26 02:38:19.025,2023-11-26 02:40:08.662,1,2023-11-26 02:40:26.574,2023-11-26 02:40:34.629,1,957.4943807267879,60.213851953124994,1017.7082326799128
