vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,35877,42.346802,97.369848,10,36.529901,40.522588,12,622080,2023-11-22 13:32:01.031,2023-11-22 13:38:06.461,1,2023-11-22 13:38:20.403,2023-11-22 13:39:20.856,1,5558.61375192308,572.9273330961539,6131.541085019234
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,10056,40.136268,94.288423,20,25.543132,3.626709,12,622080,2023-11-22 13:45:56.046,2023-11-22 13:50:03.765,1,2023-11-22 13:50:17.569,2023-11-22 13:50:55.037,1,3463.078525265874,320.40021743386257,3783.4787426997364
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,2456,36.206255,78.966916,30,13.875335,2.319343,12,622080,2023-11-22 13:55:56.604,2023-11-22 13:58:50.935,1,2023-11-22 13:59:06.631,2023-11-22 13:59:30.532,1,2370.3379098658684,195.83857486224488,2566.1764847281133
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,539,31.172734,49.311871,40,11.531697,1.589168,12,622080,2023-11-22 14:04:34.122,2023-11-22 14:07:01.825,1,2023-11-22 14:07:16.470,2023-11-22 14:07:29.630,1,1882.9075593112411,108.67234093333333,1991.5799002445744
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,149,26.760426,20.528065,50,10.995229,1.388882,12,622080,2023-11-22 14:14:14.491,2023-11-22 14:16:44.658,1,2023-11-22 14:16:58.866,2023-11-22 14:17:08.651,1,1674.7818393648224,83.08702514705882,1757.8688645118812
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,18711,37.309562,91.355890,10,22.645691,4.253587,12,276480,2023-11-22 14:17:43.398,2023-11-22 14:22:30.863,1,2023-11-22 14:22:44.848,2023-11-22 14:23:31.927,1,3347.637217625801,389.48212497704077,3737.1193426028417
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,5359,36.225319,83.828342,20,15.04282,2.783154,12,276480,2023-11-22 14:23:55.533,2023-11-22 14:27:08.662,1,2023-11-22 14:27:22.515,2023-11-22 14:27:51.886,1,2070.5074077844565,217.08702698437494,2287.5944347688314
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,1331,33.604790,65.184783,30,9.767483,1.686023,12,276480,2023-11-22 14:29:06.674,2023-11-22 14:31:06.779,1,2023-11-22 14:31:21.401,2023-11-22 14:31:40.660,1,1306.037628613013,139.33962025490192,1445.3772488679151
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,282,29.452235,36.562222,40,6.994524,1.069206,12,276480,2023-11-22 14:32:50.711,2023-11-22 14:34:14.728,1,2023-11-22 14:34:28.906,2023-11-22 14:34:38.205,1,939.8013086529851,70.14763611979167,1009.9489447727767
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,78,25.557971,16.601429,50,6.805919,0.762646,12,276480,2023-11-22 14:35:42.243,2023-11-22 14:37:04.041,1,2023-11-22 14:37:18.180,2023-11-22 14:37:24.476,1,803.3150189965986,47.07938933333333,850.3944083299319
