vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Sports_2160P-0455_downsample_1080p,"[[Timestamp('2023-11-15 23:34:51.396000'), Timestamp('2023-11-15 23:34:52.249000'), Timestamp('2023-11-15 23:34:52.738000'), Timestamp('2023-11-15 23:34:53.220000'), Timestamp('2023-11-15 23:34:53.698000'), Timestamp('2023-11-15 23:34:54.181000'), Timestamp('2023-11-15 23:34:54.659000'), Timestamp('2023-11-15 23:34:55.141000'), Timestamp('2023-11-15 23:34:55.619000'), Timestamp('2023-11-15 23:34:56.101000'), Timestamp('2023-11-15 23:34:56.580000'), Timestamp('2023-11-15 23:34:57.062000'), Timestamp('2023-11-15 23:34:57.540000'), Timestamp('2023-11-15 23:34:58.022000'), Timestamp('2023-11-15 23:34:58.501000'), Timestamp('2023-11-15 23:34:58.983000'), Timestamp('2023-11-15 23:34:59.461000'), Timestamp('2023-11-15 23:34:59.944000'), Timestamp('2023-11-15 23:35:00.422000'), Timestamp('2023-11-15 23:35:00.904000'), Timestamp('2023-11-15 23:35:01.383000'), Timestamp('2023-11-15 23:35:01.865000'), Timestamp('2023-11-15 23:35:02.343000'), Timestamp('2023-11-15 23:35:02.826000'), Timestamp('2023-11-15 23:35:03.304000'), Timestamp('2023-11-15 23:35:03.787000'), Timestamp('2023-11-15 23:35:04.265000'), Timestamp('2023-11-15 23:35:04.747000'), Timestamp('2023-11-15 23:35:05.226000'), Timestamp('2023-11-15 23:35:05.708000'), Timestamp('2023-11-15 23:35:06.187000'), Timestamp('2023-11-15 23:35:06.708000'), Timestamp('2023-11-15 23:35:07.540000'), Timestamp('2023-11-15 23:35:08.021000'), Timestamp('2023-11-15 23:35:08.512000'), Timestamp('2023-11-15 23:35:09.001000'), Timestamp('2023-11-15 23:35:09.480000'), Timestamp('2023-11-15 23:35:09.961000'), Timestamp('2023-11-15 23:35:10.441000'), Timestamp('2023-11-15 23:35:10.922000'), Timestamp('2023-11-15 23:35:11.402000'), Timestamp('2023-11-15 23:35:11.883000'), Timestamp('2023-11-15 23:35:12.362000'), Timestamp('2023-11-15 23:35:12.844000'), Timestamp('2023-11-15 23:35:13.323000'), Timestamp('2023-11-15 23:35:13.805000'), Timestamp('2023-11-15 23:35:14.284000'), Timestamp('2023-11-15 23:35:14.765000'), Timestamp('2023-11-15 23:35:15.245000'), Timestamp('2023-11-15 23:35:15.726000'), Timestamp('2023-11-15 23:35:16.206000'), Timestamp('2023-11-15 23:35:16.687000'), Timestamp('2023-11-15 23:35:17.167000')]]","[[190.78, 198.57, 190.61, 83.287, 79.48899999999999, 127.0, 190.53, 186.96, 194.89, 189.45, 188.87, 192.82, 201.13, 183.97, 138.43, 191.6, 188.44, 193.65, 198.5, 194.17, 193.9, 184.84, 203.85, 191.92, 190.12, 189.28, 189.52, 193.64, 192.31, 187.03, 184.57, 195.15, 190.79, 188.65, 187.9, 195.82, 191.36, 187.79, 191.41, 191.99, 193.67, 193.18, 192.82, 182.1, 195.79, 195.73, 189.62, 190.62, 180.74, 200.15, 191.57, 189.93, 192.07]]","[[78.557, 78.53, 79.11, 78.83, 79.718, 79.109, 79.157, 79.199, 78.944, 79.051, 78.755, 78.32600000000001, 78.452, 77.627, 78.868, 77.92, 78.783, 99.32799999999999, 197.15, 197.17, 195.94, 193.32, 193.99, 196.14, 188.47, 192.11, 184.79, 199.11, 195.22, 193.63, 185.38, 187.98, 203.63, 197.62, 190.67, 191.8, 190.56, 195.39, 196.17, 191.65, 186.27, 201.64, 192.63, 195.9, 116.27, 79.325, 105.13, 184.81, 196.14, 186.49, 199.66, 192.03, 191.62, 120.68, 190.24, 202.26, 193.76, 189.98, 186.12, 190.28, 195.43, 194.61, 188.75, 145.24, 122.09, 197.13, 191.76, 190.04, 189.27, 187.34, 199.07, 196.24, 185.67, 186.66, 88.45, 79.41199999999999]]","[[Timestamp('2023-11-15 23:33:57.796000'), Timestamp('2023-11-15 23:33:58.640000'), Timestamp('2023-11-15 23:33:59.489000'), Timestamp('2023-11-15 23:34:00.342000'), Timestamp('2023-11-15 23:34:00.832000'), Timestamp('2023-11-15 23:34:01.314000'), Timestamp('2023-11-15 23:34:01.793000'), Timestamp('2023-11-15 23:34:02.275000'), Timestamp('2023-11-15 23:34:02.753000'), Timestamp('2023-11-15 23:34:03.236000'), Timestamp('2023-11-15 23:34:03.714000'), Timestamp('2023-11-15 23:34:04.197000'), Timestamp('2023-11-15 23:34:04.675000'), Timestamp('2023-11-15 23:34:05.158000'), Timestamp('2023-11-15 23:34:05.636000'), Timestamp('2023-11-15 23:34:06.118000'), Timestamp('2023-11-15 23:34:06.597000'), Timestamp('2023-11-15 23:34:07.079000'), Timestamp('2023-11-15 23:34:07.558000'), Timestamp('2023-11-15 23:34:08.040000'), Timestamp('2023-11-15 23:34:08.519000'), Timestamp('2023-11-15 23:34:09.001000'), Timestamp('2023-11-15 23:34:09.479000'), Timestamp('2023-11-15 23:34:09.962000'), Timestamp('2023-11-15 23:34:10.440000'), Timestamp('2023-11-15 23:34:10.923000'), Timestamp('2023-11-15 23:34:11.401000'), Timestamp('2023-11-15 23:34:11.884000'), Timestamp('2023-11-15 23:34:12.362000'), Timestamp('2023-11-15 23:34:12.844000'), Timestamp('2023-11-15 23:34:13.323000'), Timestamp('2023-11-15 23:34:13.805000'), Timestamp('2023-11-15 23:34:14.283000'), Timestamp('2023-11-15 23:34:14.765000'), Timestamp('2023-11-15 23:34:15.244000'), Timestamp('2023-11-15 23:34:15.726000'), Timestamp('2023-11-15 23:34:16.204000'), Timestamp('2023-11-15 23:34:16.686000'), Timestamp('2023-11-15 23:34:17.165000'), Timestamp('2023-11-15 23:34:17.647000'), Timestamp('2023-11-15 23:34:18.125000'), Timestamp('2023-11-15 23:34:18.607000'), Timestamp('2023-11-15 23:34:19.086000'), Timestamp('2023-11-15 23:34:19.568000'), Timestamp('2023-11-15 23:34:20.046000'), Timestamp('2023-11-15 23:34:20.528000'), Timestamp('2023-11-15 23:34:21.006000'), Timestamp('2023-11-15 23:34:21.486000'), Timestamp('2023-11-15 23:34:21.946000'), Timestamp('2023-11-15 23:34:23.176000'), Timestamp('2023-11-15 23:34:24.045000'), Timestamp('2023-11-15 23:34:24.871000'), Timestamp('2023-11-15 23:34:25.362000'), Timestamp('2023-11-15 23:34:25.841000'), Timestamp('2023-11-15 23:34:26.323000'), Timestamp('2023-11-15 23:34:26.801000'), Timestamp('2023-11-15 23:34:27.283000'), Timestamp('2023-11-15 23:34:27.762000'), Timestamp('2023-11-15 23:34:28.244000'), Timestamp('2023-11-15 23:34:28.722000'), Timestamp('2023-11-15 23:34:29.205000'), Timestamp('2023-11-15 23:34:29.683000'), Timestamp('2023-11-15 23:34:30.165000'), Timestamp('2023-11-15 23:34:30.643000'), Timestamp('2023-11-15 23:34:31.125000'), Timestamp('2023-11-15 23:34:31.604000'), Timestamp('2023-11-15 23:34:32.086000'), Timestamp('2023-11-15 23:34:32.564000'), Timestamp('2023-11-15 23:34:33.046000'), Timestamp('2023-11-15 23:34:33.524000'), Timestamp('2023-11-15 23:34:34.007000'), Timestamp('2023-11-15 23:34:34.485000'), Timestamp('2023-11-15 23:34:34.967000'), Timestamp('2023-11-15 23:34:35.445000'), Timestamp('2023-11-15 23:34:35.928000'), Timestamp('2023-11-15 23:34:36.406000')]]"
Sports_2160P-0455_downsample_1080p,"[[Timestamp('2023-11-15 23:42:51.263000'), Timestamp('2023-11-15 23:42:52.112000'), Timestamp('2023-11-15 23:42:52.959000'), Timestamp('2023-11-15 23:42:53.792000'), Timestamp('2023-11-15 23:42:54.274000'), Timestamp('2023-11-15 23:42:54.765000'), Timestamp('2023-11-15 23:42:55.253000'), Timestamp('2023-11-15 23:42:55.733000'), Timestamp('2023-11-15 23:42:56.215000'), Timestamp('2023-11-15 23:42:56.695000'), Timestamp('2023-11-15 23:42:57.176000'), Timestamp('2023-11-15 23:42:57.656000'), Timestamp('2023-11-15 23:42:58.137000'), Timestamp('2023-11-15 23:42:58.617000'), Timestamp('2023-11-15 23:42:59.099000'), Timestamp('2023-11-15 23:42:59.578000'), Timestamp('2023-11-15 23:43:00.060000'), Timestamp('2023-11-15 23:43:00.540000'), Timestamp('2023-11-15 23:43:01.021000'), Timestamp('2023-11-15 23:43:01.501000'), Timestamp('2023-11-15 23:43:01.982000'), Timestamp('2023-11-15 23:43:02.462000'), Timestamp('2023-11-15 23:43:02.944000'), Timestamp('2023-11-15 23:43:03.424000'), Timestamp('2023-11-15 23:43:03.905000'), Timestamp('2023-11-15 23:43:04.385000'), Timestamp('2023-11-15 23:43:04.866000'), Timestamp('2023-11-15 23:43:05.346000'), Timestamp('2023-11-15 23:43:05.828000'), Timestamp('2023-11-15 23:43:06.307000'), Timestamp('2023-11-15 23:43:06.789000'), Timestamp('2023-11-15 23:43:07.269000'), Timestamp('2023-11-15 23:43:07.750000'), Timestamp('2023-11-15 23:43:08.222000')]]","[[80.09, 192.17, 182.97, 192.37, 183.11, 185.34, 188.36, 183.37, 192.7, 186.28, 183.22, 184.21, 180.94, 187.91, 188.91, 185.17, 189.41, 184.99, 187.24, 166.78, 79.384, 79.197, 88.536, 185.72, 191.0, 187.06, 180.8, 195.74, 183.83, 184.05, 191.11, 179.64, 83.738, 79.33800000000001]]","[[0.0, 79.008, 78.78699999999999, 79.273, 78.645, 79.006, 77.72, 78.062, 77.641, 132.38, 190.77, 189.01, 189.22, 183.26, 193.44, 192.11, 184.24, 186.65, 186.6, 180.37, 190.37, 188.45, 186.7, 190.76, 190.03, 185.8, 117.35, 79.01100000000001, 79.694, 147.71, 182.76, 184.27, 176.49, 187.07, 192.47, 187.41, 194.35, 156.69, 80.126, 121.77, 182.98, 185.55, 184.52, 189.68, 186.1, 151.37, 79.39, 80.107, 78.865, 78.774]]","[[Timestamp('2023-11-15 23:42:09.622000'), Timestamp('2023-11-15 23:42:11.558000'), Timestamp('2023-11-15 23:42:12.040000'), Timestamp('2023-11-15 23:42:12.532000'), Timestamp('2023-11-15 23:42:13.011000'), Timestamp('2023-11-15 23:42:13.494000'), Timestamp('2023-11-15 23:42:13.972000'), Timestamp('2023-11-15 23:42:14.455000'), Timestamp('2023-11-15 23:42:14.934000'), Timestamp('2023-11-15 23:42:15.417000'), Timestamp('2023-11-15 23:42:15.896000'), Timestamp('2023-11-15 23:42:16.378000'), Timestamp('2023-11-15 23:42:16.857000'), Timestamp('2023-11-15 23:42:17.340000'), Timestamp('2023-11-15 23:42:17.819000'), Timestamp('2023-11-15 23:42:18.302000'), Timestamp('2023-11-15 23:42:18.780000'), Timestamp('2023-11-15 23:42:19.263000'), Timestamp('2023-11-15 23:42:19.742000'), Timestamp('2023-11-15 23:42:20.225000'), Timestamp('2023-11-15 23:42:20.704000'), Timestamp('2023-11-15 23:42:21.187000'), Timestamp('2023-11-15 23:42:21.666000'), Timestamp('2023-11-15 23:42:22.148000'), Timestamp('2023-11-15 23:42:22.627000'), Timestamp('2023-11-15 23:42:23.110000'), Timestamp('2023-11-15 23:42:23.589000'), Timestamp('2023-11-15 23:42:24.071000'), Timestamp('2023-11-15 23:42:24.550000'), Timestamp('2023-11-15 23:42:25.033000'), Timestamp('2023-11-15 23:42:25.512000'), Timestamp('2023-11-15 23:42:25.995000'), Timestamp('2023-11-15 23:42:26.474000'), Timestamp('2023-11-15 23:42:26.957000'), Timestamp('2023-11-15 23:42:27.435000'), Timestamp('2023-11-15 23:42:27.918000'), Timestamp('2023-11-15 23:42:28.397000'), Timestamp('2023-11-15 23:42:28.880000'), Timestamp('2023-11-15 23:42:29.359000'), Timestamp('2023-11-15 23:42:29.842000'), Timestamp('2023-11-15 23:42:30.321000'), Timestamp('2023-11-15 23:42:30.803000'), Timestamp('2023-11-15 23:42:31.282000'), Timestamp('2023-11-15 23:42:31.765000'), Timestamp('2023-11-15 23:42:32.244000'), Timestamp('2023-11-15 23:42:32.727000'), Timestamp('2023-11-15 23:42:33.207000'), Timestamp('2023-11-15 23:42:33.689000'), Timestamp('2023-11-15 23:42:34.167000'), Timestamp('2023-11-15 23:42:34.650000')]]"
Sports_2160P-0455_downsample_1080p,"[[Timestamp('2023-11-15 23:52:54.327000'), Timestamp('2023-11-15 23:52:54.842000'), Timestamp('2023-11-15 23:52:55.327000'), Timestamp('2023-11-15 23:52:55.842000'), Timestamp('2023-11-15 23:52:56.326000'), Timestamp('2023-11-15 23:52:56.814000'), Timestamp('2023-11-15 23:52:57.297000'), Timestamp('2023-11-15 23:52:57.785000'), Timestamp('2023-11-15 23:52:58.269000'), Timestamp('2023-11-15 23:52:59.110000'), Timestamp('2023-11-15 23:52:59.989000'), Timestamp('2023-11-15 23:53:00.824000'), Timestamp('2023-11-15 23:53:01.313000'), Timestamp('2023-11-15 23:53:01.795000')]]","[[189.37, 191.34, 187.78, 190.93, 193.59, 188.47, 180.57, 138.04, 78.844, 180.23, 189.2, 191.66, 96.95700000000001, 79.189]]",[],[]
Sports_2160P-0455_downsample_1080p,"[[Timestamp('2023-11-16 00:00:24.610000'), Timestamp('2023-11-16 00:00:25.475000'), Timestamp('2023-11-16 00:00:26.317000'), Timestamp('2023-11-16 00:00:26.799000'), Timestamp('2023-11-16 00:00:27.287000')]]","[[205.03, 203.63, 197.13, 200.17, 202.11]]",[],[]
Sports_2160P-0455_downsample_1080p,"[[Timestamp('2023-11-16 00:07:57.912000'), Timestamp('2023-11-16 00:07:58.756000'), Timestamp('2023-11-16 00:07:59.613000'), Timestamp('2023-11-16 00:08:00.468000'), Timestamp('2023-11-16 00:08:00.951000')]]","[[203.27, 211.03, 186.84, 80.086, 78.585]]",[],[]
Sports_2160P-0455_downsample_720p,"[[Timestamp('2023-11-16 00:10:29.684000'), Timestamp('2023-11-16 00:10:30.510000'), Timestamp('2023-11-16 00:10:31.001000'), Timestamp('2023-11-16 00:10:31.481000'), Timestamp('2023-11-16 00:10:31.963000'), Timestamp('2023-11-16 00:10:32.442000'), Timestamp('2023-11-16 00:10:32.924000'), Timestamp('2023-11-16 00:10:33.404000'), Timestamp('2023-11-16 00:10:33.885000'), Timestamp('2023-11-16 00:10:34.365000'), Timestamp('2023-11-16 00:10:34.847000'), Timestamp('2023-11-16 00:10:35.326000'), Timestamp('2023-11-16 00:10:35.808000'), Timestamp('2023-11-16 00:10:36.288000'), Timestamp('2023-11-16 00:10:36.769000'), Timestamp('2023-11-16 00:10:37.249000'), Timestamp('2023-11-16 00:10:37.730000'), Timestamp('2023-11-16 00:10:38.210000'), Timestamp('2023-11-16 00:10:38.692000'), Timestamp('2023-11-16 00:10:39.171000'), Timestamp('2023-11-16 00:10:39.653000'), Timestamp('2023-11-16 00:10:40.133000'), Timestamp('2023-11-16 00:10:40.614000'), Timestamp('2023-11-16 00:10:41.094000'), Timestamp('2023-11-16 00:10:41.576000'), Timestamp('2023-11-16 00:10:42.055000'), Timestamp('2023-11-16 00:10:42.537000'), Timestamp('2023-11-16 00:10:43.016000'), Timestamp('2023-11-16 00:10:43.498000'), Timestamp('2023-11-16 00:10:43.977000'), Timestamp('2023-11-16 00:10:44.459000'), Timestamp('2023-11-16 00:10:44.939000'), Timestamp('2023-11-16 00:10:45.420000')]]","[[185.52, 188.1, 184.49, 112.14, 78.558, 152.12, 186.25, 180.88, 187.02, 183.2, 187.65, 188.92, 186.34, 188.3, 183.65, 190.43, 189.81, 186.07, 183.35, 183.7, 192.43, 182.5, 190.44, 184.33, 181.5, 89.141, 78.929, 172.65, 184.26, 176.8, 181.36, 148.7, 79.077]]",[],[]
Sports_2160P-0455_downsample_720p,"[[Timestamp('2023-11-16 00:13:15.251000'), Timestamp('2023-11-16 00:13:16.093000'), Timestamp('2023-11-16 00:13:16.934000'), Timestamp('2023-11-16 00:13:17.760000'), Timestamp('2023-11-16 00:13:18.252000'), Timestamp('2023-11-16 00:13:18.730000'), Timestamp('2023-11-16 00:13:19.213000'), Timestamp('2023-11-16 00:13:19.691000'), Timestamp('2023-11-16 00:13:20.173000'), Timestamp('2023-11-16 00:13:20.652000'), Timestamp('2023-11-16 00:13:21.132000'), Timestamp('2023-11-16 00:13:21.592000')]]","[[165.15, 174.74, 169.91, 148.33, 164.93, 153.16, 172.74, 167.33, 168.54, 176.56, 155.58, 136.77]]",[],[]
Sports_2160P-0455_downsample_720p,"[[Timestamp('2023-11-16 00:14:58.428000'), Timestamp('2023-11-16 00:14:59.297000'), Timestamp('2023-11-16 00:15:00.149000'), Timestamp('2023-11-16 00:15:00.639000'), Timestamp('2023-11-16 00:15:01.121000'), Timestamp('2023-11-16 00:15:01.599000')]]","[[97.865, 162.45, 170.68, 153.36, 165.15, 103.84]]",[],[]
Sports_2160P-0455_downsample_720p,"[[Timestamp('2023-11-16 00:17:34.269000')], [Timestamp('2023-11-16 00:17:48.256000'), Timestamp('2023-11-16 00:17:49.100000'), Timestamp('2023-11-16 00:17:49.932000')], [Timestamp('2023-11-16 00:18:05.395000')]]","[[210.0], [205.85, 79.431, 78.911], [200.36]]",[],[]
Sports_2160P-0455_downsample_720p,"[[Timestamp('2023-11-16 00:19:58.354000')], [Timestamp('2023-11-16 00:20:12.249000'), Timestamp('2023-11-16 00:20:13.083000'), Timestamp('2023-11-16 00:20:13.574000'), Timestamp('2023-11-16 00:20:14.063000')]]","[[199.75], [79.27600000000001, 127.55, 124.21, 78.918]]",[],[]
