vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-15 19:03:43.866000'), Timestamp('2023-11-15 19:03:44.700000'), Timestamp('2023-11-15 19:03:45.181000'), Timestamp('2023-11-15 19:03:45.665000'), Timestamp('2023-11-15 19:03:46.506000'), Timestamp('2023-11-15 19:03:47.375000'), Timestamp('2023-11-15 19:03:48.220000'), Timestamp('2023-11-15 19:03:48.709000'), Timestamp('2023-11-15 19:03:49.191000'), Timestamp('2023-11-15 19:03:49.680000'), Timestamp('2023-11-15 19:03:50.162000'), Timestamp('2023-11-15 19:03:51.004000'), Timestamp('2023-11-15 19:03:51.883000'), Timestamp('2023-11-15 19:03:52.719000'), Timestamp('2023-11-15 19:03:53.234000'), Timestamp('2023-11-15 19:03:53.719000'), Timestamp('2023-11-15 19:03:54.234000'), Timestamp('2023-11-15 19:03:54.718000'), Timestamp('2023-11-15 19:03:55.206000'), Timestamp('2023-11-15 19:03:55.689000'), Timestamp('2023-11-15 19:03:56.177000'), Timestamp('2023-11-15 19:03:56.661000'), Timestamp('2023-11-15 19:03:57.502000'), Timestamp('2023-11-15 19:03:58.371000'), Timestamp('2023-11-15 19:03:59.216000'), Timestamp('2023-11-15 19:03:59.705000'), Timestamp('2023-11-15 19:04:00.187000'), Timestamp('2023-11-15 19:04:00.677000'), Timestamp('2023-11-15 19:04:01.159000'), Timestamp('2023-11-15 19:04:02'), Timestamp('2023-11-15 19:04:02.869000'), Timestamp('2023-11-15 19:04:03.716000'), Timestamp('2023-11-15 19:04:04.231000'), Timestamp('2023-11-15 19:04:04.715000'), Timestamp('2023-11-15 19:04:05.203000'), Timestamp('2023-11-15 19:04:05.687000'), Timestamp('2023-11-15 19:04:06.174000')]]","[[185.93, 152.41, 161.68, 178.7, 155.04, 178.3, 181.47, 157.14, 166.94, 180.61, 180.5, 175.58, 174.65, 155.76, 177.82, 172.51, 168.98, 146.51, 180.59, 177.35, 172.44, 159.46, 169.63, 165.14, 177.13, 162.01, 162.53, 172.02, 180.15, 158.88, 175.89, 183.66, 163.64, 165.0, 168.99, 181.29, 159.79]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-15 19:24:06.643000'), Timestamp('2023-11-15 19:24:07.501000'), Timestamp('2023-11-15 19:24:08.331000'), Timestamp('2023-11-15 19:24:08.814000'), Timestamp('2023-11-15 19:24:09.293000'), Timestamp('2023-11-15 19:24:09.777000'), Timestamp('2023-11-15 19:24:10.256000'), Timestamp('2023-11-15 19:24:10.739000'), Timestamp('2023-11-15 19:24:11.218000'), Timestamp('2023-11-15 19:24:11.701000'), Timestamp('2023-11-15 19:24:12.180000'), Timestamp('2023-11-15 19:24:12.663000'), Timestamp('2023-11-15 19:24:13.142000'), Timestamp('2023-11-15 19:24:13.625000'), Timestamp('2023-11-15 19:24:14.104000'), Timestamp('2023-11-15 19:24:14.587000'), Timestamp('2023-11-15 19:24:15.066000'), Timestamp('2023-11-15 19:24:15.549000'), Timestamp('2023-11-15 19:24:16.027000'), Timestamp('2023-11-15 19:24:16.510000'), Timestamp('2023-11-15 19:24:16.989000'), Timestamp('2023-11-15 19:24:17.472000')]]","[[172.19, 164.59, 193.14, 176.07, 185.1, 190.67, 184.01, 191.8, 188.63, 185.86, 187.39, 183.95, 199.82, 184.72, 193.28, 189.47, 188.53, 187.73, 185.27, 184.02, 193.16, 191.05]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-15 19:43:19.265000'), Timestamp('2023-11-15 19:43:20.132000'), Timestamp('2023-11-15 19:43:20.965000'), Timestamp('2023-11-15 19:43:21.447000'), Timestamp('2023-11-15 19:43:21.937000'), Timestamp('2023-11-15 19:43:22.426000'), Timestamp('2023-11-15 19:43:22.906000'), Timestamp('2023-11-15 19:43:23.387000'), Timestamp('2023-11-15 19:43:23.866000'), Timestamp('2023-11-15 19:43:24.348000'), Timestamp('2023-11-15 19:43:24.827000'), Timestamp('2023-11-15 19:43:25.309000')]]","[[209.67, 210.74, 214.61, 207.43, 212.85, 212.83, 202.55, 210.01, 213.41, 210.0, 211.5, 194.55]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-15 20:03:14.085000'), Timestamp('2023-11-15 20:03:14.933000'), Timestamp('2023-11-15 20:03:15.780000'), Timestamp('2023-11-15 20:03:16.613000'), Timestamp('2023-11-15 20:03:17.095000'), Timestamp('2023-11-15 20:03:17.586000'), Timestamp('2023-11-15 20:03:18.075000'), Timestamp('2023-11-15 20:03:18.554000'), Timestamp('2023-11-15 20:03:19.036000')]]","[[204.67, 208.62, 203.84, 206.37, 201.85, 208.72, 205.92, 201.77, 207.14]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-15 20:23:45.241000'), Timestamp('2023-11-15 20:23:46.086000'), Timestamp('2023-11-15 20:23:46.936000'), Timestamp('2023-11-15 20:23:47.790000'), Timestamp('2023-11-15 20:23:48.280000'), Timestamp('2023-11-15 20:23:48.762000'), Timestamp('2023-11-15 20:23:49.243000')]]","[[202.23, 198.56, 206.96, 206.36, 204.67, 196.1, 200.91]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-15 20:29:21.339000'), Timestamp('2023-11-15 20:29:22.154000'), Timestamp('2023-11-15 20:29:23.008000'), Timestamp('2023-11-15 20:29:23.476000'), Timestamp('2023-11-15 20:29:23.957000'), Timestamp('2023-11-15 20:29:24.474000'), Timestamp('2023-11-15 20:29:24.957000'), Timestamp('2023-11-15 20:29:25.439000'), Timestamp('2023-11-15 20:29:26.631000'), Timestamp('2023-11-15 20:29:27.474000'), Timestamp('2023-11-15 20:29:27.956000'), Timestamp('2023-11-15 20:29:28.445000'), Timestamp('2023-11-15 20:29:28.927000'), Timestamp('2023-11-15 20:29:29.767000'), Timestamp('2023-11-15 20:29:30.646000'), Timestamp('2023-11-15 20:29:31.481000'), Timestamp('2023-11-15 20:29:31.996000'), Timestamp('2023-11-15 20:29:32.480000'), Timestamp('2023-11-15 20:29:32.995000'), Timestamp('2023-11-15 20:29:33.479000'), Timestamp('2023-11-15 20:29:33.994000'), Timestamp('2023-11-15 20:29:34.478000'), Timestamp('2023-11-15 20:29:34.993000'), Timestamp('2023-11-15 20:29:35.477000'), Timestamp('2023-11-15 20:29:35.992000'), Timestamp('2023-11-15 20:29:36.475000'), Timestamp('2023-11-15 20:29:36.990000')]]","[[125.98, 137.51, 131.04, 142.43, 107.77, 78.92399999999999, 79.107, 94.361, 131.84, 143.61, 132.96, 141.59, 141.8, 149.14, 115.17, 155.7, 129.96, 138.64, 139.62, 123.48, 150.99, 136.03, 140.6, 146.49, 127.52, 149.74, 146.45]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-15 20:35:06.901000'), Timestamp('2023-11-15 20:35:07.739000'), Timestamp('2023-11-15 20:35:08.582000'), Timestamp('2023-11-15 20:35:09.066000'), Timestamp('2023-11-15 20:35:09.581000'), Timestamp('2023-11-15 20:35:10.065000'), Timestamp('2023-11-15 20:35:10.580000'), Timestamp('2023-11-15 20:35:11.064000'), Timestamp('2023-11-15 20:35:11.579000'), Timestamp('2023-11-15 20:35:12.063000'), Timestamp('2023-11-15 20:35:12.551000')]]","[[152.99, 147.5, 149.89, 170.93, 153.71, 165.01, 173.21, 144.24, 159.19, 156.47, 144.8]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-15 20:41:25.915000'), Timestamp('2023-11-15 20:41:26.748000'), Timestamp('2023-11-15 20:41:27.229000'), Timestamp('2023-11-15 20:41:27.719000'), Timestamp('2023-11-15 20:41:28.209000')]]","[[201.16, 188.04, 194.94, 202.73, 182.7]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-15 20:47:22.676000'), Timestamp('2023-11-15 20:47:23.532000'), Timestamp('2023-11-15 20:47:23.998000')]]","[[197.92, 201.93, 206.67]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-15 20:53:53.907000'), Timestamp('2023-11-15 20:53:54.760000'), Timestamp('2023-11-15 20:53:55.251000')]]","[[205.37, 194.12, 205.07]]",[],[]
