vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Animation_2160P-41dc_downsample_1080p,"[[Timestamp('2023-11-21 01:10:16.245000'), Timestamp('2023-11-21 01:10:17.105000'), Timestamp('2023-11-21 01:10:17.938000'), Timestamp('2023-11-21 01:10:18.427000'), Timestamp('2023-11-21 01:10:18.909000'), Timestamp('2023-11-21 01:10:19.399000'), Timestamp('2023-11-21 01:10:19.880000'), Timestamp('2023-11-21 01:10:20.722000'), Timestamp('2023-11-21 01:10:21.601000'), Timestamp('2023-11-21 01:10:22.437000'), Timestamp('2023-11-21 01:10:22.925000'), Timestamp('2023-11-21 01:10:23.408000'), Timestamp('2023-11-21 01:10:23.896000'), Timestamp('2023-11-21 01:10:24.380000'), Timestamp('2023-11-21 01:10:25.221000'), Timestamp('2023-11-21 01:10:26.100000'), Timestamp('2023-11-21 01:10:26.935000'), Timestamp('2023-11-21 01:10:27.424000'), Timestamp('2023-11-21 01:10:27.906000'), Timestamp('2023-11-21 01:10:28.396000'), Timestamp('2023-11-21 01:10:28.878000'), Timestamp('2023-11-21 01:10:29.719000'), Timestamp('2023-11-21 01:10:30.598000'), Timestamp('2023-11-21 01:10:31.435000'), Timestamp('2023-11-21 01:10:31.950000'), Timestamp('2023-11-21 01:10:32.434000'), Timestamp('2023-11-21 01:10:32.949000'), Timestamp('2023-11-21 01:10:33.434000'), Timestamp('2023-11-21 01:10:33.949000'), Timestamp('2023-11-21 01:10:34.433000'), Timestamp('2023-11-21 01:10:34.921000'), Timestamp('2023-11-21 01:10:35.404000'), Timestamp('2023-11-21 01:10:35.892000'), Timestamp('2023-11-21 01:10:36.376000'), Timestamp('2023-11-21 01:10:37.217000')]]","[[187.38, 180.06, 185.58, 187.58, 185.57, 169.14, 175.29, 177.95, 187.61, 187.89, 181.87, 184.61, 193.13, 175.49, 130.92, 101.11, 187.34, 172.51, 189.91, 192.25, 187.61, 188.14, 174.07, 175.52, 192.83, 182.15, 180.31, 186.17, 182.33, 179.76, 181.2, 169.06, 185.14, 174.3, 192.49]]",[],[]
Animation_2160P-41dc_downsample_1080p,"[[Timestamp('2023-11-21 01:13:41.105000'), Timestamp('2023-11-21 01:13:41.948000'), Timestamp('2023-11-21 01:13:42.432000'), Timestamp('2023-11-21 01:13:42.920000'), Timestamp('2023-11-21 01:13:43.404000'), Timestamp('2023-11-21 01:13:44.245000'), Timestamp('2023-11-21 01:13:45.124000'), Timestamp('2023-11-21 01:13:45.959000'), Timestamp('2023-11-21 01:13:46.448000'), Timestamp('2023-11-21 01:13:46.930000'), Timestamp('2023-11-21 01:13:47.420000'), Timestamp('2023-11-21 01:13:47.902000'), Timestamp('2023-11-21 01:13:48.744000'), Timestamp('2023-11-21 01:13:49.614000'), Timestamp('2023-11-21 01:13:50.449000'), Timestamp('2023-11-21 01:13:51.673000'), Timestamp('2023-11-21 01:13:52.492000'), Timestamp('2023-11-21 01:13:53.007000')]]","[[112.78, 79.684, 79.313, 159.21, 174.88, 180.5, 169.14, 176.84, 174.05, 109.03, 123.11, 180.01, 177.19, 173.96, 176.53, 173.11, 176.77, 179.97]]",[],[]
Animation_2160P-41dc_downsample_1080p,"[[Timestamp('2023-11-21 01:16:26.839000'), Timestamp('2023-11-21 01:16:27.671000'), Timestamp('2023-11-21 01:16:28.506000'), Timestamp('2023-11-21 01:16:28.994000'), Timestamp('2023-11-21 01:16:29.478000'), Timestamp('2023-11-21 01:16:29.966000'), Timestamp('2023-11-21 01:16:30.449000'), Timestamp('2023-11-21 01:16:31.291000')]]","[[182.04, 181.87, 176.01, 82.126, 86.419, 169.86, 175.17, 169.49]]",[],[]
Animation_2160P-41dc_downsample_1080p,"[[Timestamp('2023-11-21 01:18:10.141000'), Timestamp('2023-11-21 01:18:10.984000'), Timestamp('2023-11-21 01:18:11.468000')]]","[[189.25, 184.59, 187.78]]",[],[]
Animation_2160P-41dc_downsample_1080p,"[[Timestamp('2023-11-21 01:20:31.853000'), Timestamp('2023-11-21 01:20:32.669000')], [Timestamp('2023-11-21 01:20:48.082000')], [Timestamp('2023-11-21 01:21:01.960000'), Timestamp('2023-11-21 01:21:02.449000'), Timestamp('2023-11-21 01:21:02.932000'), Timestamp('2023-11-21 01:21:03.772000')]]","[[83.601, 102.25], [162.25], [201.71, 148.62, 79.068, 78.704]]",[],[]
Animation_2160P-41dc_downsample_720p,"[[Timestamp('2023-11-21 01:22:37.007000'), Timestamp('2023-11-21 01:22:37.849000'), Timestamp('2023-11-21 01:22:38.332000'), Timestamp('2023-11-21 01:22:39.172000'), Timestamp('2023-11-21 01:22:40.050000'), Timestamp('2023-11-21 01:22:40.884000'), Timestamp('2023-11-21 01:22:41.400000'), Timestamp('2023-11-21 01:22:41.882000'), Timestamp('2023-11-21 01:22:42.371000'), Timestamp('2023-11-21 01:22:42.859000'), Timestamp('2023-11-21 01:22:43.341000'), Timestamp('2023-11-21 01:22:43.830000'), Timestamp('2023-11-21 01:22:44.662000'), Timestamp('2023-11-21 01:22:45.541000'), Timestamp('2023-11-21 01:22:46.376000')]]","[[184.0, 181.71, 177.07, 78.681, 175.11, 182.0, 179.4, 180.67, 176.77, 173.2, 180.55, 174.21, 178.23, 185.0, 171.97]]",[],[]
Animation_2160P-41dc_downsample_720p,"[[Timestamp('2023-11-21 01:23:57.903000'), Timestamp('2023-11-21 01:23:58.754000'), Timestamp('2023-11-21 01:23:59.590000'), Timestamp('2023-11-21 01:24:00.105000'), Timestamp('2023-11-21 01:24:00.589000'), Timestamp('2023-11-21 01:24:01.104000'), Timestamp('2023-11-21 01:24:01.588000'), Timestamp('2023-11-21 01:24:02.076000'), Timestamp('2023-11-21 01:24:02.559000')]]","[[165.19, 170.73, 165.83, 157.08, 157.95, 79.929, 108.03, 165.14, 164.1]]",[],[]
Animation_2160P-41dc_downsample_720p,"[[Timestamp('2023-11-21 01:25:09.128000'), Timestamp('2023-11-21 01:25:09.610000'), Timestamp('2023-11-21 01:25:10.099000'), Timestamp('2023-11-21 01:25:10.580000')]]","[[141.83, 152.06, 141.77, 156.88]]",[],[]
Animation_2160P-41dc_downsample_720p,"[[Timestamp('2023-11-21 01:26:13.447000')], [Timestamp('2023-11-21 01:26:28.188000')], [Timestamp('2023-11-21 01:26:42.137000'), Timestamp('2023-11-21 01:26:42.981000')]]","[[137.86], [128.93], [96.338, 78.733]]",[],[]
Animation_2160P-41dc_downsample_720p,"[[Timestamp('2023-11-21 01:27:03.632000'), Timestamp('2023-11-21 01:27:04.474000'), Timestamp('2023-11-21 01:27:04.957000'), Timestamp('2023-11-21 01:27:05.444000'), Timestamp('2023-11-21 01:27:05.927000'), Timestamp('2023-11-21 01:27:06.767000'), Timestamp('2023-11-21 01:27:07.631000'), Timestamp('2023-11-21 01:27:09.174000'), Timestamp('2023-11-21 01:27:10.009000'), Timestamp('2023-11-21 01:27:10.524000'), Timestamp('2023-11-21 01:27:11.008000'), Timestamp('2023-11-21 01:27:11.522000'), Timestamp('2023-11-21 01:27:12.006000'), Timestamp('2023-11-21 01:27:12.521000'), Timestamp('2023-11-21 01:27:13.004000'), Timestamp('2023-11-21 01:27:13.519000'), Timestamp('2023-11-21 01:27:14.003000'), Timestamp('2023-11-21 01:27:14.518000'), Timestamp('2023-11-21 01:27:15.001000'), Timestamp('2023-11-21 01:27:15.516000'), Timestamp('2023-11-21 01:27:16'), Timestamp('2023-11-21 01:27:16.514000'), Timestamp('2023-11-21 01:27:16.998000'), Timestamp('2023-11-21 01:27:17.513000'), Timestamp('2023-11-21 01:27:17.996000'), Timestamp('2023-11-21 01:27:18.511000'), Timestamp('2023-11-21 01:27:18.995000'), Timestamp('2023-11-21 01:27:19.510000'), Timestamp('2023-11-21 01:27:19.993000'), Timestamp('2023-11-21 01:27:20.508000'), Timestamp('2023-11-21 01:27:20.992000'), Timestamp('2023-11-21 01:27:21.506000'), Timestamp('2023-11-21 01:27:21.990000'), Timestamp('2023-11-21 01:27:22.505000'), Timestamp('2023-11-21 01:27:22.988000'), Timestamp('2023-11-21 01:27:23.503000'), Timestamp('2023-11-21 01:27:23.987000'), Timestamp('2023-11-21 01:27:24.502000'), Timestamp('2023-11-21 01:27:24.985000'), Timestamp('2023-11-21 01:27:25.500000'), Timestamp('2023-11-21 01:27:25.984000'), Timestamp('2023-11-21 01:27:26.498000'), Timestamp('2023-11-21 01:27:26.982000'), Timestamp('2023-11-21 01:27:27.497000'), Timestamp('2023-11-21 01:27:27.980000'), Timestamp('2023-11-21 01:27:28.495000'), Timestamp('2023-11-21 01:27:28.979000'), Timestamp('2023-11-21 01:27:29.494000'), Timestamp('2023-11-21 01:27:29.977000'), Timestamp('2023-11-21 01:27:30.492000'), Timestamp('2023-11-21 01:27:30.976000'), Timestamp('2023-11-21 01:27:31.491000'), Timestamp('2023-11-21 01:27:31.975000'), Timestamp('2023-11-21 01:27:32.489000'), Timestamp('2023-11-21 01:27:32.973000'), Timestamp('2023-11-21 01:27:33.488000'), Timestamp('2023-11-21 01:27:33.972000'), Timestamp('2023-11-21 01:27:34.487000'), Timestamp('2023-11-21 01:27:34.971000'), Timestamp('2023-11-21 01:27:35.486000'), Timestamp('2023-11-21 01:27:35.970000'), Timestamp('2023-11-21 01:27:36.485000'), Timestamp('2023-11-21 01:27:36.969000'), Timestamp('2023-11-21 01:27:37.484000'), Timestamp('2023-11-21 01:27:37.967000'), Timestamp('2023-11-21 01:27:38.482000'), Timestamp('2023-11-21 01:27:38.966000'), Timestamp('2023-11-21 01:27:39.481000'), Timestamp('2023-11-21 01:27:39.965000'), Timestamp('2023-11-21 01:27:40.480000'), Timestamp('2023-11-21 01:27:40.964000'), Timestamp('2023-11-21 01:27:41.479000'), Timestamp('2023-11-21 01:27:41.962000'), Timestamp('2023-11-21 01:27:42.477000')]]","[[119.26, 113.16, 127.41, 111.98, 96.40799999999999, 119.67, 120.86, 96.391, 119.01, 93.34299999999999, 83.39200000000001, 119.16, 124.29, 95.177, 94.52, 115.82, 114.27, 126.05, 111.45, 95.912, 87.04799999999999, 113.82, 116.17, 113.07, 124.08, 95.78200000000001, 93.34, 114.04, 116.46, 117.69, 103.81, 78.751, 96.538, 95.367, 92.695, 114.95, 112.52, 111.79, 125.77, 95.589, 88.288, 78.641, 89.971, 117.07, 114.17, 124.26, 108.38, 98.302, 94.277, 119.87, 114.92, 98.681, 105.4, 107.59, 95.443, 102.32, 118.63, 114.64, 122.05, 107.73, 93.07600000000001, 102.81, 112.23, 79.39, 78.82600000000001, 99.32799999999999, 123.17, 112.34, 95.579, 93.741, 117.1, 113.99, 120.53, 79.546]]",[],[]
