vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Gaming_2160P-3002_downsample_1080p,"[[Timestamp('2023-11-21 06:12:44.989000'), Timestamp('2023-11-21 06:12:45.483000'), Timestamp('2023-11-21 06:12:45.948000'), Timestamp('2023-11-21 06:12:46.430000'), Timestamp('2023-11-21 06:12:46.919000'), Timestamp('2023-11-21 06:12:47.400000'), Timestamp('2023-11-21 06:12:47.890000'), Timestamp('2023-11-21 06:12:48.372000'), Timestamp('2023-11-21 06:12:49.212000'), Timestamp('2023-11-21 06:12:50.092000'), Timestamp('2023-11-21 06:12:50.927000'), Timestamp('2023-11-21 06:12:51.442000'), Timestamp('2023-11-21 06:12:51.927000'), Timestamp('2023-11-21 06:12:52.442000'), Timestamp('2023-11-21 06:12:52.926000'), Timestamp('2023-11-21 06:12:53.441000'), Timestamp('2023-11-21 06:12:53.925000')]]","[[193.72, 197.72, 132.36, 136.54, 199.47, 204.42, 196.91, 199.64, 198.47, 196.94, 204.05, 192.82, 197.66, 203.99, 193.49, 202.89, 194.66]]",[],[]
Gaming_2160P-3002_downsample_1080p,"[[Timestamp('2023-11-21 06:19:43.108000'), Timestamp('2023-11-21 06:19:44.297000'), Timestamp('2023-11-21 06:19:44.778000'), Timestamp('2023-11-21 06:19:45.268000'), Timestamp('2023-11-21 06:19:45.756000'), Timestamp('2023-11-21 06:19:46.598000'), Timestamp('2023-11-21 06:19:47.467000'), Timestamp('2023-11-21 06:19:48.302000'), Timestamp('2023-11-21 06:19:48.817000')]]","[[202.26, 202.5, 206.21, 205.44, 200.1, 203.23, 174.59, 79.77199999999999, 80.10300000000001]]",[],[]
Gaming_2160P-3002_downsample_1080p,"[[Timestamp('2023-11-21 06:24:05.520000'), Timestamp('2023-11-21 06:24:06.362000'), Timestamp('2023-11-21 06:24:07.232000')]]","[[207.78, 184.93, 174.96]]",[],[]
Gaming_2160P-3002_downsample_1080p,"[[Timestamp('2023-11-21 06:31:16.355000'), Timestamp('2023-11-21 06:31:17.223000')]]","[[208.6, 210.22]]",[],[]
Gaming_2160P-3002_downsample_1080p,"[[Timestamp('2023-11-21 06:37:16.206000'), Timestamp('2023-11-21 06:37:16.688000'), Timestamp('2023-11-21 06:37:17.168000'), Timestamp('2023-11-21 06:37:17.650000')]]","[[210.55, 205.4, 206.59, 122.25]]",[],[]
Gaming_2160P-3002_downsample_720p,"[[Timestamp('2023-11-21 06:38:55.927000'), Timestamp('2023-11-21 06:38:56.762000'), Timestamp('2023-11-21 06:38:57.242000'), Timestamp('2023-11-21 06:38:57.724000'), Timestamp('2023-11-21 06:38:58.204000'), Timestamp('2023-11-21 06:38:58.686000'), Timestamp('2023-11-21 06:38:59.166000'), Timestamp('2023-11-21 06:38:59.648000'), Timestamp('2023-11-21 06:39:00.139000'), Timestamp('2023-11-21 06:39:00.628000'), Timestamp('2023-11-21 06:39:01.108000'), Timestamp('2023-11-21 06:39:01.590000'), Timestamp('2023-11-21 06:39:02.070000'), Timestamp('2023-11-21 06:39:02.552000'), Timestamp('2023-11-21 06:39:03.033000')]]","[[174.5, 174.75, 186.17, 183.29, 178.49, 130.25, 79.926, 80.021, 138.64, 177.82, 186.69, 186.04, 182.57, 84.02, 78.574]]",[],[]
Gaming_2160P-3002_downsample_720p,"[[Timestamp('2023-11-21 06:46:04.897000'), Timestamp('2023-11-21 06:46:05.740000'), Timestamp('2023-11-21 06:46:06.571000')]]","[[169.26, 191.1, 180.86]]",[],[]
Gaming_2160P-3002_downsample_720p,"[[Timestamp('2023-11-21 06:47:16.593000')], [Timestamp('2023-11-21 06:47:34.110000')], [Timestamp('2023-11-21 06:47:51.542000'), Timestamp('2023-11-21 06:47:52.021000'), Timestamp('2023-11-21 06:47:52.504000'), Timestamp('2023-11-21 06:47:52.983000'), Timestamp('2023-11-21 06:47:53.466000'), Timestamp('2023-11-21 06:47:53.946000')]]","[[181.6], [202.26], [202.73, 195.12, 89.84700000000001, 80.002, 80.015, 79.95]]",[],[]
Gaming_2160P-3002_downsample_720p,"[[Timestamp('2023-11-21 06:49:41.238000')], [Timestamp('2023-11-21 06:50:13.642000')]]","[[144.5], [110.31]]",[[78.77]],[[Timestamp('2023-11-21 06:49:57.490000')]]
Gaming_2160P-3002_downsample_720p,"[[Timestamp('2023-11-21 06:53:40.718000')], [Timestamp('2023-11-21 06:53:56.823000'), Timestamp('2023-11-21 06:53:57.339000'), Timestamp('2023-11-21 06:53:57.822000')]]","[[89.75299999999999], [125.25, 79.818, 80.07]]",[],[]
