vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-03 01:25:35.260000'), Timestamp('2023-11-03 01:25:36.109000'), Timestamp('2023-11-03 01:25:36.957000'), Timestamp('2023-11-03 01:25:37.790000'), Timestamp('2023-11-03 01:25:38.272000'), Timestamp('2023-11-03 01:25:38.752000'), Timestamp('2023-11-03 01:25:39.234000'), Timestamp('2023-11-03 01:25:39.715000'), Timestamp('2023-11-03 01:25:40.196000'), Timestamp('2023-11-03 01:25:40.677000'), Timestamp('2023-11-03 01:25:41.159000'), Timestamp('2023-11-03 01:25:41.650000'), Timestamp('2023-11-03 01:25:42.139000'), Timestamp('2023-11-03 01:25:42.619000'), Timestamp('2023-11-03 01:25:43.101000'), Timestamp('2023-11-03 01:25:43.581000'), Timestamp('2023-11-03 01:25:44.063000'), Timestamp('2023-11-03 01:25:44.544000'), Timestamp('2023-11-03 01:25:45.025000'), Timestamp('2023-11-03 01:25:45.506000'), Timestamp('2023-11-03 01:25:45.988000'), Timestamp('2023-11-03 01:25:46.468000'), Timestamp('2023-11-03 01:25:46.950000'), Timestamp('2023-11-03 01:25:47.430000'), Timestamp('2023-11-03 01:25:47.912000'), Timestamp('2023-11-03 01:25:48.393000'), Timestamp('2023-11-03 01:25:48.874000'), Timestamp('2023-11-03 01:25:49.354000'), Timestamp('2023-11-03 01:25:49.836000'), Timestamp('2023-11-03 01:25:50.316000'), Timestamp('2023-11-03 01:25:50.798000'), Timestamp('2023-11-03 01:25:51.278000'), Timestamp('2023-11-03 01:25:51.761000'), Timestamp('2023-11-03 01:25:52.241000'), Timestamp('2023-11-03 01:25:52.724000'), Timestamp('2023-11-03 01:25:53.203000')]]","[[152.01, 179.5, 157.6, 172.02, 175.17, 177.28, 147.63, 168.96, 172.66, 175.23, 161.58, 166.41, 177.79, 179.18, 159.04, 170.71, 178.21, 170.32, 157.88, 158.87, 178.82, 178.85, 161.79, 164.95, 180.85, 179.35, 156.48, 155.42, 183.38, 171.51, 163.98, 149.37, 175.56, 178.84, 170.95, 148.78]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-03 01:42:05.317000'), Timestamp('2023-11-03 01:42:06.160000'), Timestamp('2023-11-03 01:42:06.990000'), Timestamp('2023-11-03 01:42:07.484000'), Timestamp('2023-11-03 01:42:07.971000'), Timestamp('2023-11-03 01:42:08.452000'), Timestamp('2023-11-03 01:42:08.932000'), Timestamp('2023-11-03 01:42:09.414000'), Timestamp('2023-11-03 01:42:09.894000'), Timestamp('2023-11-03 01:42:10.376000'), Timestamp('2023-11-03 01:42:10.856000'), Timestamp('2023-11-03 01:42:11.337000'), Timestamp('2023-11-03 01:42:11.817000'), Timestamp('2023-11-03 01:42:12.299000'), Timestamp('2023-11-03 01:42:12.779000'), Timestamp('2023-11-03 01:42:13.261000'), Timestamp('2023-11-03 01:42:13.741000'), Timestamp('2023-11-03 01:42:14.222000')]]","[[177.37, 192.26, 189.6, 188.07, 183.36, 179.49, 183.55, 184.0, 162.14, 195.84, 177.49, 183.9, 178.33, 197.96, 167.17, 193.87, 177.97, 173.99]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-03 01:56:01.304000'), Timestamp('2023-11-03 01:56:02.145000'), Timestamp('2023-11-03 01:56:02.990000'), Timestamp('2023-11-03 01:56:03.478000'), Timestamp('2023-11-03 01:56:03.957000'), Timestamp('2023-11-03 01:56:04.439000'), Timestamp('2023-11-03 01:56:04.918000'), Timestamp('2023-11-03 01:56:05.399000'), Timestamp('2023-11-03 01:56:05.878000'), Timestamp('2023-11-03 01:56:06.359000'), Timestamp('2023-11-03 01:56:06.881000')]]","[[200.44, 79.32600000000001, 175.64, 200.35, 203.72, 199.47, 208.26, 203.31, 200.23, 149.92, 79.01899999999999]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-03 02:14:03.477000'), Timestamp('2023-11-03 02:14:03.966000'), Timestamp('2023-11-03 02:14:04.456000'), Timestamp('2023-11-03 02:14:05.289000'), Timestamp('2023-11-03 02:14:06.168000'), Timestamp('2023-11-03 02:14:07.004000'), Timestamp('2023-11-03 02:14:07.519000')]]","[[193.33, 200.24, 202.98, 198.64, 198.43, 193.15, 202.09]]",[],[]
Gaming_2160P-2dc4_downsample_1080p,"[[Timestamp('2023-11-03 02:27:05.875000'), Timestamp('2023-11-03 02:27:06.723000'), Timestamp('2023-11-03 02:27:07.589000')], ['2023-11-03 02:27:05.875', '2023-11-03 02:27:06.723', '2023-11-03 02:27:07.589']]","[[122.0, 192.82, 78.734], [122.0, 192.82, 78.734]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-03 02:32:28.857000'), Timestamp('2023-11-03 02:32:29.693000'), Timestamp('2023-11-03 02:32:30.523000'), Timestamp('2023-11-03 02:32:31.381000'), Timestamp('2023-11-03 02:32:31.860000'), Timestamp('2023-11-03 02:32:32.344000'), Timestamp('2023-11-03 02:32:32.823000'), Timestamp('2023-11-03 02:32:33.306000'), Timestamp('2023-11-03 02:32:33.786000'), Timestamp('2023-11-03 02:32:34.269000'), Timestamp('2023-11-03 02:32:34.748000'), Timestamp('2023-11-03 02:32:35.231000'), Timestamp('2023-11-03 02:32:35.711000'), Timestamp('2023-11-03 02:32:36.194000'), Timestamp('2023-11-03 02:32:36.673000'), Timestamp('2023-11-03 02:32:37.156000'), Timestamp('2023-11-03 02:32:37.636000'), Timestamp('2023-11-03 02:32:38.119000'), Timestamp('2023-11-03 02:32:38.598000'), Timestamp('2023-11-03 02:32:39.082000'), Timestamp('2023-11-03 02:32:39.561000'), Timestamp('2023-11-03 02:32:40.044000')]]","[[125.34, 142.17, 152.02, 142.36, 144.22, 143.57, 121.3, 141.27, 142.76, 144.48, 146.35, 126.47, 150.48, 136.86, 136.08, 144.83, 134.65, 139.43, 146.4, 129.34, 146.66, 132.23]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-03 02:36:25.728000'), Timestamp('2023-11-03 02:36:26.210000'), Timestamp('2023-11-03 02:36:26.690000'), Timestamp('2023-11-03 02:36:27.171000'), Timestamp('2023-11-03 02:36:27.651000'), Timestamp('2023-11-03 02:36:28.133000'), Timestamp('2023-11-03 02:36:28.613000'), Timestamp('2023-11-03 02:36:29.095000'), Timestamp('2023-11-03 02:36:29.575000'), Timestamp('2023-11-03 02:36:30.057000'), Timestamp('2023-11-03 02:36:30.536000'), Timestamp('2023-11-03 02:36:31.019000')]]","[[146.41, 142.73, 150.89, 142.44, 151.56, 174.23, 163.57, 78.366, 118.89, 142.85, 166.22, 152.68]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-03 02:41:23.329000'), Timestamp('2023-11-03 02:41:24.171000'), Timestamp('2023-11-03 02:41:24.995000'), Timestamp('2023-11-03 02:41:26.219000')]]","[[200.51, 205.4, 130.66, 167.52]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-03 02:46:25.954000'), Timestamp('2023-11-03 02:46:26.803000')]]","[[203.01, 194.56]]",[],[]
Gaming_2160P-2dc4_downsample_720p,"[[Timestamp('2023-11-03 02:51:15.517000'), Timestamp('2023-11-03 02:51:15.997000'), Timestamp('2023-11-03 02:51:16.478000'), Timestamp('2023-11-03 02:51:16.957000')], [Timestamp('2023-11-03 02:51:32.874000'), Timestamp('2023-11-03 02:51:33.356000'), Timestamp('2023-11-03 02:51:33.834000')]]","[[167.54, 78.692, 98.788, 209.03], [193.19, 212.55, 189.16]]",[],[]
