vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,37516,42.311518,97.340282,10,9.420952,44.189606,12,622080,2023-11-21 15:02:52.054,2023-11-21 15:04:29.954,1,2023-11-21 15:04:44.094,2023-11-21 15:04:56.953,1,1564.5839383503408,183.25517516025639,1747.8391135105971
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,9931,39.640436,93.720944,20,7.104675,1.362779,12,622080,2023-11-21 15:09:05.106,2023-11-21 15:10:36.774,1,2023-11-21 15:10:55.565,2023-11-21 15:11:03.740,1,1226.267724354839,106.15037991071428,1332.4181042655532
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,2463,35.246429,75.223524,30,5.99933,1.303501,12,622080,2023-11-21 15:16:06.317,2023-11-21 15:17:05.788,1,2023-11-21 15:17:27.313,2023-11-21 15:17:32.476,1,740.4229106978115,66.79736422222221,807.2202749200337
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,730,30.249120,43.292266,40,5.847882,1.301667,12,622080,2023-11-21 15:23:09.232,2023-11-21 15:24:19.716,1,2023-11-21 15:24:33.751,2023-11-21 15:24:36.537,1,779.7387223215965,37.99500366666667,817.7337259882631
Sports_2160P-1733_downsample_1080p,Sports,1080,1920,1080,yuv420p,30.0,2985997,300,26.044748,19.656446,50,5.843873,1.289592,12,622080,2023-11-21 15:29:56.756,2023-11-21 15:31:14.899,1,2023-11-21 15:31:30.341,2023-11-21 15:31:32.336,1,772.6123708258621,33.809846875000005,806.4222177008621
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,19962,37.300987,91.355848,10,5.06609,0.985273,12,276480,2023-11-21 15:32:15.538,2023-11-21 15:33:16.633,1,2023-11-21 15:33:31.394,2023-11-21 15:33:42.689,1,824.1253009138655,121.28776363636364,945.4130645502291
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,5097,35.919454,82.504452,20,3.862428,0.763943,12,276480,2023-11-21 15:34:38.086,2023-11-21 15:35:29.551,1,2023-11-21 15:35:43.671,2023-11-21 15:35:47.685,1,615.9577261616159,44.083197500000004,660.0409236616159
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,1235,32.870001,60.979473,30,3.340348,0.687093,12,276480,2023-11-21 15:36:25.980,2023-11-21 15:37:05.480,1,2023-11-21 15:37:19.712,2023-11-21 15:37:40.429,2,453.14466787439596,22.69081766666667,475.8354855410626
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,362,28.753239,32.335386,40,3.333273,0.642373,12,276480,2023-11-21 15:38:13.471,2023-11-21 15:38:55.522,1,2023-11-21 15:39:11.479,2023-11-21 15:39:29.810,2,405.0707125312501,12.411663305555555,417.48237583680566
Sports_2160P-1733_downsample_720p,Sports,720,1280,720,yuv420p,30.0,2985997,137,25.054566,17.608239,50,3.597542,0.645457,12,276480,2023-11-21 15:41:00.025,2023-11-21 15:41:44.706,1,2023-11-21 15:42:03.312,2023-11-21 15:42:40.297,2,402.0636629027777,8.757927604166666,410.82159050694435
