vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
Gaming_2160P-2dc4_downsample_1080p,Gaming,1080,1920,1080,yuv420p,59.94006309,5956076,47347,41.562400,90.857655,10,18.880423,47.083386,12,622080,2023-11-15 18:59:06.909,2023-11-15 19:03:29.898,1,2023-11-15 19:03:43.866,2023-11-15 19:04:06.174,1,4136.772243979588,316.35687416666667,4453.129118146255
Gaming_2160P-2dc4_downsample_1080p,Gaming,1080,1920,1080,yuv420p,59.94006309,5956076,10036,39.897866,82.972874,20,12.42847,2.48118,12,622080,2023-11-15 19:21:31.293,2023-11-15 19:23:52.830,1,2023-11-15 19:24:06.643,2023-11-15 19:24:17.472,1,2392.6223616346156,167.99560555555556,2560.617967190171
Gaming_2160P-2dc4_downsample_1080p,Gaming,1080,1920,1080,yuv420p,59.94006309,5956076,2549,36.941230,59.445348,30,10.36938,2.44235,12,622080,2023-11-15 19:41:07.587,2023-11-15 19:43:05.676,1,2023-11-15 19:43:19.265,2023-11-15 19:43:25.309,1,1735.1109469230769,106.0264121212121,1841.137359044289
Gaming_2160P-2dc4_downsample_1080p,Gaming,1080,1920,1080,yuv420p,59.94006309,5956076,679,33.295338,25.632273,40,12.616456,2.437234,12,622080,2023-11-15 20:00:32.212,2023-11-15 20:02:59.370,1,2023-11-15 20:03:14.085,2023-11-15 20:03:19.036,1,1555.790222179486,84.67035166666666,1640.4605738461526
Gaming_2160P-2dc4_downsample_1080p,Gaming,1080,1920,1080,yuv420p,59.94006309,5956076,195,29.175784,2.367802,50,13.033309,2.427622,12,622080,2023-11-15 20:20:57.699,2023-11-15 20:23:31.843,1,2023-11-15 20:23:45.241,2023-11-15 20:23:49.243,1,1383.9978683280087,67.52708,1451.5249483280088
Gaming_2160P-2dc4_downsample_720p,Gaming,720,1280,720,yuv420p,59.94006309,5956076,21504,38.622656,77.121124,10,9.776197,1.583497,12,276480,2023-11-15 20:27:07.951,2023-11-15 20:29:05.447,1,2023-11-15 20:29:21.339,2023-11-15 20:29:36.990,1,1820.3103312607939,170.15456186538458,1990.4648931261784
Gaming_2160P-2dc4_downsample_720p,Gaming,720,1280,720,yuv420p,59.94006309,5956076,4565,37.577334,66.576480,20,6.871654,1.291907,12,276480,2023-11-15 20:33:33.792,2023-11-15 20:34:53.537,1,2023-11-15 20:35:06.901,2023-11-15 20:35:12.551,1,1178.9085800510195,74.06867500000001,1252.9772550510195
Gaming_2160P-2dc4_downsample_720p,Gaming,720,1280,720,yuv420p,59.94006309,5956076,1164,35.390732,41.206432,30,6.407694,1.124505,12,276480,2023-11-15 20:39:52.951,2023-11-15 20:41:12.427,1,2023-11-15 20:41:25.915,2023-11-15 20:41:28.209,1,928.6255330600001,37.60582875,966.2313618100001
Gaming_2160P-2dc4_downsample_720p,Gaming,720,1280,720,yuv420p,59.94006309,5956076,307,32.354766,10.722303,40,8.807264,1.138273,12,276480,2023-11-15 20:45:31.572,2023-11-15 20:47:08.641,1,2023-11-15 20:47:22.676,2023-11-15 20:47:23.998,1,892.6161271340575,22.025070833333334,914.6411979673908
Gaming_2160P-2dc4_downsample_720p,Gaming,720,1280,720,yuv420p,59.94006309,5956076,90,28.709577,1.133201,50,8.346319,1.138154,12,276480,2023-11-15 20:51:51.475,2023-11-15 20:53:39.396,1,2023-11-15 20:53:53.907,2023-11-15 20:53:55.251,1,845.6605428037633,22.371440000000003,868.0319828037633
