vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,622080,2023-12-08 21:46:43.911712,2023-12-08 21:48:10.434609,1,2023-12-08 21:48:20.687896,2023-12-08 21:48:28.734735,1,6514.274290235939,312.7780330491428,6827.052323285081
,,,,,,,,,,,,,,1,622080,2023-12-08 21:48:39.240517,2023-12-08 21:49:21.710735,1,2023-12-08 21:49:31.752961,2023-12-08 21:49:37.299091,1,4107.152483154164,110.09884237675364,4217.251325530918
,,,,,,,,,,,,,,1,622080,2023-12-08 21:49:47.380406,2023-12-08 21:50:16.642000,1,2023-12-08 21:50:26.682406,2023-12-08 21:50:29.753963,1,2489.5243838562333,70.84561464737143,2560.3699985036046
,,,,,,,,,,,,,,1,622080,2023-12-08 21:50:39.832010,2023-12-08 21:51:06.231514,1,2023-12-08 21:51:16.273635,2023-12-08 21:51:19.760368,1,1868.6433738878395,53.79879273042857,1922.4421666182682
,,,,,,,,,,,,,,1,622080,2023-12-08 21:51:29.839724,2023-12-08 21:51:52.812137,1,2023-12-08 21:52:02.854516,2023-12-08 21:52:04.589185,1,1416.083545434634,45.987003028400004,1462.0705484630341
,,,,,,,,,,,,,,2,276480,2023-12-08 21:52:17.194060,2023-12-08 21:53:36.853429,1,2023-12-08 21:53:46.896864,2023-12-08 21:53:58.252185,1,2969.7287860885267,122.94046207891672,3092.6692481674436
,,,,,,,,,,,,,,2,276480,2023-12-08 21:54:10.743993,2023-12-08 21:54:58.359092,1,2023-12-08 21:55:08.400515,2023-12-08 21:55:14.845899,1,1682.8419052704717,58.176926033588714,1741.0188313040603
,,,,,,,,,,,,,,2,276480,2023-12-08 21:55:27.327546,2023-12-08 21:56:01.842161,1,2023-12-08 21:56:11.884744,2023-12-08 21:56:16.025653,1,1142.6466553637033,37.05135331814359,1179.6980086818469
,,,,,,,,,,,,,,2,276480,2023-12-08 21:56:28.465789,2023-12-08 21:56:55.719073,1,2023-12-08 21:57:05.761278,2023-12-08 21:57:08.498555,1,789.807830831629,25.862431602400004,815.6702624340289
,,,,,,,,,,,,,,2,276480,2023-12-08 21:57:20.965131,2023-12-08 21:57:49.595473,1,2023-12-08 21:57:59.638220,2023-12-08 21:58:02.005148,1,613.6216792532358,21.127916035,634.7495952882358
