vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,1244160,2023-12-08 23:00:55.646097,2023-12-08 23:02:02.858836,1,2023-12-08 23:02:12.900369,2023-12-08 23:02:20.879993,1,5019.288434211448,365.36977959848195,5384.658213809929
,,,,,,,,,,,,,,1,1244160,2023-12-08 23:02:30.960764,2023-12-08 23:03:05.641113,1,2023-12-08 23:03:15.679942,2023-12-08 23:04:03.780702,1,3689.1629432846453,642.0230393519897,4331.185982636635
,,,,,,,,,,,,,,1,1244160,2023-12-08 23:04:13.866208,2023-12-08 23:04:30.018601,1,2023-12-08 23:04:40.050146,2023-12-08 23:04:43.187969,1,1535.9451824214493,97.4563387551724,1633.4015211766218
,,,,,,,,,,,,,,1,1244160,2023-12-08 23:04:53.268723,2023-12-08 23:05:05.416659,1,2023-12-08 23:05:15.456914,2023-12-08 23:05:17.391348,1,1005.4417198695019,55.02245365131764,1060.4641735208195
,,,,,,,,,,,,,,1,1244160,2023-12-08 23:05:27.469790,2023-12-08 23:05:38.713471,1,2023-12-08 23:05:48.753271,2023-12-08 23:05:50.186581,1,794.9935639914899,40.1725504125,835.1661144039898
,,,,,,,,,,,,,,2,552960,2023-12-08 23:06:01.913509,2023-12-08 23:06:57.233855,1,2023-12-08 23:07:07.275440,2023-12-08 23:07:18.627712,1,2308.76847603152,202.8530156582432,2511.6214916897634
,,,,,,,,,,,,,,2,552960,2023-12-08 23:07:30.681739,2023-12-08 23:08:09.199342,1,2023-12-08 23:08:19.242776,2023-12-08 23:08:27.636222,1,1394.5006345839308,92.49278432709332,1486.993418911024
,,,,,,,,,,,,,,2,552960,2023-12-08 23:08:39.707560,2023-12-08 23:09:00.564194,1,2023-12-08 23:09:10.603876,2023-12-08 23:09:18.957280,1,694.1408871001813,57.40203386764186,751.5429209678232
,,,,,,,,,,,,,,2,552960,2023-12-08 23:09:32.154816,2023-12-08 23:09:44.200517,1,2023-12-08 23:09:54.239659,2023-12-08 23:09:57.510902,1,445.22405251835823,22.796917009506252,468.0209695278645
,,,,,,,,,,,,,,2,552960,2023-12-08 23:10:09.830368,2023-12-08 23:10:22.672060,1,2023-12-08 23:10:32.711852,2023-12-08 23:10:34.451780,1,341.2992362765378,15.13466519409,356.4339014706278
