vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,622080,2023-12-08 22:17:22.384864,2023-12-08 22:17:58.171034,1,2023-12-08 22:18:08.210470,2023-12-08 22:18:16.384581,1,3393.116987198482,259.9550985226,3653.072085721082
,,,,,,,,,,,,,,1,622080,2023-12-08 22:18:26.462031,2023-12-08 22:18:51.466653,1,2023-12-08 22:19:01.508813,2023-12-08 22:19:05.578141,1,2075.1014404436223,104.43752645093939,2179.538966894562
,,,,,,,,,,,,,,1,622080,2023-12-08 22:19:15.655445,2023-12-08 22:19:34.008294,1,2023-12-08 22:19:44.050449,2023-12-08 22:19:51.880206,1,1422.9418920824176,104.68607616756887,1527.6279682499865
,,,,,,,,,,,,,,1,622080,2023-12-08 22:20:01.958386,2023-12-08 22:20:14.463072,1,2023-12-08 22:20:24.501698,2023-12-08 22:20:26.135170,1,940.2494276444048,34.86975231457143,975.1191799589762
,,,,,,,,,,,,,,1,622080,2023-12-08 22:20:36.212115,2023-12-08 22:20:47.758695,1,2023-12-08 22:20:57.796606,2023-12-08 22:20:59.029998,1,717.1164617889768,27.069767147520004,744.1862289364968
,,,,,,,,,,,,,,2,276480,2023-12-08 22:21:10.277515,2023-12-08 22:21:59.219160,1,2023-12-08 22:22:09.262149,2023-12-08 22:22:17.356639,1,1616.1512140955465,116.64312233941021,1732.7943364349567
,,,,,,,,,,,,,,2,276480,2023-12-08 22:22:28.693709,2023-12-08 22:23:02.983207,1,2023-12-08 22:23:13.025718,2023-12-08 22:23:19.921550,1,934.6541168864543,50.040222869538454,984.6943397559927
,,,,,,,,,,,,,,2,276480,2023-12-08 22:23:31.201407,2023-12-08 22:23:50.756411,1,2023-12-08 22:24:00.794455,2023-12-08 22:24:05.605909,1,548.6860884556578,28.31277027759999,576.9988587332577
,,,,,,,,,,,,,,2,276480,2023-12-08 22:24:17.505822,2023-12-08 22:24:31.358857,1,2023-12-08 22:24:41.396842,2023-12-08 22:24:43.432624,1,402.6612015802079,17.311159828875,419.9723614090829
,,,,,,,,,,,,,,2,276480,2023-12-08 22:24:54.721505,2023-12-08 22:25:07.771097,1,2023-12-08 22:25:17.812721,2023-12-08 22:25:19.247577,1,304.5295963364689,12.374720173066665,316.9043165095356
