vid,time,power
,"[datetime.datetime(2023, 12, 8, 22, 28, 11, 289168), datetime.datetime(2023, 12, 8, 22, 28, 11, 389393), datetime.datetime(2023, 12, 8, 22, 28, 11, 489553), datetime.datetime(2023, 12, 8, 22, 28, 11, 589733), datetime.datetime(2023, 12, 8, 22, 28, 11, 689963), datetime.datetime(2023, 12, 8, 22, 28, 11, 790163), datetime.datetime(2023, 12, 8, 22, 28, 11, 890383), datetime.datetime(2023, 12, 8, 22, 28, 11, 990593), datetime.datetime(2023, 12, 8, 22, 28, 12, 90823), datetime.datetime(2023, 12, 8, 22, 28, 12, 191053), datetime.datetime(2023, 12, 8, 22, 28, 12, 291283), datetime.datetime(2023, 12, 8, 22, 28, 12, 391453), datetime.datetime(2023, 12, 8, 22, 28, 12, 491713), datetime.datetime(2023, 12, 8, 22, 28, 12, 591893), datetime.datetime(2023, 12, 8, 22, 28, 12, 692113), datetime.datetime(2023, 12, 8, 22, 28, 12, 792303), datetime.datetime(2023, 12, 8, 22, 28, 12, 892553), datetime.datetime(2023, 12, 8, 22, 28, 12, 992693), datetime.datetime(2023, 12, 8, 22, 28, 13, 367073), datetime.datetime(2023, 12, 8, 22, 28, 13, 467203), datetime.datetime(2023, 12, 8, 22, 28, 13, 567413), datetime.datetime(2023, 12, 8, 22, 28, 13, 667563), datetime.datetime(2023, 12, 8, 22, 28, 13, 767693), datetime.datetime(2023, 12, 8, 22, 28, 13, 867823), datetime.datetime(2023, 12, 8, 22, 28, 13, 967963), datetime.datetime(2023, 12, 8, 22, 28, 14, 68093), datetime.datetime(2023, 12, 8, 22, 28, 14, 168273), datetime.datetime(2023, 12, 8, 22, 28, 14, 268533), datetime.datetime(2023, 12, 8, 22, 28, 14, 368763), datetime.datetime(2023, 12, 8, 22, 28, 14, 468933), datetime.datetime(2023, 12, 8, 22, 28, 14, 569053), datetime.datetime(2023, 12, 8, 22, 28, 14, 669193), datetime.datetime(2023, 12, 8, 22, 28, 14, 769353), datetime.datetime(2023, 12, 8, 22, 28, 14, 869493), datetime.datetime(2023, 12, 8, 22, 28, 14, 969683), datetime.datetime(2023, 12, 8, 22, 28, 15, 69833), datetime.datetime(2023, 12, 8, 22, 28, 15, 169973), datetime.datetime(2023, 12, 8, 22, 28, 15, 270133), datetime.datetime(2023, 12, 8, 22, 28, 15, 370303), datetime.datetime(2023, 12, 8, 22, 28, 15, 470433), datetime.datetime(2023, 12, 8, 22, 28, 15, 570583), datetime.datetime(2023, 12, 8, 22, 28, 15, 670813), datetime.datetime(2023, 12, 8, 22, 28, 15, 770983), datetime.datetime(2023, 12, 8, 22, 28, 15, 871203), datetime.datetime(2023, 12, 8, 22, 28, 15, 971393), datetime.datetime(2023, 12, 8, 22, 28, 16, 71573), datetime.datetime(2023, 12, 8, 22, 28, 16, 171793), datetime.datetime(2023, 12, 8, 22, 28, 16, 272033), datetime.datetime(2023, 12, 8, 22, 28, 16, 372223), datetime.datetime(2023, 12, 8, 22, 28, 16, 472413), datetime.datetime(2023, 12, 8, 22, 28, 16, 572593), datetime.datetime(2023, 12, 8, 22, 28, 16, 672763), datetime.datetime(2023, 12, 8, 22, 28, 16, 772913), datetime.datetime(2023, 12, 8, 22, 28, 16, 873073), datetime.datetime(2023, 12, 8, 22, 28, 16, 973263), datetime.datetime(2023, 12, 8, 22, 28, 17, 73453), datetime.datetime(2023, 12, 8, 22, 28, 17, 173573), datetime.datetime(2023, 12, 8, 22, 28, 17, 273753), datetime.datetime(2023, 12, 8, 22, 28, 17, 373953), datetime.datetime(2023, 12, 8, 22, 28, 17, 474093), datetime.datetime(2023, 12, 8, 22, 28, 17, 574283), datetime.datetime(2023, 12, 8, 22, 28, 17, 674423), datetime.datetime(2023, 12, 8, 22, 28, 17, 774553), datetime.datetime(2023, 12, 8, 22, 28, 17, 874793)]","[35.8289, 39.7173, 52.4301, 54.0641, 60.9724, 49.7178, 55.0286, 56.6144, 48.1888, 61.3195, 49.1662, 51.1349, 54.1972, 49.5435, 47.7397, 60.2925, 57.9215, 61.1132, 56.1297, 54.437, 50.1988, 58.1817, 65.37100000000001, 45.3963, 50.3133, 51.8073, 68.7523, 69.4792, 57.7574, 48.7964, 47.5225, 50.1788, 55.8926, 57.6968, 48.50899999999999, 53.1768, 55.6976, 57.0461, 52.3004, 50.9351, 48.3503, 50.4417, 48.812, 57.8411, 52.783, 54.3155, 56.5666, 53.4793, 51.6589, 48.6151, 46.0714, 49.3059, 69.7202, 66.808, 49.3815, 55.8664, 47.8941, 49.622, 45.7913, 50.5293, 50.2895, 52.6886, 52.7697, 19.4864]"
,"[datetime.datetime(2023, 12, 8, 22, 29, 4, 113313), datetime.datetime(2023, 12, 8, 22, 29, 4, 213548), datetime.datetime(2023, 12, 8, 22, 29, 4, 313782), datetime.datetime(2023, 12, 8, 22, 29, 4, 413931), datetime.datetime(2023, 12, 8, 22, 29, 4, 514089), datetime.datetime(2023, 12, 8, 22, 29, 4, 614231), datetime.datetime(2023, 12, 8, 22, 29, 4, 714399), datetime.datetime(2023, 12, 8, 22, 29, 4, 814577), datetime.datetime(2023, 12, 8, 22, 29, 4, 914789), datetime.datetime(2023, 12, 8, 22, 29, 5, 14969), datetime.datetime(2023, 12, 8, 22, 29, 5, 115229), datetime.datetime(2023, 12, 8, 22, 29, 5, 215409), datetime.datetime(2023, 12, 8, 22, 29, 5, 315589), datetime.datetime(2023, 12, 8, 22, 29, 5, 415769), datetime.datetime(2023, 12, 8, 22, 29, 5, 515969), datetime.datetime(2023, 12, 8, 22, 29, 5, 616139), datetime.datetime(2023, 12, 8, 22, 29, 5, 910009), datetime.datetime(2023, 12, 8, 22, 29, 6, 10199), datetime.datetime(2023, 12, 8, 22, 29, 6, 110449), datetime.datetime(2023, 12, 8, 22, 29, 6, 210629), datetime.datetime(2023, 12, 8, 22, 29, 6, 310909), datetime.datetime(2023, 12, 8, 22, 29, 6, 411109), datetime.datetime(2023, 12, 8, 22, 29, 6, 511359), datetime.datetime(2023, 12, 8, 22, 29, 6, 611599), datetime.datetime(2023, 12, 8, 22, 29, 6, 711849), datetime.datetime(2023, 12, 8, 22, 29, 6, 812109), datetime.datetime(2023, 12, 8, 22, 29, 6, 912269), datetime.datetime(2023, 12, 8, 22, 29, 7, 12469), datetime.datetime(2023, 12, 8, 22, 29, 7, 112739), datetime.datetime(2023, 12, 8, 22, 29, 7, 212899), datetime.datetime(2023, 12, 8, 22, 29, 7, 313089), datetime.datetime(2023, 12, 8, 22, 29, 7, 413299), datetime.datetime(2023, 12, 8, 22, 29, 7, 513509), datetime.datetime(2023, 12, 8, 22, 29, 7, 613719), datetime.datetime(2023, 12, 8, 22, 29, 7, 713919), datetime.datetime(2023, 12, 8, 22, 29, 7, 814169)]","[27.9305, 29.5601, 30.7806, 32.8581, 36.5554, 42.1301, 32.6709, 28.4016, 31.4263, 31.6115, 33.7242, 35.5295, 36.0554, 34.0988, 35.0936, 31.7069, 19.589, 26.5995, 28.6849, 32.5306, 26.6546, 27.6695, 27.458, 31.296, 32.1646, 33.7926, 36.6023, 30.2246, 34.5017, 42.9378, 34.9285, 28.5287, 24.6862, 25.4719, 23.0211, 12.1739]"
,"[datetime.datetime(2023, 12, 8, 22, 29, 40, 914343), datetime.datetime(2023, 12, 8, 22, 29, 41, 14550), datetime.datetime(2023, 12, 8, 22, 29, 41, 114757), datetime.datetime(2023, 12, 8, 22, 29, 41, 214970), datetime.datetime(2023, 12, 8, 22, 29, 41, 315184), datetime.datetime(2023, 12, 8, 22, 29, 41, 415363), datetime.datetime(2023, 12, 8, 22, 29, 41, 515554), datetime.datetime(2023, 12, 8, 22, 29, 41, 615758), datetime.datetime(2023, 12, 8, 22, 29, 41, 715897), datetime.datetime(2023, 12, 8, 22, 29, 41, 816017), datetime.datetime(2023, 12, 8, 22, 29, 41, 916267), datetime.datetime(2023, 12, 8, 22, 29, 42, 16527), datetime.datetime(2023, 12, 8, 22, 29, 42, 116757), datetime.datetime(2023, 12, 8, 22, 29, 42, 216917), datetime.datetime(2023, 12, 8, 22, 29, 42, 317097), datetime.datetime(2023, 12, 8, 22, 29, 42, 417297), datetime.datetime(2023, 12, 8, 22, 29, 42, 517507), datetime.datetime(2023, 12, 8, 22, 29, 42, 617877), datetime.datetime(2023, 12, 8, 22, 29, 42, 718207), datetime.datetime(2023, 12, 8, 22, 29, 42, 837187)]","[22.3287, 25.1384, 29.0615, 26.2064, 25.5417, 26.2695, 29.6504, 27.5774, 25.7712, 26.3271, 26.2683, 24.3206, 21.8067, 24.1351, 21.7685, 21.8353, 23.481, 21.6445, 14.2376, 12.2728]"
,"[datetime.datetime(2023, 12, 8, 22, 30, 17, 46258), datetime.datetime(2023, 12, 8, 22, 30, 17, 146477), datetime.datetime(2023, 12, 8, 22, 30, 17, 246665), datetime.datetime(2023, 12, 8, 22, 30, 17, 346954), datetime.datetime(2023, 12, 8, 22, 30, 17, 447194), datetime.datetime(2023, 12, 8, 22, 30, 17, 547354), datetime.datetime(2023, 12, 8, 22, 30, 17, 647560), datetime.datetime(2023, 12, 8, 22, 30, 17, 747753), datetime.datetime(2023, 12, 8, 22, 30, 17, 847993), datetime.datetime(2023, 12, 8, 22, 30, 17, 948193), datetime.datetime(2023, 12, 8, 22, 30, 18, 48393), datetime.datetime(2023, 12, 8, 22, 30, 18, 148613), datetime.datetime(2023, 12, 8, 22, 30, 18, 248893), datetime.datetime(2023, 12, 8, 22, 30, 18, 349193)]","[17.8106, 25.3272, 27.6921, 25.0582, 23.9647, 29.3281, 28.8292, 28.945, 26.3494, 24.8074, 23.2747, 23.1594, 22.5259, 11.0165]"
,"[datetime.datetime(2023, 12, 8, 22, 30, 49, 154931), datetime.datetime(2023, 12, 8, 22, 30, 49, 255133), datetime.datetime(2023, 12, 8, 22, 30, 49, 355354), datetime.datetime(2023, 12, 8, 22, 30, 49, 455574), datetime.datetime(2023, 12, 8, 22, 30, 49, 555768), datetime.datetime(2023, 12, 8, 22, 30, 49, 655955), datetime.datetime(2023, 12, 8, 22, 30, 49, 756136), datetime.datetime(2023, 12, 8, 22, 30, 49, 856333), datetime.datetime(2023, 12, 8, 22, 30, 49, 956528), datetime.datetime(2023, 12, 8, 22, 30, 50, 56808)]","[16.207, 28.5526, 27.2378, 25.8172, 25.5023, 31.8417, 38.8749, 31.6229, 35.7252, 27.0329]"
,"[datetime.datetime(2023, 12, 8, 22, 32, 4, 769502), datetime.datetime(2023, 12, 8, 22, 32, 4, 869709), datetime.datetime(2023, 12, 8, 22, 32, 4, 969974), datetime.datetime(2023, 12, 8, 22, 32, 5, 70116), datetime.datetime(2023, 12, 8, 22, 32, 5, 170296), datetime.datetime(2023, 12, 8, 22, 32, 5, 270480), datetime.datetime(2023, 12, 8, 22, 32, 5, 370679), datetime.datetime(2023, 12, 8, 22, 32, 5, 470878), datetime.datetime(2023, 12, 8, 22, 32, 5, 571116), datetime.datetime(2023, 12, 8, 22, 32, 5, 671306), datetime.datetime(2023, 12, 8, 22, 32, 5, 771546), datetime.datetime(2023, 12, 8, 22, 32, 5, 871726), datetime.datetime(2023, 12, 8, 22, 32, 5, 971966), datetime.datetime(2023, 12, 8, 22, 32, 6, 72196), datetime.datetime(2023, 12, 8, 22, 32, 6, 172436), datetime.datetime(2023, 12, 8, 22, 32, 6, 272656), datetime.datetime(2023, 12, 8, 22, 32, 6, 372856), datetime.datetime(2023, 12, 8, 22, 32, 6, 473056), datetime.datetime(2023, 12, 8, 22, 32, 6, 573286), datetime.datetime(2023, 12, 8, 22, 32, 6, 673466), datetime.datetime(2023, 12, 8, 22, 32, 6, 773706), datetime.datetime(2023, 12, 8, 22, 32, 6, 873966), datetime.datetime(2023, 12, 8, 22, 32, 6, 974186), datetime.datetime(2023, 12, 8, 22, 32, 7, 74326), datetime.datetime(2023, 12, 8, 22, 32, 7, 174526), datetime.datetime(2023, 12, 8, 22, 32, 7, 274706), datetime.datetime(2023, 12, 8, 22, 32, 7, 374896), datetime.datetime(2023, 12, 8, 22, 32, 7, 475096), datetime.datetime(2023, 12, 8, 22, 32, 7, 575266), datetime.datetime(2023, 12, 8, 22, 32, 7, 675456), datetime.datetime(2023, 12, 8, 22, 32, 7, 775656), datetime.datetime(2023, 12, 8, 22, 32, 7, 875926), datetime.datetime(2023, 12, 8, 22, 32, 7, 976186), datetime.datetime(2023, 12, 8, 22, 32, 8, 76416), datetime.datetime(2023, 12, 8, 22, 32, 8, 176636), datetime.datetime(2023, 12, 8, 22, 32, 8, 276906), datetime.datetime(2023, 12, 8, 22, 32, 8, 377176), datetime.datetime(2023, 12, 8, 22, 32, 8, 477406), datetime.datetime(2023, 12, 8, 22, 32, 8, 577666), datetime.datetime(2023, 12, 8, 22, 32, 8, 677936), datetime.datetime(2023, 12, 8, 22, 32, 8, 778206), datetime.datetime(2023, 12, 8, 22, 32, 8, 878426), datetime.datetime(2023, 12, 8, 22, 32, 8, 978646), datetime.datetime(2023, 12, 8, 22, 32, 9, 78876), datetime.datetime(2023, 12, 8, 22, 32, 9, 179136), datetime.datetime(2023, 12, 8, 22, 32, 9, 279356), datetime.datetime(2023, 12, 8, 22, 32, 9, 379616), datetime.datetime(2023, 12, 8, 22, 32, 9, 479886), datetime.datetime(2023, 12, 8, 22, 32, 9, 580156), datetime.datetime(2023, 12, 8, 22, 32, 9, 680446), datetime.datetime(2023, 12, 8, 22, 32, 9, 780676), datetime.datetime(2023, 12, 8, 22, 32, 9, 880966), datetime.datetime(2023, 12, 8, 22, 32, 9, 981246), datetime.datetime(2023, 12, 8, 22, 32, 10, 81496), datetime.datetime(2023, 12, 8, 22, 32, 10, 181766), datetime.datetime(2023, 12, 8, 22, 32, 10, 281986), datetime.datetime(2023, 12, 8, 22, 32, 10, 382216), datetime.datetime(2023, 12, 8, 22, 32, 10, 482436), datetime.datetime(2023, 12, 8, 22, 32, 10, 582686), datetime.datetime(2023, 12, 8, 22, 32, 10, 682956), datetime.datetime(2023, 12, 8, 22, 32, 10, 783216), datetime.datetime(2023, 12, 8, 22, 32, 10, 883446), datetime.datetime(2023, 12, 8, 22, 32, 10, 983716), datetime.datetime(2023, 12, 8, 22, 32, 11, 83986), datetime.datetime(2023, 12, 8, 22, 32, 11, 184246), datetime.datetime(2023, 12, 8, 22, 32, 11, 284546), datetime.datetime(2023, 12, 8, 22, 32, 11, 384806), datetime.datetime(2023, 12, 8, 22, 32, 11, 485126), datetime.datetime(2023, 12, 8, 22, 32, 11, 585436), datetime.datetime(2023, 12, 8, 22, 32, 11, 685696), datetime.datetime(2023, 12, 8, 22, 32, 11, 785926), datetime.datetime(2023, 12, 8, 22, 32, 11, 886166), datetime.datetime(2023, 12, 8, 22, 32, 11, 986326), datetime.datetime(2023, 12, 8, 22, 32, 12, 86606), datetime.datetime(2023, 12, 8, 22, 32, 12, 186826), datetime.datetime(2023, 12, 8, 22, 32, 12, 287056), datetime.datetime(2023, 12, 8, 22, 32, 12, 387266), datetime.datetime(2023, 12, 8, 22, 32, 12, 487496), datetime.datetime(2023, 12, 8, 22, 32, 12, 587766), datetime.datetime(2023, 12, 8, 22, 32, 12, 688006), datetime.datetime(2023, 12, 8, 22, 32, 12, 788266), datetime.datetime(2023, 12, 8, 22, 32, 12, 888486), datetime.datetime(2023, 12, 8, 22, 32, 12, 988766), datetime.datetime(2023, 12, 8, 22, 32, 13, 88966), datetime.datetime(2023, 12, 8, 22, 32, 13, 189226), datetime.datetime(2023, 12, 8, 22, 32, 13, 289456), datetime.datetime(2023, 12, 8, 22, 32, 13, 389676), datetime.datetime(2023, 12, 8, 22, 32, 13, 489846), datetime.datetime(2023, 12, 8, 22, 32, 13, 590066), datetime.datetime(2023, 12, 8, 22, 32, 13, 690196), datetime.datetime(2023, 12, 8, 22, 32, 13, 790406), datetime.datetime(2023, 12, 8, 22, 32, 13, 890576), datetime.datetime(2023, 12, 8, 22, 32, 13, 990796), datetime.datetime(2023, 12, 8, 22, 32, 14, 91006), datetime.datetime(2023, 12, 8, 22, 32, 14, 191296), datetime.datetime(2023, 12, 8, 22, 32, 14, 291566), datetime.datetime(2023, 12, 8, 22, 32, 14, 391806), datetime.datetime(2023, 12, 8, 22, 32, 14, 492026), datetime.datetime(2023, 12, 8, 22, 32, 14, 592206), datetime.datetime(2023, 12, 8, 22, 32, 14, 692506), datetime.datetime(2023, 12, 8, 22, 32, 14, 792706), datetime.datetime(2023, 12, 8, 22, 32, 14, 892906), datetime.datetime(2023, 12, 8, 22, 32, 14, 993206), datetime.datetime(2023, 12, 8, 22, 32, 15, 93406), datetime.datetime(2023, 12, 8, 22, 32, 15, 193606), datetime.datetime(2023, 12, 8, 22, 32, 15, 293906), datetime.datetime(2023, 12, 8, 22, 32, 15, 394106), datetime.datetime(2023, 12, 8, 22, 32, 15, 494306), datetime.datetime(2023, 12, 8, 22, 32, 15, 594606)]","[26.9009, 35.1086, 33.2767, 34.801, 34.3065, 35.7168, 35.5957, 34.4115, 30.4433, 28.5515, 25.3774, 26.9264, 27.8206, 26.0018, 25.821, 29.2667, 31.96, 31.5302, 30.0584, 33.907, 34.2143, 31.3038, 32.1102, 47.3232, 35.9622, 30.541, 31.6087, 33.0536, 27.6484, 33.5792, 29.966, 34.3984, 31.535, 34.2473, 29.1854, 32.1803, 29.2433, 27.7837, 29.7892, 30.5794, 31.2054, 31.1787, 33.5203, 31.6719, 30.5812, 37.5811, 43.014, 31.3116, 30.9075, 28.2892, 27.0517, 25.058000000000003, 21.7085, 28.0103, 40.826, 37.9293, 34.0312, 35.9315, 36.5311, 36.1734, 36.1626, 33.8567, 30.6734, 32.4082, 32.3463, 30.5471, 28.4686, 28.4252, 28.8939, 34.069, 36.7061, 32.8842, 35.4992, 33.6823, 34.2059, 35.38800000000001, 32.9205, 33.4288, 51.4465, 33.903, 35.4602, 33.26, 26.9115, 30.1859, 27.0005, 28.1445, 32.0918, 32.556999999999995, 30.9518, 31.2061, 30.326, 33.6889, 34.3854, 33.3181, 30.6496, 30.8098, 31.0455, 27.2054, 35.4826, 48.0262, 31.3895, 30.3781, 27.7252, 28.5057, 30.7246, 27.4004, 28.4536, 27.8512, 15.2383]"
,"[datetime.datetime(2023, 12, 8, 22, 33, 6, 845493), datetime.datetime(2023, 12, 8, 22, 33, 6, 945634), datetime.datetime(2023, 12, 8, 22, 33, 7, 45778), datetime.datetime(2023, 12, 8, 22, 33, 7, 145935), datetime.datetime(2023, 12, 8, 22, 33, 7, 246093), datetime.datetime(2023, 12, 8, 22, 33, 7, 346243), datetime.datetime(2023, 12, 8, 22, 33, 7, 446502), datetime.datetime(2023, 12, 8, 22, 33, 7, 546758), datetime.datetime(2023, 12, 8, 22, 33, 7, 647047), datetime.datetime(2023, 12, 8, 22, 33, 7, 747237), datetime.datetime(2023, 12, 8, 22, 33, 7, 847497), datetime.datetime(2023, 12, 8, 22, 33, 7, 947737), datetime.datetime(2023, 12, 8, 22, 33, 8, 47977), datetime.datetime(2023, 12, 8, 22, 33, 8, 148227), datetime.datetime(2023, 12, 8, 22, 33, 8, 248477), datetime.datetime(2023, 12, 8, 22, 33, 8, 348727), datetime.datetime(2023, 12, 8, 22, 33, 8, 448957), datetime.datetime(2023, 12, 8, 22, 33, 8, 549197), datetime.datetime(2023, 12, 8, 22, 33, 8, 649497), datetime.datetime(2023, 12, 8, 22, 33, 8, 749747), datetime.datetime(2023, 12, 8, 22, 33, 8, 849977), datetime.datetime(2023, 12, 8, 22, 33, 8, 950177), datetime.datetime(2023, 12, 8, 22, 33, 9, 50417), datetime.datetime(2023, 12, 8, 22, 33, 9, 150657), datetime.datetime(2023, 12, 8, 22, 33, 9, 250907), datetime.datetime(2023, 12, 8, 22, 33, 9, 351197), datetime.datetime(2023, 12, 8, 22, 33, 9, 451487), datetime.datetime(2023, 12, 8, 22, 33, 9, 551767), datetime.datetime(2023, 12, 8, 22, 33, 9, 652007), datetime.datetime(2023, 12, 8, 22, 33, 9, 752297), datetime.datetime(2023, 12, 8, 22, 33, 9, 852557), datetime.datetime(2023, 12, 8, 22, 33, 9, 952807), datetime.datetime(2023, 12, 8, 22, 33, 10, 53057), datetime.datetime(2023, 12, 8, 22, 33, 10, 153317), datetime.datetime(2023, 12, 8, 22, 33, 10, 253537), datetime.datetime(2023, 12, 8, 22, 33, 10, 353797), datetime.datetime(2023, 12, 8, 22, 33, 10, 453997), datetime.datetime(2023, 12, 8, 22, 33, 10, 554197), datetime.datetime(2023, 12, 8, 22, 33, 10, 654427), datetime.datetime(2023, 12, 8, 22, 33, 10, 754627), datetime.datetime(2023, 12, 8, 22, 33, 10, 854847), datetime.datetime(2023, 12, 8, 22, 33, 10, 955077), datetime.datetime(2023, 12, 8, 22, 33, 11, 55257), datetime.datetime(2023, 12, 8, 22, 33, 11, 155467), datetime.datetime(2023, 12, 8, 22, 33, 11, 255737), datetime.datetime(2023, 12, 8, 22, 33, 11, 355967), datetime.datetime(2023, 12, 8, 22, 33, 11, 456217), datetime.datetime(2023, 12, 8, 22, 33, 11, 556477), datetime.datetime(2023, 12, 8, 22, 33, 11, 656747), datetime.datetime(2023, 12, 8, 22, 33, 11, 756967), datetime.datetime(2023, 12, 8, 22, 33, 11, 857147), datetime.datetime(2023, 12, 8, 22, 33, 11, 957347), datetime.datetime(2023, 12, 8, 22, 33, 12, 57577), datetime.datetime(2023, 12, 8, 22, 33, 12, 157757), datetime.datetime(2023, 12, 8, 22, 33, 12, 257947), datetime.datetime(2023, 12, 8, 22, 33, 12, 358217), datetime.datetime(2023, 12, 8, 22, 33, 12, 458527)]","[20.3179, 20.9501, 18.2361, 18.0832, 16.4498, 17.3525, 18.4684, 17.1363, 17.9207, 18.2786, 21.2858, 16.5548, 20.4898, 15.7555, 16.614, 17.662, 18.4032, 17.8296, 17.4402, 17.75, 15.3223, 15.1758, 18.0058, 21.0767, 15.0586, 15.9182, 15.3382, 19.0951, 18.1429, 19.4893, 18.1599, 17.3305, 16.7259, 16.5028, 17.0866, 19.7887, 18.4738, 18.2778, 16.8218, 15.6785, 21.717, 16.854, 15.9879, 15.4513, 16.1097, 17.7264, 15.7882, 16.3354, 15.5131, 15.5193, 17.8271, 15.4182, 19.6675, 16.5448, 15.5471, 15.561, 12.6657]"
,"[datetime.datetime(2023, 12, 8, 22, 33, 50, 564857), datetime.datetime(2023, 12, 8, 22, 33, 50, 665076), datetime.datetime(2023, 12, 8, 22, 33, 50, 765328), datetime.datetime(2023, 12, 8, 22, 33, 50, 865559), datetime.datetime(2023, 12, 8, 22, 33, 50, 965859), datetime.datetime(2023, 12, 8, 22, 33, 51, 66126), datetime.datetime(2023, 12, 8, 22, 33, 51, 166347), datetime.datetime(2023, 12, 8, 22, 33, 51, 266584), datetime.datetime(2023, 12, 8, 22, 33, 51, 366869), datetime.datetime(2023, 12, 8, 22, 33, 51, 467199), datetime.datetime(2023, 12, 8, 22, 33, 51, 567549), datetime.datetime(2023, 12, 8, 22, 33, 51, 667849), datetime.datetime(2023, 12, 8, 22, 33, 51, 768179), datetime.datetime(2023, 12, 8, 22, 33, 51, 868409), datetime.datetime(2023, 12, 8, 22, 33, 51, 968739), datetime.datetime(2023, 12, 8, 22, 33, 52, 68979), datetime.datetime(2023, 12, 8, 22, 33, 52, 169179), datetime.datetime(2023, 12, 8, 22, 33, 52, 269459), datetime.datetime(2023, 12, 8, 22, 33, 52, 369739), datetime.datetime(2023, 12, 8, 22, 33, 52, 470079), datetime.datetime(2023, 12, 8, 22, 33, 52, 570279), datetime.datetime(2023, 12, 8, 22, 33, 52, 670539), datetime.datetime(2023, 12, 8, 22, 33, 52, 770839), datetime.datetime(2023, 12, 8, 22, 33, 52, 871159), datetime.datetime(2023, 12, 8, 22, 33, 52, 971439), datetime.datetime(2023, 12, 8, 22, 33, 53, 71789), datetime.datetime(2023, 12, 8, 22, 33, 53, 172069), datetime.datetime(2023, 12, 8, 22, 33, 53, 272349), datetime.datetime(2023, 12, 8, 22, 33, 53, 372659)]","[17.7941, 17.5482, 16.7407, 16.5444, 15.7304, 17.2434, 15.6441, 18.8019, 16.6784, 16.1792, 16.8717, 16.8236, 17.0139, 16.2397, 17.2589, 17.7579, 17.1513, 16.0796, 16.2909, 17.0227, 16.3923, 17.6932, 16.552, 16.1396, 16.906, 17.047, 16.6904, 16.6971, 14.2675]"
,"[datetime.datetime(2023, 12, 8, 22, 34, 28, 286047), datetime.datetime(2023, 12, 8, 22, 34, 28, 386267), datetime.datetime(2023, 12, 8, 22, 34, 28, 486524), datetime.datetime(2023, 12, 8, 22, 34, 28, 586756), datetime.datetime(2023, 12, 8, 22, 34, 28, 687005), datetime.datetime(2023, 12, 8, 22, 34, 28, 787271), datetime.datetime(2023, 12, 8, 22, 34, 28, 887596), datetime.datetime(2023, 12, 8, 22, 34, 28, 987845), datetime.datetime(2023, 12, 8, 22, 34, 29, 88184), datetime.datetime(2023, 12, 8, 22, 34, 29, 188504), datetime.datetime(2023, 12, 8, 22, 34, 29, 288704), datetime.datetime(2023, 12, 8, 22, 34, 29, 388934), datetime.datetime(2023, 12, 8, 22, 34, 29, 489144), datetime.datetime(2023, 12, 8, 22, 34, 29, 589324), datetime.datetime(2023, 12, 8, 22, 34, 29, 689504), datetime.datetime(2023, 12, 8, 22, 34, 29, 789674), datetime.datetime(2023, 12, 8, 22, 34, 29, 889864), datetime.datetime(2023, 12, 8, 22, 34, 29, 990094)]","[18.2006, 17.6705, 18.6137, 20.0012, 20.4715, 19.3291, 19.5459, 18.7162, 18.5169, 18.2617, 18.8039, 17.4892, 18.6492, 19.988, 20.0502, 19.4096, 20.0094, 12.884]"
,"[datetime.datetime(2023, 12, 8, 22, 35, 4, 301648), datetime.datetime(2023, 12, 8, 22, 35, 4, 401784), datetime.datetime(2023, 12, 8, 22, 35, 4, 502007), datetime.datetime(2023, 12, 8, 22, 35, 4, 602200), datetime.datetime(2023, 12, 8, 22, 35, 4, 702406), datetime.datetime(2023, 12, 8, 22, 35, 4, 802669), datetime.datetime(2023, 12, 8, 22, 35, 4, 902991), datetime.datetime(2023, 12, 8, 22, 35, 5, 3199), datetime.datetime(2023, 12, 8, 22, 35, 5, 103465), datetime.datetime(2023, 12, 8, 22, 35, 5, 203675), datetime.datetime(2023, 12, 8, 22, 35, 5, 303945), datetime.datetime(2023, 12, 8, 22, 35, 5, 404255), datetime.datetime(2023, 12, 8, 22, 35, 5, 504565)]","[18.4597, 18.1229, 20.8519, 21.9809, 23.1774, 21.9357, 19.5884, 18.7945, 21.0487, 21.7762, 23.8371, 21.275, 11.0998]"
