vid,time,power
,"[datetime.datetime(2023, 12, 8, 22, 8, 54, 820591), datetime.datetime(2023, 12, 8, 22, 8, 54, 920849), datetime.datetime(2023, 12, 8, 22, 8, 55, 21078), datetime.datetime(2023, 12, 8, 22, 8, 55, 121302), datetime.datetime(2023, 12, 8, 22, 8, 55, 221452), datetime.datetime(2023, 12, 8, 22, 8, 55, 321599), datetime.datetime(2023, 12, 8, 22, 8, 55, 421770), datetime.datetime(2023, 12, 8, 22, 8, 55, 521915), datetime.datetime(2023, 12, 8, 22, 8, 55, 622072), datetime.datetime(2023, 12, 8, 22, 8, 55, 722302), datetime.datetime(2023, 12, 8, 22, 8, 55, 822522), datetime.datetime(2023, 12, 8, 22, 8, 55, 922792), datetime.datetime(2023, 12, 8, 22, 8, 56, 23002), datetime.datetime(2023, 12, 8, 22, 8, 56, 123242), datetime.datetime(2023, 12, 8, 22, 8, 56, 223372), datetime.datetime(2023, 12, 8, 22, 8, 56, 323552), datetime.datetime(2023, 12, 8, 22, 8, 56, 423792), datetime.datetime(2023, 12, 8, 22, 8, 56, 524002), datetime.datetime(2023, 12, 8, 22, 8, 56, 624232), datetime.datetime(2023, 12, 8, 22, 8, 56, 724502), datetime.datetime(2023, 12, 8, 22, 8, 56, 824722), datetime.datetime(2023, 12, 8, 22, 8, 56, 924962), datetime.datetime(2023, 12, 8, 22, 8, 57, 25202), datetime.datetime(2023, 12, 8, 22, 8, 57, 125422), datetime.datetime(2023, 12, 8, 22, 8, 57, 225642), datetime.datetime(2023, 12, 8, 22, 8, 57, 325882), datetime.datetime(2023, 12, 8, 22, 8, 57, 426102), datetime.datetime(2023, 12, 8, 22, 8, 57, 526312), datetime.datetime(2023, 12, 8, 22, 8, 57, 626582), datetime.datetime(2023, 12, 8, 22, 8, 57, 726772), datetime.datetime(2023, 12, 8, 22, 8, 57, 826942), datetime.datetime(2023, 12, 8, 22, 8, 57, 927162), datetime.datetime(2023, 12, 8, 22, 8, 58, 27412), datetime.datetime(2023, 12, 8, 22, 8, 58, 127622), datetime.datetime(2023, 12, 8, 22, 8, 58, 227842), datetime.datetime(2023, 12, 8, 22, 8, 58, 328112), datetime.datetime(2023, 12, 8, 22, 8, 58, 428322), datetime.datetime(2023, 12, 8, 22, 8, 58, 528472), datetime.datetime(2023, 12, 8, 22, 8, 58, 628602), datetime.datetime(2023, 12, 8, 22, 8, 58, 728742), datetime.datetime(2023, 12, 8, 22, 8, 58, 828922), datetime.datetime(2023, 12, 8, 22, 8, 58, 929132), datetime.datetime(2023, 12, 8, 22, 8, 59, 29272), datetime.datetime(2023, 12, 8, 22, 8, 59, 129452), datetime.datetime(2023, 12, 8, 22, 8, 59, 229682), datetime.datetime(2023, 12, 8, 22, 8, 59, 329882), datetime.datetime(2023, 12, 8, 22, 8, 59, 430062), datetime.datetime(2023, 12, 8, 22, 8, 59, 530262), datetime.datetime(2023, 12, 8, 22, 8, 59, 630462), datetime.datetime(2023, 12, 8, 22, 8, 59, 730642), datetime.datetime(2023, 12, 8, 22, 8, 59, 830762), datetime.datetime(2023, 12, 8, 22, 8, 59, 930922), datetime.datetime(2023, 12, 8, 22, 9, 0, 31052), datetime.datetime(2023, 12, 8, 22, 9, 0, 131232), datetime.datetime(2023, 12, 8, 22, 9, 0, 231492), datetime.datetime(2023, 12, 8, 22, 9, 0, 331762), datetime.datetime(2023, 12, 8, 22, 9, 0, 431962), datetime.datetime(2023, 12, 8, 22, 9, 0, 532202), datetime.datetime(2023, 12, 8, 22, 9, 0, 632462), datetime.datetime(2023, 12, 8, 22, 9, 0, 732722)]","[32.0923, 36.0453, 36.714, 38.9167, 39.4422, 39.2404, 36.2911, 41.7516, 43.496, 36.9382, 38.3574, 37.6494, 35.6965, 32.4445, 35.9362, 38.116, 33.318000000000005, 41.033, 38.4789, 36.7161, 36.2202, 36.5752, 31.4297, 33.4506, 35.9629, 32.2996, 36.5248, 37.5125, 60.0648, 49.4524, 43.7449, 47.1974, 46.18, 51.0247, 42.1666, 43.1615, 39.0958, 40.4538, 51.1867, 52.4232, 51.5631, 52.9953, 54.8208, 52.4197, 44.1349, 44.7894, 54.0586, 50.6508, 50.4632, 55.8303, 63.8693, 58.1993, 50.0768, 64.2952, 38.6991, 36.92, 34.1817, 36.8532, 34.3144, 16.2752]"
,"[datetime.datetime(2023, 12, 8, 22, 9, 48, 108894), datetime.datetime(2023, 12, 8, 22, 9, 48, 209119), datetime.datetime(2023, 12, 8, 22, 9, 48, 309319), datetime.datetime(2023, 12, 8, 22, 9, 48, 409555), datetime.datetime(2023, 12, 8, 22, 9, 48, 509776), datetime.datetime(2023, 12, 8, 22, 9, 48, 610038), datetime.datetime(2023, 12, 8, 22, 9, 48, 710239), datetime.datetime(2023, 12, 8, 22, 9, 48, 810464), datetime.datetime(2023, 12, 8, 22, 9, 48, 910688), datetime.datetime(2023, 12, 8, 22, 9, 49, 10918), datetime.datetime(2023, 12, 8, 22, 9, 49, 111088), datetime.datetime(2023, 12, 8, 22, 9, 49, 211348), datetime.datetime(2023, 12, 8, 22, 9, 49, 311618), datetime.datetime(2023, 12, 8, 22, 9, 49, 411798), datetime.datetime(2023, 12, 8, 22, 9, 49, 512038), datetime.datetime(2023, 12, 8, 22, 9, 49, 612178), datetime.datetime(2023, 12, 8, 22, 9, 49, 712418), datetime.datetime(2023, 12, 8, 22, 9, 49, 812638), datetime.datetime(2023, 12, 8, 22, 9, 49, 912868), datetime.datetime(2023, 12, 8, 22, 9, 50, 13068), datetime.datetime(2023, 12, 8, 22, 9, 50, 113338), datetime.datetime(2023, 12, 8, 22, 9, 50, 213628), datetime.datetime(2023, 12, 8, 22, 9, 50, 313808), datetime.datetime(2023, 12, 8, 22, 9, 50, 413928), datetime.datetime(2023, 12, 8, 22, 9, 50, 514118), datetime.datetime(2023, 12, 8, 22, 9, 50, 614288), datetime.datetime(2023, 12, 8, 22, 9, 50, 714518), datetime.datetime(2023, 12, 8, 22, 9, 50, 814718), datetime.datetime(2023, 12, 8, 22, 9, 50, 914928), datetime.datetime(2023, 12, 8, 22, 9, 51, 15108), datetime.datetime(2023, 12, 8, 22, 9, 51, 115258), datetime.datetime(2023, 12, 8, 22, 9, 51, 215538), datetime.datetime(2023, 12, 8, 22, 9, 51, 315718), datetime.datetime(2023, 12, 8, 22, 9, 51, 415908), datetime.datetime(2023, 12, 8, 22, 9, 51, 516168), datetime.datetime(2023, 12, 8, 22, 9, 51, 616458)]","[25.024, 23.26, 25.5276, 23.699, 22.6727, 21.3838, 22.3489, 21.8746, 23.3591, 27.0184, 25.5372, 24.7241, 22.2696, 20.0138, 20.7863, 38.5209, 40.4478, 32.3218, 35.7868, 28.5182, 25.572, 23.7324, 25.8032, 30.1689, 36.8336, 31.0977, 36.6043, 35.0309, 44.1253, 48.725, 53.1271, 39.1483, 45.2999, 30.4119, 25.5379, 15.1422]"
,"[datetime.datetime(2023, 12, 8, 22, 10, 32, 462094), datetime.datetime(2023, 12, 8, 22, 10, 32, 562383), datetime.datetime(2023, 12, 8, 22, 10, 32, 662593), datetime.datetime(2023, 12, 8, 22, 10, 32, 762796), datetime.datetime(2023, 12, 8, 22, 10, 32, 863062), datetime.datetime(2023, 12, 8, 22, 10, 32, 963289), datetime.datetime(2023, 12, 8, 22, 10, 33, 63485), datetime.datetime(2023, 12, 8, 22, 10, 33, 163670), datetime.datetime(2023, 12, 8, 22, 10, 33, 263964), datetime.datetime(2023, 12, 8, 22, 10, 33, 364164), datetime.datetime(2023, 12, 8, 22, 10, 33, 464404), datetime.datetime(2023, 12, 8, 22, 10, 33, 564614), datetime.datetime(2023, 12, 8, 22, 10, 33, 664864), datetime.datetime(2023, 12, 8, 22, 10, 33, 765144), datetime.datetime(2023, 12, 8, 22, 10, 33, 865374), datetime.datetime(2023, 12, 8, 22, 10, 33, 965604), datetime.datetime(2023, 12, 8, 22, 10, 34, 65834), datetime.datetime(2023, 12, 8, 22, 10, 34, 166014), datetime.datetime(2023, 12, 8, 22, 10, 34, 266294)]","[18.3415, 19.9838, 21.7287, 20.8409, 21.0506, 19.4968, 30.2952, 29.6479, 23.4675, 21.4416, 24.185, 21.6308, 24.4283, 24.506, 22.6863, 30.0271, 35.5354, 34.0851, 21.336]"
,"[datetime.datetime(2023, 12, 8, 22, 11, 8, 269473), datetime.datetime(2023, 12, 8, 22, 11, 8, 369732), datetime.datetime(2023, 12, 8, 22, 11, 8, 469984), datetime.datetime(2023, 12, 8, 22, 11, 8, 570186), datetime.datetime(2023, 12, 8, 22, 11, 8, 670426), datetime.datetime(2023, 12, 8, 22, 11, 8, 770609), datetime.datetime(2023, 12, 8, 22, 11, 8, 870806), datetime.datetime(2023, 12, 8, 22, 11, 8, 971024), datetime.datetime(2023, 12, 8, 22, 11, 9, 71221), datetime.datetime(2023, 12, 8, 22, 11, 9, 171511), datetime.datetime(2023, 12, 8, 22, 11, 9, 271691), datetime.datetime(2023, 12, 8, 22, 11, 9, 371881), datetime.datetime(2023, 12, 8, 22, 11, 9, 472131), datetime.datetime(2023, 12, 8, 22, 11, 9, 572441)]","[14.1854, 22.2361, 21.7823, 23.157, 22.6958, 24.1197, 21.6066, 23.9998, 27.0549, 24.6389, 21.3838, 26.5801, 23.9481, 13.8164]"
,"[datetime.datetime(2023, 12, 8, 22, 11, 42, 265133), datetime.datetime(2023, 12, 8, 22, 11, 42, 365372), datetime.datetime(2023, 12, 8, 22, 11, 42, 465628), datetime.datetime(2023, 12, 8, 22, 11, 42, 565930), datetime.datetime(2023, 12, 8, 22, 11, 42, 666130), datetime.datetime(2023, 12, 8, 22, 11, 42, 766318), datetime.datetime(2023, 12, 8, 22, 11, 42, 866500), datetime.datetime(2023, 12, 8, 22, 11, 42, 966806), datetime.datetime(2023, 12, 8, 22, 11, 43, 67036), datetime.datetime(2023, 12, 8, 22, 11, 43, 167206), datetime.datetime(2023, 12, 8, 22, 11, 43, 267506)]","[14.2492, 24.3467, 30.3556, 30.4239, 24.0419, 25.237, 27.0644, 24.7588, 25.9046, 26.8314, 15.4287]"
,"[datetime.datetime(2023, 12, 8, 22, 12, 54, 618038), datetime.datetime(2023, 12, 8, 22, 12, 54, 718265), datetime.datetime(2023, 12, 8, 22, 12, 54, 818543), datetime.datetime(2023, 12, 8, 22, 12, 54, 918743), datetime.datetime(2023, 12, 8, 22, 12, 55, 18966), datetime.datetime(2023, 12, 8, 22, 12, 55, 119174), datetime.datetime(2023, 12, 8, 22, 12, 55, 219384), datetime.datetime(2023, 12, 8, 22, 12, 55, 319661), datetime.datetime(2023, 12, 8, 22, 12, 55, 419948), datetime.datetime(2023, 12, 8, 22, 12, 55, 520178), datetime.datetime(2023, 12, 8, 22, 12, 55, 620448), datetime.datetime(2023, 12, 8, 22, 12, 55, 720638), datetime.datetime(2023, 12, 8, 22, 12, 55, 820848), datetime.datetime(2023, 12, 8, 22, 12, 55, 921048), datetime.datetime(2023, 12, 8, 22, 12, 56, 21228), datetime.datetime(2023, 12, 8, 22, 12, 56, 121418), datetime.datetime(2023, 12, 8, 22, 12, 56, 221618), datetime.datetime(2023, 12, 8, 22, 12, 56, 321808), datetime.datetime(2023, 12, 8, 22, 12, 56, 421948), datetime.datetime(2023, 12, 8, 22, 12, 56, 522108), datetime.datetime(2023, 12, 8, 22, 12, 56, 622308), datetime.datetime(2023, 12, 8, 22, 12, 56, 722508), datetime.datetime(2023, 12, 8, 22, 12, 56, 822688), datetime.datetime(2023, 12, 8, 22, 12, 56, 922948), datetime.datetime(2023, 12, 8, 22, 12, 57, 23138), datetime.datetime(2023, 12, 8, 22, 12, 57, 123428), datetime.datetime(2023, 12, 8, 22, 12, 57, 223638), datetime.datetime(2023, 12, 8, 22, 12, 57, 323908), datetime.datetime(2023, 12, 8, 22, 12, 57, 424138), datetime.datetime(2023, 12, 8, 22, 12, 57, 524378), datetime.datetime(2023, 12, 8, 22, 12, 57, 624628), datetime.datetime(2023, 12, 8, 22, 12, 57, 724858), datetime.datetime(2023, 12, 8, 22, 12, 57, 825068), datetime.datetime(2023, 12, 8, 22, 12, 57, 925368), datetime.datetime(2023, 12, 8, 22, 12, 58, 25578), datetime.datetime(2023, 12, 8, 22, 12, 58, 125748), datetime.datetime(2023, 12, 8, 22, 12, 58, 225928), datetime.datetime(2023, 12, 8, 22, 12, 58, 326188), datetime.datetime(2023, 12, 8, 22, 12, 58, 426328), datetime.datetime(2023, 12, 8, 22, 12, 58, 526478), datetime.datetime(2023, 12, 8, 22, 12, 58, 626738), datetime.datetime(2023, 12, 8, 22, 12, 58, 727008), datetime.datetime(2023, 12, 8, 22, 12, 58, 827198), datetime.datetime(2023, 12, 8, 22, 12, 58, 927458), datetime.datetime(2023, 12, 8, 22, 12, 59, 27728), datetime.datetime(2023, 12, 8, 22, 12, 59, 127998), datetime.datetime(2023, 12, 8, 22, 12, 59, 228198), datetime.datetime(2023, 12, 8, 22, 12, 59, 328468), datetime.datetime(2023, 12, 8, 22, 12, 59, 428718), datetime.datetime(2023, 12, 8, 22, 12, 59, 528938), datetime.datetime(2023, 12, 8, 22, 12, 59, 629188), datetime.datetime(2023, 12, 8, 22, 12, 59, 729408), datetime.datetime(2023, 12, 8, 22, 12, 59, 829668), datetime.datetime(2023, 12, 8, 22, 12, 59, 929938), datetime.datetime(2023, 12, 8, 22, 13, 0, 30118), datetime.datetime(2023, 12, 8, 22, 13, 0, 130308), datetime.datetime(2023, 12, 8, 22, 13, 0, 230478), datetime.datetime(2023, 12, 8, 22, 13, 0, 330708), datetime.datetime(2023, 12, 8, 22, 13, 0, 430988), datetime.datetime(2023, 12, 8, 22, 13, 0, 531228), datetime.datetime(2023, 12, 8, 22, 13, 0, 631478), datetime.datetime(2023, 12, 8, 22, 13, 0, 731748), datetime.datetime(2023, 12, 8, 22, 13, 0, 831948), datetime.datetime(2023, 12, 8, 22, 13, 0, 932218), datetime.datetime(2023, 12, 8, 22, 13, 1, 32398), datetime.datetime(2023, 12, 8, 22, 13, 1, 132648), datetime.datetime(2023, 12, 8, 22, 13, 1, 232848), datetime.datetime(2023, 12, 8, 22, 13, 1, 333108), datetime.datetime(2023, 12, 8, 22, 13, 1, 433338), datetime.datetime(2023, 12, 8, 22, 13, 1, 533618), datetime.datetime(2023, 12, 8, 22, 13, 1, 633898), datetime.datetime(2023, 12, 8, 22, 13, 1, 734108), datetime.datetime(2023, 12, 8, 22, 13, 1, 834318), datetime.datetime(2023, 12, 8, 22, 13, 1, 934568), datetime.datetime(2023, 12, 8, 22, 13, 2, 34848), datetime.datetime(2023, 12, 8, 22, 13, 2, 135078), datetime.datetime(2023, 12, 8, 22, 13, 2, 235298), datetime.datetime(2023, 12, 8, 22, 13, 2, 335608), datetime.datetime(2023, 12, 8, 22, 13, 2, 435868), datetime.datetime(2023, 12, 8, 22, 13, 2, 536098), datetime.datetime(2023, 12, 8, 22, 13, 2, 636368), datetime.datetime(2023, 12, 8, 22, 13, 2, 736608), datetime.datetime(2023, 12, 8, 22, 13, 2, 836878), datetime.datetime(2023, 12, 8, 22, 13, 2, 937178), datetime.datetime(2023, 12, 8, 22, 13, 3, 37398), datetime.datetime(2023, 12, 8, 22, 13, 3, 137638), datetime.datetime(2023, 12, 8, 22, 13, 3, 237908), datetime.datetime(2023, 12, 8, 22, 13, 3, 338138), datetime.datetime(2023, 12, 8, 22, 13, 3, 438378), datetime.datetime(2023, 12, 8, 22, 13, 3, 538608), datetime.datetime(2023, 12, 8, 22, 13, 3, 638898), datetime.datetime(2023, 12, 8, 22, 13, 3, 739128), datetime.datetime(2023, 12, 8, 22, 13, 3, 839408), datetime.datetime(2023, 12, 8, 22, 13, 3, 939748), datetime.datetime(2023, 12, 8, 22, 13, 4, 40028)]","[20.9619, 20.4936, 21.339, 20.6825, 21.8196, 23.334, 20.8845, 20.3793, 19.124, 20.5271, 20.4881, 21.9612, 21.4705, 22.2722, 25.6114, 19.3705, 18.8985, 17.4081, 19.3983, 30.2263, 41.2584, 30.6942, 27.2662, 21.0914, 20.74, 21.2322, 20.5044, 21.3738, 23.0579, 25.1452, 24.8549, 23.8435, 23.4253, 25.2345, 23.0288, 24.1903, 26.2783, 29.3332, 43.5181, 46.2502, 27.93, 23.8416, 23.1327, 21.0335, 21.7071, 21.2464, 22.1319, 21.3281, 20.7012, 23.1208, 25.5074, 24.1285, 24.3357, 21.2464, 20.8871, 19.9952, 21.5377, 25.2571, 36.7432, 25.7648, 22.1853, 20.1941, 18.9321, 19.809, 18.671, 20.6485, 25.0998, 21.3483, 20.0227, 24.7287, 21.8419, 24.6225, 22.9397, 24.7498, 22.98, 22.9376, 23.1325, 29.3535, 40.7189, 37.8113, 26.8625, 24.0618, 23.2812, 27.4994, 30.337, 27.9638, 23.0518, 22.9846, 22.0665, 21.1317, 19.8276, 20.4449, 22.6381, 20.5799, 21.2937]"
,"[datetime.datetime(2023, 12, 8, 22, 13, 58, 692577), datetime.datetime(2023, 12, 8, 22, 13, 58, 792789), datetime.datetime(2023, 12, 8, 22, 13, 58, 893095), datetime.datetime(2023, 12, 8, 22, 13, 58, 993302), datetime.datetime(2023, 12, 8, 22, 13, 59, 93630), datetime.datetime(2023, 12, 8, 22, 13, 59, 193833), datetime.datetime(2023, 12, 8, 22, 13, 59, 294037), datetime.datetime(2023, 12, 8, 22, 13, 59, 394225), datetime.datetime(2023, 12, 8, 22, 13, 59, 494483), datetime.datetime(2023, 12, 8, 22, 13, 59, 594763), datetime.datetime(2023, 12, 8, 22, 13, 59, 694953), datetime.datetime(2023, 12, 8, 22, 13, 59, 795163), datetime.datetime(2023, 12, 8, 22, 13, 59, 895393), datetime.datetime(2023, 12, 8, 22, 13, 59, 995633), datetime.datetime(2023, 12, 8, 22, 14, 0, 95943), datetime.datetime(2023, 12, 8, 22, 14, 0, 196173), datetime.datetime(2023, 12, 8, 22, 14, 0, 296413), datetime.datetime(2023, 12, 8, 22, 14, 0, 396683), datetime.datetime(2023, 12, 8, 22, 14, 0, 496933), datetime.datetime(2023, 12, 8, 22, 14, 0, 597153), datetime.datetime(2023, 12, 8, 22, 14, 0, 697333), datetime.datetime(2023, 12, 8, 22, 14, 0, 797573), datetime.datetime(2023, 12, 8, 22, 14, 0, 897813), datetime.datetime(2023, 12, 8, 22, 14, 0, 998063), datetime.datetime(2023, 12, 8, 22, 14, 1, 98303), datetime.datetime(2023, 12, 8, 22, 14, 1, 198543), datetime.datetime(2023, 12, 8, 22, 14, 1, 298813), datetime.datetime(2023, 12, 8, 22, 14, 1, 399093), datetime.datetime(2023, 12, 8, 22, 14, 1, 499343), datetime.datetime(2023, 12, 8, 22, 14, 1, 599553), datetime.datetime(2023, 12, 8, 22, 14, 1, 699863), datetime.datetime(2023, 12, 8, 22, 14, 1, 800113), datetime.datetime(2023, 12, 8, 22, 14, 1, 900373), datetime.datetime(2023, 12, 8, 22, 14, 2, 643), datetime.datetime(2023, 12, 8, 22, 14, 2, 100953), datetime.datetime(2023, 12, 8, 22, 14, 2, 201213), datetime.datetime(2023, 12, 8, 22, 14, 2, 301453), datetime.datetime(2023, 12, 8, 22, 14, 2, 401653), datetime.datetime(2023, 12, 8, 22, 14, 2, 501903), datetime.datetime(2023, 12, 8, 22, 14, 2, 602163), datetime.datetime(2023, 12, 8, 22, 14, 2, 702413), datetime.datetime(2023, 12, 8, 22, 14, 2, 802693), datetime.datetime(2023, 12, 8, 22, 14, 2, 902923), datetime.datetime(2023, 12, 8, 22, 14, 3, 3113), datetime.datetime(2023, 12, 8, 22, 14, 3, 103333), datetime.datetime(2023, 12, 8, 22, 14, 3, 203553), datetime.datetime(2023, 12, 8, 22, 14, 3, 303773), datetime.datetime(2023, 12, 8, 22, 14, 3, 404053), datetime.datetime(2023, 12, 8, 22, 14, 3, 504343), datetime.datetime(2023, 12, 8, 22, 14, 3, 604593), datetime.datetime(2023, 12, 8, 22, 14, 3, 704873), datetime.datetime(2023, 12, 8, 22, 14, 3, 805113), datetime.datetime(2023, 12, 8, 22, 14, 3, 905383), datetime.datetime(2023, 12, 8, 22, 14, 4, 5643)]","[17.8702, 16.2272, 16.6519, 16.5021, 15.3543, 16.0106, 16.5032, 16.8312, 16.9325, 21.6466, 23.746, 22.5568, 18.8042, 17.5047, 17.6021, 18.6051, 19.1251, 17.8106, 18.1387, 18.5408, 22.4856, 24.7422, 22.4583, 18.9072, 17.7671, 16.1703, 16.9858, 17.0172, 17.0769, 18.0354, 16.8803, 15.9638, 20.7866, 16.1005, 15.4082, 17.2062, 19.7754, 19.0107, 19.583, 18.9464, 17.4531, 18.265, 19.3485, 23.3337, 23.0141, 17.5077, 22.0795, 23.3843, 17.9856, 17.5574, 17.9432, 18.1639, 16.735, 13.4826]"
,"[datetime.datetime(2023, 12, 8, 22, 14, 46, 334501), datetime.datetime(2023, 12, 8, 22, 14, 46, 434768), datetime.datetime(2023, 12, 8, 22, 14, 46, 535021), datetime.datetime(2023, 12, 8, 22, 14, 46, 635270), datetime.datetime(2023, 12, 8, 22, 14, 46, 735575), datetime.datetime(2023, 12, 8, 22, 14, 46, 835918), datetime.datetime(2023, 12, 8, 22, 14, 46, 936144), datetime.datetime(2023, 12, 8, 22, 14, 47, 36397), datetime.datetime(2023, 12, 8, 22, 14, 47, 136717), datetime.datetime(2023, 12, 8, 22, 14, 47, 236997), datetime.datetime(2023, 12, 8, 22, 14, 47, 337247), datetime.datetime(2023, 12, 8, 22, 14, 47, 437447), datetime.datetime(2023, 12, 8, 22, 14, 47, 537707), datetime.datetime(2023, 12, 8, 22, 14, 47, 637917), datetime.datetime(2023, 12, 8, 22, 14, 47, 738187), datetime.datetime(2023, 12, 8, 22, 14, 47, 838437), datetime.datetime(2023, 12, 8, 22, 14, 47, 938647), datetime.datetime(2023, 12, 8, 22, 14, 48, 38907), datetime.datetime(2023, 12, 8, 22, 14, 48, 139107), datetime.datetime(2023, 12, 8, 22, 14, 48, 239367), datetime.datetime(2023, 12, 8, 22, 14, 48, 339647), datetime.datetime(2023, 12, 8, 22, 14, 48, 439897), datetime.datetime(2023, 12, 8, 22, 14, 48, 540187), datetime.datetime(2023, 12, 8, 22, 14, 48, 640427), datetime.datetime(2023, 12, 8, 22, 14, 48, 740727), datetime.datetime(2023, 12, 8, 22, 14, 48, 840967), datetime.datetime(2023, 12, 8, 22, 14, 48, 941247), datetime.datetime(2023, 12, 8, 22, 14, 49, 41467)]","[18.1264, 18.0013, 17.9892, 21.9138, 17.2083, 16.2699, 16.7352, 16.6096, 17.1107, 17.9947, 21.5617, 17.5276, 16.805, 16.7767, 17.5267, 19.0774, 16.854, 17.4178, 17.0428, 16.5416, 16.2084, 20.5104, 17.0092, 18.5841, 18.3532, 16.9703, 16.3214, 13.8375]"
,"[datetime.datetime(2023, 12, 8, 22, 15, 27, 76249), datetime.datetime(2023, 12, 8, 22, 15, 27, 176509), datetime.datetime(2023, 12, 8, 22, 15, 27, 276726), datetime.datetime(2023, 12, 8, 22, 15, 27, 377024), datetime.datetime(2023, 12, 8, 22, 15, 27, 477253), datetime.datetime(2023, 12, 8, 22, 15, 27, 577461), datetime.datetime(2023, 12, 8, 22, 15, 27, 677659), datetime.datetime(2023, 12, 8, 22, 15, 27, 777863), datetime.datetime(2023, 12, 8, 22, 15, 27, 878056), datetime.datetime(2023, 12, 8, 22, 15, 27, 978326), datetime.datetime(2023, 12, 8, 22, 15, 28, 78606), datetime.datetime(2023, 12, 8, 22, 15, 28, 178876), datetime.datetime(2023, 12, 8, 22, 15, 28, 279156), datetime.datetime(2023, 12, 8, 22, 15, 28, 379446), datetime.datetime(2023, 12, 8, 22, 15, 28, 479706), datetime.datetime(2023, 12, 8, 22, 15, 28, 580026), datetime.datetime(2023, 12, 8, 22, 15, 28, 680246), datetime.datetime(2023, 12, 8, 22, 15, 28, 780536)]","[17.6249, 19.0301, 19.3136, 17.0573, 17.7584, 17.9595, 17.7249, 17.2883, 18.3795, 18.6112, 18.3645, 16.1497, 17.7861, 19.8763, 17.1663, 16.6461, 16.515, 14.6114]"
,"[datetime.datetime(2023, 12, 8, 22, 16, 4, 624904), datetime.datetime(2023, 12, 8, 22, 16, 4, 725165), datetime.datetime(2023, 12, 8, 22, 16, 4, 825431), datetime.datetime(2023, 12, 8, 22, 16, 4, 925655), datetime.datetime(2023, 12, 8, 22, 16, 5, 25847), datetime.datetime(2023, 12, 8, 22, 16, 5, 126070), datetime.datetime(2023, 12, 8, 22, 16, 5, 226244), datetime.datetime(2023, 12, 8, 22, 16, 5, 326500), datetime.datetime(2023, 12, 8, 22, 16, 5, 426754), datetime.datetime(2023, 12, 8, 22, 16, 5, 526974), datetime.datetime(2023, 12, 8, 22, 16, 5, 627254), datetime.datetime(2023, 12, 8, 22, 16, 5, 727574)]","[19.2066, 22.4055, 20.1947, 19.9066, 20.1201, 20.2113, 22.3714, 19.6208, 19.3572, 19.7685, 18.9472, 15.4739]"
