vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,622080,2023-12-08 16:13:14.296918,2023-12-08 16:13:23.943577,1,2023-12-08 16:13:33.982204,2023-12-08 16:13:36.614544,1,919.935023309314,118.30022151052859,1038.2352448198426
,,,,,,,,,,,,,,1,622080,2023-12-08 16:13:46.683105,2023-12-08 16:13:53.826657,1,2023-12-08 16:14:03.865957,2023-12-08 16:14:06.097458,1,623.3375959408827,53.389422697975,676.7270186388577
,,,,,,,,,,,,,,1,622080,2023-12-08 16:14:16.175150,2023-12-08 16:14:22.845372,1,2023-12-08 16:14:32.886766,2023-12-08 16:14:33.888853,1,447.84705610531506,36.673817486320004,484.52087359163505
,,,,,,,,,,,,,,1,622080,2023-12-08 16:14:43.968096,2023-12-08 16:14:49.803712,1,2023-12-08 16:14:59.846146,2023-12-08 16:15:01.081331,1,336.48210408057497,24.922089553724998,361.4041936343
,,,,,,,,,,,,,,1,622080,2023-12-08 16:15:11.155380,2023-12-08 16:15:17.550509,1,2023-12-08 16:15:27.590495,2023-12-08 16:15:28.222263,1,302.1999032295933,26.130248084324997,328.3301513139183
,,,,,,,,,,,,,,2,276480,2023-12-08 16:15:39.353399,2023-12-08 16:15:49.505828,1,2023-12-08 16:15:59.546518,2023-12-08 16:16:01.379453,1,423.19993940859706,51.38841898146249,474.58835839005957
,,,,,,,,,,,,,,2,276480,2023-12-08 16:16:12.646895,2023-12-08 16:16:20.585679,1,2023-12-08 16:16:30.624838,2023-12-08 16:16:31.957104,1,284.01195460307713,25.270710236495454,309.2826648395726
,,,,,,,,,,,,,,2,276480,2023-12-08 16:16:43.287276,2023-12-08 16:16:51.346488,1,2023-12-08 16:17:01.385143,2023-12-08 16:17:02.117477,1,238.06090415802163,14.42370869064,252.48461284866164
,,,,,,,,,,,,,,2,276480,2023-12-08 16:17:13.465027,2023-12-08 16:17:20.305034,1,2023-12-08 16:17:30.343342,2023-12-08 16:17:30.875071,1,150.31754622648484,11.4179851151,161.73553134158485
,,,,,,,,,,,,,,2,276480,2023-12-08 16:17:42.160313,2023-12-08 16:17:49.194715,1,2023-12-08 16:17:59.232316,2023-12-08 16:17:59.764487,1,128.92591304102427,8.983613220666667,137.90952626169093
