vid,time,power
,"[datetime.datetime(2023, 12, 8, 16, 13, 34, 183071), datetime.datetime(2023, 12, 8, 16, 13, 34, 283223), datetime.datetime(2023, 12, 8, 16, 13, 34, 383348), datetime.datetime(2023, 12, 8, 16, 13, 34, 483495), datetime.datetime(2023, 12, 8, 16, 13, 34, 583644), datetime.datetime(2023, 12, 8, 16, 13, 34, 683771), datetime.datetime(2023, 12, 8, 16, 13, 34, 783901), datetime.datetime(2023, 12, 8, 16, 13, 34, 884019), datetime.datetime(2023, 12, 8, 16, 13, 34, 984134), datetime.datetime(2023, 12, 8, 16, 13, 35, 84244), datetime.datetime(2023, 12, 8, 16, 13, 35, 184424), datetime.datetime(2023, 12, 8, 16, 13, 35, 411864), datetime.datetime(2023, 12, 8, 16, 13, 35, 511994), datetime.datetime(2023, 12, 8, 16, 13, 35, 612174), datetime.datetime(2023, 12, 8, 16, 13, 35, 712404)]","[13.443, 32.94, 65.5668, 48.4938, 67.5574, 103.528, 100.228, 102.265, 94.5689, 97.282, 109.6, 43.1074, 106.805, 97.5725, 26.7]"
,"[datetime.datetime(2023, 12, 8, 16, 14, 4, 66880), datetime.datetime(2023, 12, 8, 16, 14, 4, 167070), datetime.datetime(2023, 12, 8, 16, 14, 4, 267236), datetime.datetime(2023, 12, 8, 16, 14, 4, 367373), datetime.datetime(2023, 12, 8, 16, 14, 4, 467526), datetime.datetime(2023, 12, 8, 16, 14, 4, 567659), datetime.datetime(2023, 12, 8, 16, 14, 4, 667783), datetime.datetime(2023, 12, 8, 16, 14, 4, 767918), datetime.datetime(2023, 12, 8, 16, 14, 4, 868187)]","[14.1688, 30.1021, 48.9519, 89.2198, 93.5062, 76.1768, 88.4475, 92.4503, 63.9709]"
,"[datetime.datetime(2023, 12, 8, 16, 14, 33, 87585), datetime.datetime(2023, 12, 8, 16, 14, 33, 187743), datetime.datetime(2023, 12, 8, 16, 14, 33, 287886), datetime.datetime(2023, 12, 8, 16, 14, 33, 388012), datetime.datetime(2023, 12, 8, 16, 14, 33, 488131), datetime.datetime(2023, 12, 8, 16, 14, 33, 588386)]","[13.8393, 37.6846, 94.8887, 102.074, 117.665, 46.8325]"
,"[datetime.datetime(2023, 12, 8, 16, 15, 0, 46858), datetime.datetime(2023, 12, 8, 16, 15, 0, 147014), datetime.datetime(2023, 12, 8, 16, 15, 0, 247172), datetime.datetime(2023, 12, 8, 16, 15, 0, 347307), datetime.datetime(2023, 12, 8, 16, 15, 0, 447559)]","[13.5476, 32.336, 91.4863, 111.415, 85.2758]"
,"[datetime.datetime(2023, 12, 8, 16, 15, 27, 791353), datetime.datetime(2023, 12, 8, 16, 15, 27, 891566), datetime.datetime(2023, 12, 8, 16, 15, 27, 991704), datetime.datetime(2023, 12, 8, 16, 15, 28, 91843), datetime.datetime(2023, 12, 8, 16, 15, 28, 192110)]","[13.2869, 36.9921, 89.5529, 120.977, 24.8896]"
,"[datetime.datetime(2023, 12, 8, 16, 15, 59, 747347), datetime.datetime(2023, 12, 8, 16, 15, 59, 847516), datetime.datetime(2023, 12, 8, 16, 15, 59, 947740), datetime.datetime(2023, 12, 8, 16, 16, 0, 47893), datetime.datetime(2023, 12, 8, 16, 16, 0, 148025), datetime.datetime(2023, 12, 8, 16, 16, 0, 248161), datetime.datetime(2023, 12, 8, 16, 16, 0, 348304), datetime.datetime(2023, 12, 8, 16, 16, 0, 448435), datetime.datetime(2023, 12, 8, 16, 16, 0, 548558), datetime.datetime(2023, 12, 8, 16, 16, 0, 648728), datetime.datetime(2023, 12, 8, 16, 16, 0, 748888), datetime.datetime(2023, 12, 8, 16, 16, 0, 849008), datetime.datetime(2023, 12, 8, 16, 16, 0, 949118), datetime.datetime(2023, 12, 8, 16, 16, 1, 49218), datetime.datetime(2023, 12, 8, 16, 16, 1, 149338), datetime.datetime(2023, 12, 8, 16, 16, 1, 249458), datetime.datetime(2023, 12, 8, 16, 16, 1, 349738)]","[19.8784, 27.6918, 34.194, 57.0989, 91.9282, 94.8039, 88.8116, 87.5452, 71.9221, 39.5637, 28.1202, 59.091, 82.9, 68.9397, 79.5898, 94.1563, 81.017]"
,"[datetime.datetime(2023, 12, 8, 16, 16, 30, 825615), datetime.datetime(2023, 12, 8, 16, 16, 30, 925779), datetime.datetime(2023, 12, 8, 16, 16, 31, 25932), datetime.datetime(2023, 12, 8, 16, 16, 31, 126072), datetime.datetime(2023, 12, 8, 16, 16, 31, 226242), datetime.datetime(2023, 12, 8, 16, 16, 31, 326390), datetime.datetime(2023, 12, 8, 16, 16, 31, 426538), datetime.datetime(2023, 12, 8, 16, 16, 31, 526688), datetime.datetime(2023, 12, 8, 16, 16, 31, 626808), datetime.datetime(2023, 12, 8, 16, 16, 31, 726928), datetime.datetime(2023, 12, 8, 16, 16, 31, 827138), datetime.datetime(2023, 12, 8, 16, 16, 31, 927398)]","[21.4215, 29.5786, 37.8059, 71.5143, 48.0994, 55.3417, 36.3336, 41.3223, 52.0523, 56.2284, 54.8983, 19.0508]"
,"[datetime.datetime(2023, 12, 8, 16, 17, 1, 585942), datetime.datetime(2023, 12, 8, 16, 17, 1, 686083), datetime.datetime(2023, 12, 8, 16, 17, 1, 786218), datetime.datetime(2023, 12, 8, 16, 17, 1, 886367), datetime.datetime(2023, 12, 8, 16, 17, 1, 986524), datetime.datetime(2023, 12, 8, 16, 17, 2, 86784)]","[23.6119, 54.8683, 66.9598, 77.815, 64.7342, 58.8917]"
,"[datetime.datetime(2023, 12, 8, 16, 17, 30, 544142), datetime.datetime(2023, 12, 8, 16, 17, 30, 644313), datetime.datetime(2023, 12, 8, 16, 17, 30, 744452), datetime.datetime(2023, 12, 8, 16, 17, 30, 844711)]","[27.9572, 91.6042, 108.366, 69.0783]"
,"[datetime.datetime(2023, 12, 8, 16, 17, 59, 433120), datetime.datetime(2023, 12, 8, 16, 17, 59, 533290), datetime.datetime(2023, 12, 8, 16, 17, 59, 633428), datetime.datetime(2023, 12, 8, 16, 17, 59, 733649)]","[27.0741, 48.2529, 104.029, 63.5083]"
