vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Vlog_2160P-030a_downsample_1080p,"[[Timestamp('2023-11-26 03:10:14.024000'), Timestamp('2023-11-26 03:10:14.506000'), Timestamp('2023-11-26 03:10:14.986000'), Timestamp('2023-11-26 03:10:15.468000'), Timestamp('2023-11-26 03:10:15.948000'), Timestamp('2023-11-26 03:10:16.430000'), Timestamp('2023-11-26 03:10:16.911000'), Timestamp('2023-11-26 03:10:17.392000'), Timestamp('2023-11-26 03:10:17.873000'), Timestamp('2023-11-26 03:10:18.355000'), Timestamp('2023-11-26 03:10:18.835000'), Timestamp('2023-11-26 03:10:19.317000'), Timestamp('2023-11-26 03:10:19.797000'), Timestamp('2023-11-26 03:10:20.279000'), Timestamp('2023-11-26 03:10:20.759000'), Timestamp('2023-11-26 03:10:21.241000'), Timestamp('2023-11-26 03:10:21.721000'), Timestamp('2023-11-26 03:10:22.203000'), Timestamp('2023-11-26 03:10:22.683000'), Timestamp('2023-11-26 03:10:23.165000'), Timestamp('2023-11-26 03:10:23.645000'), Timestamp('2023-11-26 03:10:24.127000'), Timestamp('2023-11-26 03:10:24.608000'), Timestamp('2023-11-26 03:10:25.090000'), Timestamp('2023-11-26 03:10:25.570000'), Timestamp('2023-11-26 03:10:26.052000'), Timestamp('2023-11-26 03:10:26.532000'), Timestamp('2023-11-26 03:10:27.014000'), Timestamp('2023-11-26 03:10:27.494000'), Timestamp('2023-11-26 03:10:27.976000'), Timestamp('2023-11-26 03:10:28.456000'), Timestamp('2023-11-26 03:10:28.938000'), Timestamp('2023-11-26 03:10:29.418000'), Timestamp('2023-11-26 03:10:29.900000'), Timestamp('2023-11-26 03:10:30.380000'), Timestamp('2023-11-26 03:10:30.862000'), Timestamp('2023-11-26 03:10:31.344000'), Timestamp('2023-11-26 03:10:31.824000'), Timestamp('2023-11-26 03:10:32.305000'), Timestamp('2023-11-26 03:10:32.787000'), Timestamp('2023-11-26 03:10:33.267000'), Timestamp('2023-11-26 03:10:33.749000'), Timestamp('2023-11-26 03:10:34.229000'), Timestamp('2023-11-26 03:10:34.711000'), Timestamp('2023-11-26 03:10:35.191000'), Timestamp('2023-11-26 03:10:35.673000'), Timestamp('2023-11-26 03:10:36.153000'), Timestamp('2023-11-26 03:10:36.635000'), Timestamp('2023-11-26 03:10:37.116000'), Timestamp('2023-11-26 03:10:37.597000'), Timestamp('2023-11-26 03:10:38.078000'), Timestamp('2023-11-26 03:10:38.552000'), Timestamp('2023-11-26 03:10:39.749000'), Timestamp('2023-11-26 03:10:40.597000'), Timestamp('2023-11-26 03:10:41.431000'), Timestamp('2023-11-26 03:10:41.912000'), Timestamp('2023-11-26 03:10:42.394000'), Timestamp('2023-11-26 03:10:42.885000'), Timestamp('2023-11-26 03:10:43.374000'), Timestamp('2023-11-26 03:10:43.854000'), Timestamp('2023-11-26 03:10:44.336000'), Timestamp('2023-11-26 03:10:44.816000'), Timestamp('2023-11-26 03:10:45.298000'), Timestamp('2023-11-26 03:10:45.779000'), Timestamp('2023-11-26 03:10:46.261000'), Timestamp('2023-11-26 03:10:46.742000'), Timestamp('2023-11-26 03:10:47.223000'), Timestamp('2023-11-26 03:10:47.703000'), Timestamp('2023-11-26 03:10:48.185000'), Timestamp('2023-11-26 03:10:48.666000'), Timestamp('2023-11-26 03:10:49.147000'), Timestamp('2023-11-26 03:10:49.627000'), Timestamp('2023-11-26 03:10:50.110000'), Timestamp('2023-11-26 03:10:50.590000'), Timestamp('2023-11-26 03:10:51.071000'), Timestamp('2023-11-26 03:10:51.551000'), Timestamp('2023-11-26 03:10:52.034000'), Timestamp('2023-11-26 03:10:52.513000'), Timestamp('2023-11-26 03:10:52.995000'), Timestamp('2023-11-26 03:10:53.476000'), Timestamp('2023-11-26 03:10:53.957000'), Timestamp('2023-11-26 03:10:54.439000'), Timestamp('2023-11-26 03:10:54.921000'), Timestamp('2023-11-26 03:10:55.400000'), Timestamp('2023-11-26 03:10:55.882000'), Timestamp('2023-11-26 03:10:56.362000'), Timestamp('2023-11-26 03:10:56.844000'), Timestamp('2023-11-26 03:10:57.325000'), Timestamp('2023-11-26 03:10:57.807000'), Timestamp('2023-11-26 03:10:58.286000'), Timestamp('2023-11-26 03:10:58.768000'), Timestamp('2023-11-26 03:10:59.249000'), Timestamp('2023-11-26 03:10:59.731000'), Timestamp('2023-11-26 03:11:00.212000'), Timestamp('2023-11-26 03:11:00.692000'), Timestamp('2023-11-26 03:11:01.174000'), Timestamp('2023-11-26 03:11:01.656000'), Timestamp('2023-11-26 03:11:02.136000'), Timestamp('2023-11-26 03:11:02.618000'), Timestamp('2023-11-26 03:11:03.098000'), Timestamp('2023-11-26 03:11:03.579000'), Timestamp('2023-11-26 03:11:04.060000'), Timestamp('2023-11-26 03:11:04.542000'), Timestamp('2023-11-26 03:11:05.022000')]]","[[137.66, 137.01, 134.66, 131.93, 140.91, 137.1, 129.2, 126.37, 122.99, 131.37, 137.22, 136.62, 136.06, 145.48, 143.53, 131.63, 134.6, 121.64, 130.49, 135.73, 138.48, 125.7, 147.1, 142.15, 134.57, 136.84, 122.3, 134.74, 138.72, 136.65, 126.3, 147.0, 141.31, 132.24, 134.6, 122.64, 137.41, 135.09, 139.32, 139.58, 143.85, 145.17, 135.06, 123.66, 124.72, 128.56, 134.38, 137.48, 126.75, 142.18, 146.56, 133.04, 126.19, 130.21, 126.72, 149.48, 141.59, 131.56, 134.69, 117.29, 124.44, 136.62, 132.41, 132.57, 136.62, 142.06, 137.33, 131.14, 125.69, 124.07, 135.88, 132.74, 133.78, 130.21, 140.41, 145.46, 131.31, 133.84, 122.58, 128.48, 133.44, 134.83, 137.1, 149.29, 144.26, 137.51, 132.53, 120.41, 127.4, 131.2, 130.99, 130.05, 149.8, 147.08, 132.91, 135.08, 125.31, 127.45, 132.46, 128.96, 128.07, 150.98, 151.1, 136.38]]",[],[]
Vlog_2160P-030a_downsample_1080p,"[[Timestamp('2023-11-26 03:19:57.223000'), Timestamp('2023-11-26 03:19:58.076000'), Timestamp('2023-11-26 03:19:58.569000'), Timestamp('2023-11-26 03:19:59.048000'), Timestamp('2023-11-26 03:19:59.530000'), Timestamp('2023-11-26 03:20:00.009000'), Timestamp('2023-11-26 03:20:00.492000'), Timestamp('2023-11-26 03:20:00.972000'), Timestamp('2023-11-26 03:20:01.454000'), Timestamp('2023-11-26 03:20:01.934000'), Timestamp('2023-11-26 03:20:02.415000'), Timestamp('2023-11-26 03:20:02.894000'), Timestamp('2023-11-26 03:20:03.377000'), Timestamp('2023-11-26 03:20:03.856000'), Timestamp('2023-11-26 03:20:04.339000'), Timestamp('2023-11-26 03:20:04.819000'), Timestamp('2023-11-26 03:20:05.301000'), Timestamp('2023-11-26 03:20:05.779000'), Timestamp('2023-11-26 03:20:06.262000'), Timestamp('2023-11-26 03:20:06.742000'), Timestamp('2023-11-26 03:20:07.223000'), Timestamp('2023-11-26 03:20:07.702000'), Timestamp('2023-11-26 03:20:08.185000'), Timestamp('2023-11-26 03:20:08.664000'), Timestamp('2023-11-26 03:20:09.146000'), Timestamp('2023-11-26 03:20:09.625000'), Timestamp('2023-11-26 03:20:10.107000'), Timestamp('2023-11-26 03:20:10.587000'), Timestamp('2023-11-26 03:20:11.069000'), Timestamp('2023-11-26 03:20:11.548000'), Timestamp('2023-11-26 03:20:12.031000'), Timestamp('2023-11-26 03:20:12.509000'), Timestamp('2023-11-26 03:20:12.992000'), Timestamp('2023-11-26 03:20:13.471000'), Timestamp('2023-11-26 03:20:13.954000'), Timestamp('2023-11-26 03:20:14.434000'), Timestamp('2023-11-26 03:20:14.916000'), Timestamp('2023-11-26 03:20:15.395000'), Timestamp('2023-11-26 03:20:15.877000'), Timestamp('2023-11-26 03:20:16.357000'), Timestamp('2023-11-26 03:20:16.839000'), Timestamp('2023-11-26 03:20:17.319000'), Timestamp('2023-11-26 03:20:17.801000'), Timestamp('2023-11-26 03:20:18.281000'), Timestamp('2023-11-26 03:20:18.763000'), Timestamp('2023-11-26 03:20:19.241000'), Timestamp('2023-11-26 03:20:19.724000'), Timestamp('2023-11-26 03:20:20.204000')]]","[[128.03, 114.25, 117.85, 117.3, 127.13, 114.86, 115.49, 118.94, 130.45, 118.37, 103.78, 118.63, 119.64, 123.11, 110.89, 114.96, 118.77, 131.47, 116.54, 116.73, 115.89, 129.72, 115.49, 110.32, 117.3, 123.91, 119.07, 109.28, 112.88, 119.46, 131.19, 114.9, 112.02, 119.95, 129.96, 112.0, 107.49, 114.57, 121.17, 132.69, 105.85, 119.77, 123.82, 126.13, 112.69, 118.54, 124.08, 121.81]]",[],[]
Vlog_2160P-030a_downsample_1080p,"[[Timestamp('2023-11-26 03:28:50.472000'), Timestamp('2023-11-26 03:28:51.314000'), Timestamp('2023-11-26 03:28:52.168000'), Timestamp('2023-11-26 03:28:52.659000'), Timestamp('2023-11-26 03:28:53.138000'), Timestamp('2023-11-26 03:28:53.621000'), Timestamp('2023-11-26 03:28:54.100000'), Timestamp('2023-11-26 03:28:54.582000'), Timestamp('2023-11-26 03:28:55.062000'), Timestamp('2023-11-26 03:28:55.543000'), Timestamp('2023-11-26 03:28:56.023000'), Timestamp('2023-11-26 03:28:56.505000'), Timestamp('2023-11-26 03:28:56.983000'), Timestamp('2023-11-26 03:28:57.466000'), Timestamp('2023-11-26 03:28:57.946000'), Timestamp('2023-11-26 03:28:58.427000'), Timestamp('2023-11-26 03:28:58.906000'), Timestamp('2023-11-26 03:28:59.388000'), Timestamp('2023-11-26 03:28:59.868000'), Timestamp('2023-11-26 03:29:00.350000'), Timestamp('2023-11-26 03:29:00.829000'), Timestamp('2023-11-26 03:29:01.311000'), Timestamp('2023-11-26 03:29:01.789000'), Timestamp('2023-11-26 03:29:02.272000'), Timestamp('2023-11-26 03:29:02.752000'), Timestamp('2023-11-26 03:29:03.233000'), Timestamp('2023-11-26 03:29:03.712000'), Timestamp('2023-11-26 03:29:04.195000')]]","[[97.82700000000001, 107.42, 96.771, 104.97, 100.85, 98.506, 104.95, 99.286, 104.11, 112.25, 102.36, 101.74, 109.58, 97.705, 109.85, 99.581, 99.755, 109.43, 99.975, 112.72, 107.63, 101.91, 108.93, 99.441, 100.67, 111.22, 96.34100000000001, 103.05]]",[],[]
Vlog_2160P-030a_downsample_1080p,"[[Timestamp('2023-11-26 03:34:55.682000'), Timestamp('2023-11-26 03:34:57.243000'), Timestamp('2023-11-26 03:34:58.086000'), Timestamp('2023-11-26 03:34:58.944000'), Timestamp('2023-11-26 03:34:59.811000'), Timestamp('2023-11-26 03:35:00.646000'), Timestamp('2023-11-26 03:35:01.137000'), Timestamp('2023-11-26 03:35:01.626000'), Timestamp('2023-11-26 03:35:02.106000'), Timestamp('2023-11-26 03:35:02.588000'), Timestamp('2023-11-26 03:35:03.068000'), Timestamp('2023-11-26 03:35:03.549000'), Timestamp('2023-11-26 03:35:04.029000'), Timestamp('2023-11-26 03:35:04.511000'), Timestamp('2023-11-26 03:35:04.991000'), Timestamp('2023-11-26 03:35:05.473000'), Timestamp('2023-11-26 03:35:05.953000'), Timestamp('2023-11-26 03:35:06.435000')]]","[[0.0, 101.87, 99.13799999999999, 103.26, 102.44, 96.40700000000001, 102.22, 96.853, 100.63, 94.074, 100.33, 85.824, 97.867, 99.709, 97.169, 102.35, 96.98700000000001, 98.065]]",[],[]
Vlog_2160P-030a_downsample_1080p,"[[Timestamp('2023-11-26 03:41:33.834000'), Timestamp('2023-11-26 03:41:34.690000'), Timestamp('2023-11-26 03:41:35.173000'), Timestamp('2023-11-26 03:41:35.652000'), Timestamp('2023-11-26 03:41:36.135000'), Timestamp('2023-11-26 03:41:36.614000'), Timestamp('2023-11-26 03:41:37.097000'), Timestamp('2023-11-26 03:41:37.576000'), Timestamp('2023-11-26 03:41:38.058000'), Timestamp('2023-11-26 03:41:38.537000'), Timestamp('2023-11-26 03:41:39.020000'), Timestamp('2023-11-26 03:41:39.499000'), Timestamp('2023-11-26 03:41:39.981000')]]","[[105.73, 114.73, 111.19, 112.79, 109.39, 111.66, 102.34, 109.53, 115.07, 112.31, 111.45, 106.85, 107.24]]",[],[]
Vlog_2160P-030a_downsample_720p,"[[Timestamp('2023-11-26 03:48:06.219000'), Timestamp('2023-11-26 03:48:07.051000'), Timestamp('2023-11-26 03:48:07.886000'), Timestamp('2023-11-26 03:48:08.374000'), Timestamp('2023-11-26 03:48:08.858000'), Timestamp('2023-11-26 03:48:09.346000'), Timestamp('2023-11-26 03:48:09.830000'), Timestamp('2023-11-26 03:48:10.672000'), Timestamp('2023-11-26 03:48:11.541000'), Timestamp('2023-11-26 03:48:12.386000'), Timestamp('2023-11-26 03:48:12.875000'), Timestamp('2023-11-26 03:48:13.357000'), Timestamp('2023-11-26 03:48:13.847000'), Timestamp('2023-11-26 03:48:14.330000'), Timestamp('2023-11-26 03:48:15.171000'), Timestamp('2023-11-26 03:48:16.051000'), Timestamp('2023-11-26 03:48:16.887000'), Timestamp('2023-11-26 03:48:17.402000'), Timestamp('2023-11-26 03:48:17.887000'), Timestamp('2023-11-26 03:48:18.402000'), Timestamp('2023-11-26 03:48:18.886000'), Timestamp('2023-11-26 03:48:19.374000'), Timestamp('2023-11-26 03:48:19.857000'), Timestamp('2023-11-26 03:48:20.345000'), Timestamp('2023-11-26 03:48:20.829000'), Timestamp('2023-11-26 03:48:21.670000'), Timestamp('2023-11-26 03:48:22.549000'), Timestamp('2023-11-26 03:48:23.384000'), Timestamp('2023-11-26 03:48:23.873000'), Timestamp('2023-11-26 03:48:24.355000'), Timestamp('2023-11-26 03:48:24.845000'), Timestamp('2023-11-26 03:48:25.327000'), Timestamp('2023-11-26 03:48:26.168000'), Timestamp('2023-11-26 03:48:27.047000'), Timestamp('2023-11-26 03:48:27.883000'), Timestamp('2023-11-26 03:48:28.398000'), Timestamp('2023-11-26 03:48:28.873000'), Timestamp('2023-11-26 03:48:30.078000'), Timestamp('2023-11-26 03:48:30.914000'), Timestamp('2023-11-26 03:48:31.429000'), Timestamp('2023-11-26 03:48:31.914000'), Timestamp('2023-11-26 03:48:32.429000'), Timestamp('2023-11-26 03:48:32.914000'), Timestamp('2023-11-26 03:48:33.429000'), Timestamp('2023-11-26 03:48:33.914000'), Timestamp('2023-11-26 03:48:34.429000'), Timestamp('2023-11-26 03:48:34.914000'), Timestamp('2023-11-26 03:48:35.402000'), Timestamp('2023-11-26 03:48:35.885000'), Timestamp('2023-11-26 03:48:36.374000'), Timestamp('2023-11-26 03:48:36.857000'), Timestamp('2023-11-26 03:48:37.698000'), Timestamp('2023-11-26 03:48:38.568000'), Timestamp('2023-11-26 03:48:39.412000'), Timestamp('2023-11-26 03:48:39.892000'), Timestamp('2023-11-26 03:48:40.372000'), Timestamp('2023-11-26 03:48:40.856000'), Timestamp('2023-11-26 03:48:41.697000'), Timestamp('2023-11-26 03:48:42.576000'), Timestamp('2023-11-26 03:48:43.411000'), Timestamp('2023-11-26 03:48:43.891000'), Timestamp('2023-11-26 03:48:44.372000'), Timestamp('2023-11-26 03:48:44.856000')]]","[[115.51, 116.19, 108.45, 110.54, 100.74, 110.7, 109.93, 117.32, 106.09, 102.25, 105.81, 103.47, 112.95, 112.3, 106.93, 116.04, 100.95, 120.99, 106.22, 108.66, 97.544, 102.94, 116.96, 103.9, 120.42, 108.69, 107.3, 104.28, 113.37, 114.84, 112.29, 98.141, 113.35, 120.26, 111.91, 110.47, 99.07600000000001, 100.47, 120.09, 105.7, 107.58, 101.79, 106.25, 112.73, 109.32, 112.93, 105.49, 104.97, 101.0, 104.87, 111.31, 115.0, 106.17, 101.49, 107.09, 110.21, 109.78, 110.28, 100.4, 106.07, 106.46, 112.56, 114.02]]",[],[]
Vlog_2160P-030a_downsample_720p,"[[Timestamp('2023-11-26 03:52:44.822000'), Timestamp('2023-11-26 03:52:45.310000'), Timestamp('2023-11-26 03:52:45.793000'), Timestamp('2023-11-26 03:52:46.633000'), Timestamp('2023-11-26 03:52:47.512000'), Timestamp('2023-11-26 03:52:48.346000'), Timestamp('2023-11-26 03:52:48.835000'), Timestamp('2023-11-26 03:52:49.316000'), Timestamp('2023-11-26 03:52:49.806000'), Timestamp('2023-11-26 03:52:50.294000'), Timestamp('2023-11-26 03:52:51.137000'), Timestamp('2023-11-26 03:52:52.007000'), Timestamp('2023-11-26 03:52:52.843000'), Timestamp('2023-11-26 03:52:53.358000'), Timestamp('2023-11-26 03:52:53.842000'), Timestamp('2023-11-26 03:52:54.357000'), Timestamp('2023-11-26 03:52:54.841000'), Timestamp('2023-11-26 03:52:55.356000'), Timestamp('2023-11-26 03:52:55.840000'), Timestamp('2023-11-26 03:52:56.328000'), Timestamp('2023-11-26 03:52:56.811000'), Timestamp('2023-11-26 03:52:57.299000'), Timestamp('2023-11-26 03:52:57.782000'), Timestamp('2023-11-26 03:52:58.623000'), Timestamp('2023-11-26 03:52:59.492000'), Timestamp('2023-11-26 03:53:00.336000'), Timestamp('2023-11-26 03:53:00.825000'), Timestamp('2023-11-26 03:53:01.307000'), Timestamp('2023-11-26 03:53:01.796000'), Timestamp('2023-11-26 03:53:02.278000')]]","[[90.91, 87.927, 89.436, 88.522, 89.898, 91.417, 89.818, 94.78200000000001, 93.759, 88.335, 91.38, 91.26799999999999, 91.93299999999999, 89.382, 90.116, 92.03, 92.061, 88.845, 91.51, 88.98299999999999, 88.275, 87.509, 92.664, 92.404, 90.38, 88.104, 92.162, 90.837, 87.836, 90.416]]",[],[]
Vlog_2160P-030a_downsample_720p,"[[Timestamp('2023-11-26 03:55:33.359000'), Timestamp('2023-11-26 03:55:34.558000'), Timestamp('2023-11-26 03:55:35.423000'), Timestamp('2023-11-26 03:55:36.265000'), Timestamp('2023-11-26 03:55:36.750000'), Timestamp('2023-11-26 03:55:37.237000'), Timestamp('2023-11-26 03:55:37.720000'), Timestamp('2023-11-26 03:55:38.562000'), Timestamp('2023-11-26 03:55:39.431000'), Timestamp('2023-11-26 03:55:40.274000'), Timestamp('2023-11-26 03:55:40.763000'), Timestamp('2023-11-26 03:55:41.245000'), Timestamp('2023-11-26 03:55:41.734000'), Timestamp('2023-11-26 03:55:42.216000'), Timestamp('2023-11-26 03:55:43.058000')]]","[[89.309, 88.56, 86.977, 87.523, 86.584, 87.43799999999999, 87.117, 88.68299999999999, 88.845, 89.339, 88.368, 87.186, 86.367, 86.488, 84.81299999999999]]",[],[]
Vlog_2160P-030a_downsample_720p,"[[Timestamp('2023-11-26 03:57:46.471000'), Timestamp('2023-11-26 03:57:47.337000'), Timestamp('2023-11-26 03:57:48.178000'), Timestamp('2023-11-26 03:57:48.661000'), Timestamp('2023-11-26 03:57:49.149000'), Timestamp('2023-11-26 03:57:49.632000'), Timestamp('2023-11-26 03:57:50.472000'), Timestamp('2023-11-26 03:57:51.350000'), Timestamp('2023-11-26 03:57:52.184000'), Timestamp('2023-11-26 03:57:52.700000'), Timestamp('2023-11-26 03:57:53.182000'), Timestamp('2023-11-26 03:57:53.671000'), Timestamp('2023-11-26 03:57:54.159000'), Timestamp('2023-11-26 03:57:54.641000')]]","[[77.494, 85.678, 88.984, 88.602, 90.429, 92.565, 91.351, 90.993, 81.72800000000001, 77.075, 86.175, 89.275, 88.836, 91.001]]",[],[]
Vlog_2160P-030a_downsample_720p,"[[Timestamp('2023-11-26 03:59:50.085000'), Timestamp('2023-11-26 03:59:50.601000'), Timestamp('2023-11-26 03:59:51.083000'), Timestamp('2023-11-26 03:59:51.599000'), Timestamp('2023-11-26 03:59:52.081000')]]","[[84.749, 93.95, 93.359, 92.384, 92.755]]",[],[]
