vid,time_stamp,power,failure_decoding_power,failure_decoding_time
Gaming_2160P-348d_downsample_1080p,"[[Timestamp('2023-11-22 03:34:45.380000'), Timestamp('2023-11-22 03:34:46.229000'), Timestamp('2023-11-22 03:34:47.094000'), Timestamp('2023-11-22 03:34:47.928000'), Timestamp('2023-11-22 03:34:48.420000'), Timestamp('2023-11-22 03:34:48.906000'), Timestamp('2023-11-22 03:34:49.388000'), Timestamp('2023-11-22 03:34:49.867000'), Timestamp('2023-11-22 03:34:50.348000'), Timestamp('2023-11-22 03:34:50.827000'), Timestamp('2023-11-22 03:34:51.309000'), Timestamp('2023-11-22 03:34:51.788000'), Timestamp('2023-11-22 03:34:52.269000'), Timestamp('2023-11-22 03:34:52.748000'), Timestamp('2023-11-22 03:34:53.229000'), Timestamp('2023-11-22 03:34:53.709000'), Timestamp('2023-11-22 03:34:54.190000'), Timestamp('2023-11-22 03:34:54.669000'), Timestamp('2023-11-22 03:34:55.151000'), Timestamp('2023-11-22 03:34:55.630000'), Timestamp('2023-11-22 03:34:56.112000'), Timestamp('2023-11-22 03:34:56.591000'), Timestamp('2023-11-22 03:34:57.072000'), Timestamp('2023-11-22 03:34:57.552000'), Timestamp('2023-11-22 03:34:58.033000'), Timestamp('2023-11-22 03:34:58.513000'), Timestamp('2023-11-22 03:34:58.994000'), Timestamp('2023-11-22 03:34:59.474000'), Timestamp('2023-11-22 03:34:59.955000'), Timestamp('2023-11-22 03:35:00.434000'), Timestamp('2023-11-22 03:35:00.916000'), Timestamp('2023-11-22 03:35:01.395000'), Timestamp('2023-11-22 03:35:01.877000'), Timestamp('2023-11-22 03:35:02.356000'), Timestamp('2023-11-22 03:35:02.837000'), Timestamp('2023-11-22 03:35:03.317000'), Timestamp('2023-11-22 03:35:03.798000'), Timestamp('2023-11-22 03:35:04.278000'), Timestamp('2023-11-22 03:35:04.759000'), Timestamp('2023-11-22 03:35:05.239000'), Timestamp('2023-11-22 03:35:05.720000'), Timestamp('2023-11-22 03:35:06.200000'), Timestamp('2023-11-22 03:35:06.681000'), Timestamp('2023-11-22 03:35:07.160000'), Timestamp('2023-11-22 03:35:07.642000'), Timestamp('2023-11-22 03:35:08.121000'), Timestamp('2023-11-22 03:35:08.603000'), Timestamp('2023-11-22 03:35:09.082000'), Timestamp('2023-11-22 03:35:09.563000'), Timestamp('2023-11-22 03:35:10.043000'), Timestamp('2023-11-22 03:35:10.524000'), Timestamp('2023-11-22 03:35:11.004000'), Timestamp('2023-11-22 03:35:11.485000'), Timestamp('2023-11-22 03:35:11.965000'), Timestamp('2023-11-22 03:35:12.446000'), Timestamp('2023-11-22 03:35:12.926000'), Timestamp('2023-11-22 03:35:13.407000'), Timestamp('2023-11-22 03:35:13.886000'), Timestamp('2023-11-22 03:35:14.368000'), Timestamp('2023-11-22 03:35:14.847000'), Timestamp('2023-11-22 03:35:15.328000'), Timestamp('2023-11-22 03:35:15.808000')]]","[[113.14, 119.03, 92.68700000000001, 104.71, 111.02, 121.88, 113.92, 95.28399999999999, 94.31299999999999, 113.41, 121.45, 117.18, 111.32, 92.35700000000001, 106.1, 110.96, 125.62, 115.67, 96.42, 92.949, 111.49, 123.35, 120.13, 105.77, 94.101, 111.11, 114.28, 120.98, 113.97, 95.962, 102.64, 108.81, 122.05, 117.89, 105.03, 92.969, 109.87, 114.17, 124.88, 115.45, 93.84700000000001, 101.03, 109.81, 119.75, 118.9, 105.43, 95.146, 110.21, 119.16, 117.05, 113.59, 94.445, 96.05799999999999, 111.8, 119.28, 114.9, 105.9, 89.936, 102.39, 110.87, 125.19, 113.95]]",[],[]
Gaming_2160P-348d_downsample_1080p,"[[Timestamp('2023-11-22 03:42:32.519000'), Timestamp('2023-11-22 03:42:33.386000'), Timestamp('2023-11-22 03:42:34.231000'), Timestamp('2023-11-22 03:42:34.712000'), Timestamp('2023-11-22 03:42:35.202000'), Timestamp('2023-11-22 03:42:35.684000'), Timestamp('2023-11-22 03:42:36.534000'), Timestamp('2023-11-22 03:42:37.404000'), Timestamp('2023-11-22 03:42:38.240000'), Timestamp('2023-11-22 03:42:38.755000'), Timestamp('2023-11-22 03:42:39.239000'), Timestamp('2023-11-22 03:42:39.754000'), Timestamp('2023-11-22 03:42:40.238000'), Timestamp('2023-11-22 03:42:40.753000'), Timestamp('2023-11-22 03:42:41.237000'), Timestamp('2023-11-22 03:42:41.752000'), Timestamp('2023-11-22 03:42:42.237000'), Timestamp('2023-11-22 03:42:42.752000'), Timestamp('2023-11-22 03:42:43.236000'), Timestamp('2023-11-22 03:42:43.751000'), Timestamp('2023-11-22 03:42:44.235000'), Timestamp('2023-11-22 03:42:44.750000'), Timestamp('2023-11-22 03:42:45.234000'), Timestamp('2023-11-22 03:42:45.722000'), Timestamp('2023-11-22 03:42:46.205000'), Timestamp('2023-11-22 03:42:46.693000'), Timestamp('2023-11-22 03:42:47.176000'), Timestamp('2023-11-22 03:42:48.017000'), Timestamp('2023-11-22 03:42:48.886000'), Timestamp('2023-11-22 03:42:49.730000'), Timestamp('2023-11-22 03:42:50.247000'), Timestamp('2023-11-22 03:42:50.729000'), Timestamp('2023-11-22 03:42:51.218000'), Timestamp('2023-11-22 03:42:51.700000'), Timestamp('2023-11-22 03:42:52.190000')]]","[[105.26, 106.57, 105.63, 95.965, 79.187, 96.613, 105.3, 103.91, 110.56, 105.01, 99.3, 108.34, 111.91, 96.53200000000001, 97.272, 110.75, 103.44, 99.579, 109.41, 112.26, 97.434, 110.5, 109.42, 105.18, 98.804, 106.55, 107.61, 105.15, 101.81, 100.58, 109.19, 106.89, 99.051, 103.09, 105.04]]",[],[]
Gaming_2160P-348d_downsample_1080p,"[[Timestamp('2023-11-22 03:52:08.733000'), Timestamp('2023-11-22 03:52:09.582000'), Timestamp('2023-11-22 03:52:10.415000'), Timestamp('2023-11-22 03:52:10.931000'), Timestamp('2023-11-22 03:52:11.419000'), Timestamp('2023-11-22 03:52:11.912000'), Timestamp('2023-11-22 03:52:12.427000'), Timestamp('2023-11-22 03:52:12.910000'), Timestamp('2023-11-22 03:52:13.424000'), Timestamp('2023-11-22 03:52:13.907000'), Timestamp('2023-11-22 03:52:14.422000'), Timestamp('2023-11-22 03:52:14.905000'), Timestamp('2023-11-22 03:52:15.419000'), Timestamp('2023-11-22 03:52:15.902000'), Timestamp('2023-11-22 03:52:16.417000'), Timestamp('2023-11-22 03:52:16.900000'), Timestamp('2023-11-22 03:52:17.414000'), Timestamp('2023-11-22 03:52:17.897000'), Timestamp('2023-11-22 03:52:18.412000'), Timestamp('2023-11-22 03:52:18.895000'), Timestamp('2023-11-22 03:52:19.410000'), Timestamp('2023-11-22 03:52:19.893000'), Timestamp('2023-11-22 03:52:20.407000'), Timestamp('2023-11-22 03:52:20.890000'), Timestamp('2023-11-22 03:52:21.404000')]]","[[107.56, 101.33, 92.889, 97.02799999999999, 97.78200000000001, 93.355, 106.03, 92.125, 97.48899999999999, 98.306, 92.63799999999999, 104.39, 90.29799999999999, 98.764, 95.917, 94.154, 102.9, 95.072, 109.48, 93.154, 98.73100000000001, 98.963, 93.075, 103.32, 92.32799999999999]]",[],[]
Gaming_2160P-348d_downsample_1080p,"[[Timestamp('2023-11-22 03:59:37.654000'), Timestamp('2023-11-22 03:59:38.133000'), Timestamp('2023-11-22 03:59:38.615000'), Timestamp('2023-11-22 03:59:39.094000'), Timestamp('2023-11-22 03:59:39.576000'), Timestamp('2023-11-22 03:59:40.055000'), Timestamp('2023-11-22 03:59:40.536000'), Timestamp('2023-11-22 03:59:41.016000'), Timestamp('2023-11-22 03:59:41.497000'), Timestamp('2023-11-22 03:59:41.977000'), Timestamp('2023-11-22 03:59:42.458000'), Timestamp('2023-11-22 03:59:42.938000'), Timestamp('2023-11-22 03:59:43.419000'), Timestamp('2023-11-22 03:59:43.899000'), Timestamp('2023-11-22 03:59:44.380000'), Timestamp('2023-11-22 03:59:44.859000'), Timestamp('2023-11-22 03:59:45.341000'), Timestamp('2023-11-22 03:59:45.820000'), Timestamp('2023-11-22 03:59:46.302000'), Timestamp('2023-11-22 03:59:46.781000'), Timestamp('2023-11-22 03:59:47.263000'), Timestamp('2023-11-22 03:59:47.743000'), Timestamp('2023-11-22 03:59:48.224000'), Timestamp('2023-11-22 03:59:48.704000')]]","[[106.19, 98.595, 102.31, 102.45, 91.47200000000001, 77.73899999999999, 83.22200000000001, 95.311, 106.65, 102.01, 100.97, 106.18, 99.81200000000001, 102.96, 80.013, 78.377, 86.40299999999999, 104.22, 103.91, 104.94, 96.402, 109.88, 98.883, 105.61]]",[],[]
Gaming_2160P-348d_downsample_1080p,"[[Timestamp('2023-11-22 04:07:05.316000'), Timestamp('2023-11-22 04:07:06.151000'), Timestamp('2023-11-22 04:07:06.631000'), Timestamp('2023-11-22 04:07:07.113000'), Timestamp('2023-11-22 04:07:07.604000'), Timestamp('2023-11-22 04:07:08.093000'), Timestamp('2023-11-22 04:07:08.573000'), Timestamp('2023-11-22 04:07:09.055000'), Timestamp('2023-11-22 04:07:09.535000'), Timestamp('2023-11-22 04:07:10.017000'), Timestamp('2023-11-22 04:07:10.497000'), Timestamp('2023-11-22 04:07:10.978000'), Timestamp('2023-11-22 04:07:11.458000'), Timestamp('2023-11-22 04:07:11.940000'), Timestamp('2023-11-22 04:07:12.420000'), Timestamp('2023-11-22 04:07:12.902000')]]","[[109.12, 106.62, 101.46, 108.15, 104.32, 103.89, 95.66, 77.79899999999999, 94.12899999999999, 110.42, 110.78, 105.29, 109.79, 110.44, 104.27, 105.83]]",[],[]
Gaming_2160P-348d_downsample_720p,"[[Timestamp('2023-11-22 04:10:13.179000'), Timestamp('2023-11-22 04:10:14.021000'), Timestamp('2023-11-22 04:10:14.869000'), Timestamp('2023-11-22 04:10:15.704000'), Timestamp('2023-11-22 04:10:16.194000'), Timestamp('2023-11-22 04:10:16.683000'), Timestamp('2023-11-22 04:10:17.163000'), Timestamp('2023-11-22 04:10:17.644000'), Timestamp('2023-11-22 04:10:18.124000'), Timestamp('2023-11-22 04:10:18.606000'), Timestamp('2023-11-22 04:10:19.086000'), Timestamp('2023-11-22 04:10:19.567000'), Timestamp('2023-11-22 04:10:20.047000'), Timestamp('2023-11-22 04:10:20.528000'), Timestamp('2023-11-22 04:10:21.008000'), Timestamp('2023-11-22 04:10:21.490000'), Timestamp('2023-11-22 04:10:21.969000'), Timestamp('2023-11-22 04:10:22.451000'), Timestamp('2023-11-22 04:10:22.931000'), Timestamp('2023-11-22 04:10:23.412000'), Timestamp('2023-11-22 04:10:23.892000'), Timestamp('2023-11-22 04:10:24.373000'), Timestamp('2023-11-22 04:10:24.853000'), Timestamp('2023-11-22 04:10:25.335000'), Timestamp('2023-11-22 04:10:25.814000'), Timestamp('2023-11-22 04:10:26.296000'), Timestamp('2023-11-22 04:10:26.776000'), Timestamp('2023-11-22 04:10:27.257000'), Timestamp('2023-11-22 04:10:27.737000'), Timestamp('2023-11-22 04:10:28.218000'), Timestamp('2023-11-22 04:10:28.697000'), Timestamp('2023-11-22 04:10:29.179000'), Timestamp('2023-11-22 04:10:29.658000'), Timestamp('2023-11-22 04:10:30.140000'), Timestamp('2023-11-22 04:10:30.619000'), Timestamp('2023-11-22 04:10:31.100000'), Timestamp('2023-11-22 04:10:31.580000'), Timestamp('2023-11-22 04:10:32.061000'), Timestamp('2023-11-22 04:10:32.541000'), Timestamp('2023-11-22 04:10:33.022000'), Timestamp('2023-11-22 04:10:33.502000'), Timestamp('2023-11-22 04:10:33.983000'), Timestamp('2023-11-22 04:10:34.463000'), Timestamp('2023-11-22 04:10:34.944000'), Timestamp('2023-11-22 04:10:35.423000'), Timestamp('2023-11-22 04:10:35.905000'), Timestamp('2023-11-22 04:10:36.384000'), Timestamp('2023-11-22 04:10:36.866000'), Timestamp('2023-11-22 04:10:37.345000'), Timestamp('2023-11-22 04:10:37.826000'), Timestamp('2023-11-22 04:10:38.306000'), Timestamp('2023-11-22 04:10:38.787000'), Timestamp('2023-11-22 04:10:39.267000'), Timestamp('2023-11-22 04:10:39.748000')]]","[[97.912, 91.185, 78.242, 78.612, 77.837, 80.932, 89.335, 94.273, 100.08, 95.118, 88.318, 95.598, 102.58, 97.84, 88.56299999999999, 90.779, 97.212, 95.869, 91.51899999999999, 90.197, 93.787, 100.25, 93.41799999999999, 87.969, 91.866, 100.83, 94.5, 88.17, 87.531, 90.926, 101.55, 94.301, 90.29799999999999, 91.444, 97.781, 100.12, 92.965, 88.24799999999999, 89.229, 94.1, 98.171, 90.117, 89.22399999999999, 96.119, 102.74, 95.277, 90.42399999999999, 94.006, 104.46, 96.84, 87.766, 91.74799999999999, 101.75, 98.226]]",[],[]
Gaming_2160P-348d_downsample_720p,"[[Timestamp('2023-11-22 04:13:51.087000'), Timestamp('2023-11-22 04:13:51.944000'), Timestamp('2023-11-22 04:13:52.752000'), Timestamp('2023-11-22 04:13:53.240000'), Timestamp('2023-11-22 04:13:53.721000'), Timestamp('2023-11-22 04:13:54.201000'), Timestamp('2023-11-22 04:13:54.683000'), Timestamp('2023-11-22 04:13:55.163000'), Timestamp('2023-11-22 04:13:55.644000'), Timestamp('2023-11-22 04:13:56.123000'), Timestamp('2023-11-22 04:13:56.606000'), Timestamp('2023-11-22 04:13:57.086000'), Timestamp('2023-11-22 04:13:57.567000'), Timestamp('2023-11-22 04:13:58.047000'), Timestamp('2023-11-22 04:13:58.528000'), Timestamp('2023-11-22 04:13:59.008000'), Timestamp('2023-11-22 04:13:59.490000'), Timestamp('2023-11-22 04:13:59.970000'), Timestamp('2023-11-22 04:14:00.451000'), Timestamp('2023-11-22 04:14:00.931000'), Timestamp('2023-11-22 04:14:01.412000'), Timestamp('2023-11-22 04:14:01.892000'), Timestamp('2023-11-22 04:14:02.374000'), Timestamp('2023-11-22 04:14:02.854000'), Timestamp('2023-11-22 04:14:03.336000'), Timestamp('2023-11-22 04:14:03.816000'), Timestamp('2023-11-22 04:14:04.297000'), Timestamp('2023-11-22 04:14:04.777000'), Timestamp('2023-11-22 04:14:05.259000'), Timestamp('2023-11-22 04:14:05.739000'), Timestamp('2023-11-22 04:14:06.221000'), Timestamp('2023-11-22 04:14:06.701000'), Timestamp('2023-11-22 04:14:07.182000'), Timestamp('2023-11-22 04:14:07.662000'), Timestamp('2023-11-22 04:14:08.144000'), Timestamp('2023-11-22 04:14:08.624000'), Timestamp('2023-11-22 04:14:09.106000'), Timestamp('2023-11-22 04:14:09.586000')]]","[[90.50299999999999, 90.35700000000001, 90.33, 85.852, 87.618, 89.919, 87.49700000000001, 89.152, 91.655, 80.206, 78.583, 82.49799999999999, 87.245, 89.92, 88.478, 87.934, 90.165, 88.29700000000001, 88.281, 90.432, 88.23, 78.515, 79.281, 84.554, 90.37100000000001, 90.12700000000001, 86.152, 89.292, 89.87899999999999, 85.50200000000001, 91.48700000000001, 89.904, 85.984, 78.157, 83.633, 91.689, 87.064, 88.48700000000001]]",[],[]
Gaming_2160P-348d_downsample_720p,"[[Timestamp('2023-11-22 04:17:09.402000'), Timestamp('2023-11-22 04:17:10.247000'), Timestamp('2023-11-22 04:17:11.104000'), Timestamp('2023-11-22 04:17:11.913000'), Timestamp('2023-11-22 04:17:12.400000'), Timestamp('2023-11-22 04:17:12.882000'), Timestamp('2023-11-22 04:17:13.362000'), Timestamp('2023-11-22 04:17:13.843000'), Timestamp('2023-11-22 04:17:14.323000'), Timestamp('2023-11-22 04:17:14.805000'), Timestamp('2023-11-22 04:17:15.285000'), Timestamp('2023-11-22 04:17:15.767000'), Timestamp('2023-11-22 04:17:16.247000'), Timestamp('2023-11-22 04:17:16.728000'), Timestamp('2023-11-22 04:17:17.208000'), Timestamp('2023-11-22 04:17:17.690000'), Timestamp('2023-11-22 04:17:18.170000'), Timestamp('2023-11-22 04:17:18.652000'), Timestamp('2023-11-22 04:17:19.132000'), Timestamp('2023-11-22 04:17:19.614000'), Timestamp('2023-11-22 04:17:20.094000'), Timestamp('2023-11-22 04:17:20.575000'), Timestamp('2023-11-22 04:17:21.055000')]]","[[87.876, 86.94, 86.16799999999999, 77.907, 77.758, 89.399, 86.33200000000001, 90.755, 87.605, 90.885, 87.126, 90.425, 87.895, 89.09299999999999, 83.954, 77.495, 82.19200000000001, 87.90700000000001, 88.95299999999999, 87.95, 90.581, 87.829, 82.25200000000001]]","[[89.98, 88.361, 86.796, 80.156, 78.028, 78.79899999999999, 82.542, 91.29, 87.23200000000001, 90.225, 87.037, 90.36399999999999, 87.521, 89.86399999999999, 77.643, 78.61, 77.905, 81.031, 89.852, 88.948, 91.14200000000001, 87.105, 90.789, 86.60799999999999, 90.836, 79.312, 78.315, 77.801, 79.368, 89.861, 87.475]]","[[Timestamp('2023-11-22 04:16:37.779000'), Timestamp('2023-11-22 04:16:38.260000'), Timestamp('2023-11-22 04:16:38.740000'), Timestamp('2023-11-22 04:16:39.222000'), Timestamp('2023-11-22 04:16:39.702000'), Timestamp('2023-11-22 04:16:40.184000'), Timestamp('2023-11-22 04:16:40.664000'), Timestamp('2023-11-22 04:16:41.145000'), Timestamp('2023-11-22 04:16:41.625000'), Timestamp('2023-11-22 04:16:42.107000'), Timestamp('2023-11-22 04:16:42.587000'), Timestamp('2023-11-22 04:16:43.069000'), Timestamp('2023-11-22 04:16:43.549000'), Timestamp('2023-11-22 04:16:44.031000'), Timestamp('2023-11-22 04:16:44.511000'), Timestamp('2023-11-22 04:16:44.992000'), Timestamp('2023-11-22 04:16:45.472000'), Timestamp('2023-11-22 04:16:45.954000'), Timestamp('2023-11-22 04:16:46.434000'), Timestamp('2023-11-22 04:16:46.916000'), Timestamp('2023-11-22 04:16:47.395000'), Timestamp('2023-11-22 04:16:47.877000'), Timestamp('2023-11-22 04:16:48.357000'), Timestamp('2023-11-22 04:16:48.839000'), Timestamp('2023-11-22 04:16:49.319000'), Timestamp('2023-11-22 04:16:49.801000'), Timestamp('2023-11-22 04:16:50.281000'), Timestamp('2023-11-22 04:16:50.762000'), Timestamp('2023-11-22 04:16:51.242000'), Timestamp('2023-11-22 04:16:51.724000'), Timestamp('2023-11-22 04:16:52.204000')]]"
Gaming_2160P-348d_downsample_720p,"[[Timestamp('2023-11-22 04:19:13.459000'), Timestamp('2023-11-22 04:19:14.299000'), Timestamp('2023-11-22 04:19:15.168000'), Timestamp('2023-11-22 04:19:16.022000'), Timestamp('2023-11-22 04:19:16.514000'), Timestamp('2023-11-22 04:19:16.992000'), Timestamp('2023-11-22 04:19:17.475000'), Timestamp('2023-11-22 04:19:17.953000'), Timestamp('2023-11-22 04:19:18.436000'), Timestamp('2023-11-22 04:19:18.914000'), Timestamp('2023-11-22 04:19:19.397000'), Timestamp('2023-11-22 04:19:19.875000')]]","[[92.49, 93.039, 86.305, 77.839, 84.15299999999999, 90.743, 91.404, 92.023, 91.051, 89.421, 91.219, 91.99600000000001]]",[],[]
Gaming_2160P-348d_downsample_720p,"[[Timestamp('2023-11-22 04:22:00.195000'), Timestamp('2023-11-22 04:22:01.055000'), Timestamp('2023-11-22 04:22:01.886000'), Timestamp('2023-11-22 04:22:02.376000'), Timestamp('2023-11-22 04:22:02.858000'), Timestamp('2023-11-22 04:22:03.701000')]]","[[93.0, 92.964, 92.205, 93.61200000000001, 92.89299999999999, 93.736]]",[],[]
